r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-2.042961610109845338e+00,4.731397565686764395e+00,4.076062303169698531e-01,6.645883299600242822e+00,5.177403706383484905e-02,2.351008128119619692e-02,2.901701304124392200e-01,4.838774891736004058e+00,0.000000000000000000e+00,4.838774891736004058e+00,-1.073773260492392467e-01,2.021041232589198544e-01,-2.042961610109845338e+00,1.126082414474015803e+00,2.099697046156947730e-02,3.487948285574260080e+04,9.819666053436057496e+01
1.465517241379310498e-01,-2.283808312984202171e+00,5.969154458826196219e+00,3.654184138146066019e-01,8.241638560629453991e+00,8.939927784119282295e-02,3.701864273950667555e-02,3.980885680729145948e-01,6.138744265635229347e+00,0.000000000000000000e+00,6.138744265635229347e+00,-1.695898068090334609e-01,2.570024211244455459e-01,-2.283808312984202171e+00,1.245752655956496424e+00,3.385352585328622876e-02,4.325490796097550628e+04,1.123943105068074466e+01
1.775862068965517182e-01,-1.267815831173785490e+00,7.201854387872474561e+00,1.742547708603091328e-01,1.837307992682790214e+01,9.795034686188884565e-02,3.785007198618829671e-02,3.706023815530202214e-01,7.438713639534452859e+00,0.000000000000000000e+00,7.438713639534452859e+00,-2.368592516619781596e-01,2.792866508290544614e-01,-1.267815831173785490e+00,1.013600000000000056e+00,1.996600000000000041e-01,4.949132806804564461e+04,2.642725403331336054e+01
2.086206896551724144e-01,-1.715138229309111528e+00,8.439943559903696269e+00,2.004867040901942565e-01,1.604867229285793684e+01,1.344439731312431774e-01,5.604777292562310859e-02,4.364791163780639693e-01,8.738683013433677260e+00,0.000000000000000000e+00,8.738683013433677260e+00,-2.987394535299816578e-01,2.519758425294713611e-01,-1.715138229309111528e+00,1.013600000000000056e+00,1.996600000000000041e-01,5.828870114988952264e+04,8.466159639031922701e-01
2.396551724137931105e-01,-1.868114773858469801e+00,9.692220248918868464e+00,1.904087500901887609e-01,1.580466795175666661e+01,1.773268923005138220e-01,7.183607782171122502e-02,5.002426295924868871e-01,1.003865238733290255e+01,0.000000000000000000e+00,1.003865238733290255e+01,-3.464321384140339188e-01,1.871731666729246624e-01,-1.868114773858469801e+00,1.013600000000000056e+00,1.996600000000000041e-01,6.680386742824979592e+04,0.000000000000000000e+00
2.706896551724138344e-01,-1.575610333609914537e+00,1.095892912499034288e+01,1.427955714743181503e-01,1.771127356422002208e+01,2.271534023756326126e-01,7.965972201900330119e-02,5.611094870821844438e-01,1.133862176123212961e+01,0.000000000000000000e+00,1.133862176123212961e+01,-3.796926362417865075e-01,1.065175889793360808e-01,-1.575610333609914537e+00,1.013600000000000056e+00,1.996600000000000041e-01,7.493220609608903760e+04,3.805434531346763833e+02
3.017241379310344751e-01,-3.791707254984246767e+00,1.223712419241376637e+01,3.004713746108018668e-01,7.855686941735303463e+00,3.591540316961034929e-01,1.209684114631361940e-01,7.778907563191455043e-01,1.263859113513135135e+01,0.000000000000000000e+00,1.263859113513135135e+01,-4.014669427175849847e-01,2.365848496901762008e-02,-3.791707254984246767e+00,1.214401306678659642e+00,2.964853270957598652e-02,8.670495042738100165e+04,3.374291757399366531e+01
3.327586206896551713e-01,-1.820374777265321153e+00,1.352402756647153481e+01,1.337988201504699826e-01,1.658389230154811500e+01,3.461449136693600104e-01,1.179022256455747042e-01,6.915788541065636119e-01,1.393856050903057664e+01,0.000000000000000000e+00,1.393856050903057664e+01,-4.145329425590411621e-01,-5.512508227599068056e-02,-1.820374777265321153e+00,1.013600000000000056e+00,1.996600000000000041e-01,9.235546781293966342e+04,4.142863707086700629e+02
3.637931034482758674e-01,-2.343629090806107040e+00,1.481613324089832062e+01,1.568810539457849429e-01,1.443994915191376371e+01,4.147957155329388135e-01,1.474566991083401390e-01,7.588314135029708973e-01,1.523852988292980193e+01,0.000000000000000000e+00,1.523852988292980193e+01,-4.223966420314805292e-01,-1.311114286169348664e-01,-2.343629090806107040e+00,1.011751832201315482e+00,1.890022323609189259e-01,1.015216835586952948e+05,4.707961869246351512e+02
3.948275862068965636e-01,-2.434123275593206959e+00,1.611086311271859017e+01,1.499517236257512098e-01,1.401554196267515984e+01,4.905122630510800885e-01,1.664498812215446377e-01,8.231183596507984923e-01,1.653849925682902722e+01,0.000000000000000000e+00,1.653849925682902722e+01,-4.276361441104384320e-01,-2.055641963490133783e-01,-2.434123275593206959e+00,1.010351288476827980e+00,1.809257635497082961e-01,1.102750843584680551e+05,8.700000000000000000e+01
