r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.188775510204082675e-02,-3.197076229533341696e+00,-1.000250939813377826e+01,3.093649324083048713e-01,1.774695043654148208e+00,6.009138127792396089e-02,2.042165558234407957e-02,2.271980775929914671e+02
9.566326530612245804e-02,-3.272319696111310350e+00,-1.167836430431777295e+01,2.731974894130095866e-01,3.649020216397895311e+00,1.054338752364938764e-01,3.109012632617416672e-02,1.728966630660690385e+01
1.094387755102040893e-01,-3.435631285200155816e+00,-1.335582446291440561e+01,2.517796128057734895e-01,4.678257485457827158e+00,1.518804931371692812e-01,4.117463119542356248e-02,3.197194451580364927e+01
1.232142857142857206e-01,-3.629253151409574940e+00,-1.503610056187121913e+01,2.368393069946846397e-01,5.336357286401332445e+00,2.014047321920385547e-01,5.145076918160110258e-02,6.687912948531439250e-01
1.369897959183673519e-01,-3.791926343423643431e+00,-1.672008307658613191e+01,2.230163241413860298e-01,5.930439197510382954e+00,2.540646127770558871e-01,6.188301840962248668e-02,1.017962514028093235e+00
1.507653061224489832e-01,-3.978971915054351882e+00,-1.840822349087847343e+01,2.128768755239040522e-01,6.313470143215186070e+00,3.107324535720513703e-01,7.309096030389479470e-02,1.684210825859519673e+03
1.645408163265306145e-01,-4.187193432376563607e+00,-2.010060572659536504e+01,2.053747549481347578e-01,6.545393322938359404e+00,3.717539404498765299e-01,8.500604947235228248e-02,7.767070728389226133e+02
1.783163265306122458e-01,-4.409839146359761486e+00,-2.179706176919498262e+01,1.996190548719943836e-01,6.677253978777663690e+00,4.371698676367195557e-01,9.758748504171767257e-02,2.460917898698442514e+03
1.920918367346938771e-01,-4.632838627640765594e+00,-2.349727438088851628e+01,1.946680576389446249e-01,6.763008557945692445e+00,5.067527092166780323e-01,1.106878873494687998e-01,2.172683546074209062e+03
2.058673469387755084e-01,-4.854549246336045343e+00,-2.520082169398432370e+01,1.903034811256684167e-01,6.815163704851679327e+00,5.803514142184987845e-01,1.242495379273978601e-01,0.000000000000000000e+00
2.196428571428571397e-01,-5.073797869838106323e+00,-2.690745150964664489e+01,1.863763759649389451e-01,6.842253589598858099e+00,6.578162674988461411e-01,1.382150299474201038e-01,0.000000000000000000e+00
2.334183673469387987e-01,-5.289648632679291751e+00,-2.861674860603431370e+01,1.827814094433679037e-01,6.850313332109038811e+00,7.389873053372389977e-01,1.525249168298750402e-01,0.000000000000000000e+00
2.471938775510204578e-01,-5.501447744876568180e+00,-3.032844816039861158e+01,1.794444323354402182e-01,6.843591370058396350e+00,8.237044050978673537e-01,1.671216708643002702e-01,0.000000000000000000e+00
2.609693877551020891e-01,-5.708634143505850744e+00,-3.204217516266231058e+01,1.763101197884107407e-01,6.825257584011421130e+00,9.118011096883298361e-01,1.819471090656051837e-01,0.000000000000000000e+00
2.747448979591837204e-01,-5.910788445157038495e+00,-3.375763331377128651e+01,1.733377167305355793e-01,6.797647067572780699e+00,1.003110805881286982e+00,1.969448539913014884e-01,0.000000000000000000e+00
2.885204081632653517e-01,-6.107566453591708466e+00,-3.547463262800734185e+01,1.704956802195381205e-01,6.762567098208352334e+00,1.097473470858639777e+00,2.120607890474134338e-01,0.000000000000000000e+00
3.022959183673469830e-01,-6.298634130426826516e+00,-3.719292238769858017e+01,1.677586793117462616e-01,6.721469032081635930e+00,1.194728591570221043e+00,2.272411568804180715e-01,0.000000000000000000e+00
3.160714285714286143e-01,-6.483723030666226350e+00,-3.891236190775768478e+01,1.651069045703687510e-01,6.675487866315295449e+00,1.294722751405529282e+00,2.424348588637974256e-01,0.000000000000000000e+00
3.298469387755102455e-01,-6.662499617864739321e+00,-4.063273564651019853e+01,1.625225523624152235e-01,6.625643673939681122e+00,1.397307782997014636e+00,2.575907518251540074e-01,0.000000000000000000e+00
3.436224489795918768e-01,-6.834556934259310879e+00,-4.235371461041523133e+01,1.599893528499960194e-01,6.572868647999232650e+00,1.502338574378329517e+00,2.726569901725082179e-01,0.000000000000000000e+00
3.573979591836735081e-01,-6.999235937048723599e+00,-4.407541904836731561e+01,1.574863112032449108e-01,6.518365703636881392e+00,1.609744774939046996e+00,2.875863322931090371e-01,0.000000000000000000e+00
3.711734693877551394e-01,-7.162186444178530564e+00,-4.579751922868272374e+01,1.551315356471565376e-01,6.455367738034647473e+00,1.719585112374370617e+00,3.024343763069702318e-01,0.000000000000000000e+00
3.849489795918367707e-01,-7.320614418398029954e+00,-4.751982216740247367e+01,1.528522748253659524e-01,6.388043096866102388e+00,1.831682395856732981e+00,3.171165217924690749e-01,0.000000000000000000e+00
3.987244897959184020e-01,-7.471630230772490222e+00,-4.924228946889897429e+01,1.505833866684903044e-01,6.320124145775627866e+00,1.945810939783205296e+00,3.315424826652318968e-01,0.000000000000000000e+00
4.125000000000000333e-01,-7.615019031697030982e+00,-5.096433596527478471e+01,1.483212794128046519e-01,6.251816677665669175e+00,2.061801400316085608e+00,3.456642187075764650e-01,0.000000000000000000e+00
4.262755102040816646e-01,-7.750270100678420704e+00,-5.268510881641908128e+01,1.460579611440410153e-01,6.183578595494013896e+00,2.179488528230467903e+00,3.594286313239298258e-01,0.000000000000000000e+00
4.400510204081632959e-01,-7.877242561267969734e+00,-5.440562408679428330e+01,1.437880799546593924e-01,6.115716540975052240e+00,2.298855282988807147e+00,3.728101827396234080e-01,0.000000000000000000e+00
4.538265306122449272e-01,-7.994832166477706892e+00,-5.612473610430017601e+01,1.414956483148704924e-01,6.049146532090542649e+00,2.419781647131356017e+00,3.857480896360053757e-01,0.000000000000000000e+00
4.676020408163265585e-01,-8.104450155416522250e+00,-5.784181451059706092e+01,1.392077848585352162e-01,5.982314785574100569e+00,2.542293260604838512e+00,3.982921034205608724e-01,0.000000000000000000e+00
4.813775510204081898e-01,-8.211021791366690081e+00,-5.955636696270504871e+01,1.370060395487216753e-01,5.910548832722473556e+00,2.666496682840333143e+00,4.106334645829883279e-01,0.000000000000000000e+00
4.951530612244898211e-01,-8.305928061631199455e+00,-6.126711912175280617e+01,1.347475973210341960e-01,5.842031373976421804e+00,2.791953691727423692e+00,4.223915490567843323e-01,0.000000000000000000e+00
5.089285714285713969e-01,-8.386037743683971257e+00,-6.296957462192962396e+01,1.323969700771891189e-01,5.778795727590548381e+00,2.918387836468444352e+00,4.334301254999645137e-01,0.000000000000000000e+00
5.227040816326531392e-01,-8.452516992108350280e+00,-6.466599311573831699e+01,1.299735215741411598e-01,5.719732432015827150e+00,3.045814179775879982e+00,4.437613838925718035e-01,0.000000000000000000e+00
5.364795918367346594e-01,-8.499885188145640313e+00,-6.634670323481287824e+01,1.274190669799520892e-01,5.668175232553996246e+00,3.173640544759865900e+00,4.531485627978045216e-01,0.000000000000000000e+00
5.502551020408164018e-01,-8.522028580999531755e+00,-6.800064648002233980e+01,1.246727746704001105e-01,5.627609524533895069e+00,3.301179651054928943e+00,4.613235229556379990e-01,0.000000000000000000e+00
5.640306122448979220e-01,-8.522636571058079369e+00,-6.963905144688763471e+01,1.217774391876862011e-01,5.595583361301208924e+00,3.429175496089358344e+00,4.684438555808589921e-01,0.000000000000000000e+00
5.778061224489796643e-01,-8.484304997645068624e+00,-7.123373810991826360e+01,1.185466848736227291e-01,5.582775281474060769e+00,3.556256334048684131e+00,4.738360981606536404e-01,0.000000000000000000e+00
5.915816326530611846e-01,-8.393886274355651267e+00,-7.276399131436481582e+01,1.148500380706281992e-01,5.596660874969510147e+00,3.681426840075016749e+00,4.769716594533659482e-01,0.000000000000000000e+00
6.053571428571429269e-01,-8.228560136243437739e+00,-7.419584702033782264e+01,1.104518844836824970e-01,5.650739846485156370e+00,3.803262944602463058e+00,4.769672168855619288e-01,0.000000000000000000e+00
6.191326530612244472e-01,-7.956411069781765377e+00,-7.548479002653634495e+01,1.050163959730689017e-01,5.764253731068497366e+00,3.920178240254598379e+00,4.725951771950487323e-01,0.000000000000000000e+00
6.329081632653061895e-01,-7.554540436447688023e+00,-7.660539268722193640e+01,9.829846627398128311e-02,5.951246083225144368e+00,4.031827100712872536e+00,4.629333785455083117e-01,0.000000000000000000e+00
6.466836734693877098e-01,-7.169342977114119719e+00,-7.772293192262135619e+01,9.198202107285606555e-02,6.115235068108614946e+00,4.144552815539780610e+00,4.534008576367556387e-01,0.000000000000000000e+00
6.604591836734694521e-01,-7.871530800221464119e+00,-8.019139290112005369e+01,9.784584467682855280e-02,5.581346057125131210e+00,4.280184367522334554e+00,4.803152483612715407e-01,0.000000000000000000e+00
6.742346938775509724e-01,1.239024011360196909e+01,-8.653112128775953238e+01,-1.422215277892644736e-01,1.913827663156074266e+01,3.910742508744762258e+00,2.838205025592408504e-01,0.000000000000000000e+00
6.880102040816327147e-01,8.339847206584209971e+00,-9.857265394687038906e+01,-8.440508090655592099e-02,1.562772157207256996e+01,4.936607433730543448e+00,6.467244595249084238e-01,0.000000000000000000e+00
7.017857142857142350e-01,-1.198582301753862822e+01,-1.079256336969825867e+02,1.106030915649041796e-01,4.256659652231995494e+00,6.761286438562099654e+00,8.407126274038453362e-01,0.000000000000000000e+00
7.155612244897959773e-01,-1.241213247901933414e+01,-1.103845611551751915e+02,1.119741171930141443e-01,3.980189003470354869e+00,6.810889642635417296e+00,8.574967155591569634e-01,0.000000000000000000e+00
7.293367346938776086e-01,-1.362991770931681401e+01,-1.093863259633441487e+02,1.239645632905280320e-01,3.095270380937034105e+00,5.973411720158500415e+00,8.308520222323548809e-01,0.000000000000000000e+00
7.431122448979592399e-01,-1.593551914388907775e+01,-1.058628525006026990e+02,1.494080964859188232e-01,1.439546646273464958e+00,4.251094440539695540e+00,7.266735212959312129e-01,0.000000000000000000e+00
