r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-1.286178540428096317e+00,7.718642935687459961e+00,1.651156572893173191e-01,5.539569705793610410e+00,5.330363340797652366e-02,1.300638821324703528e-02,1.839286572990543323e-01,7.792128707492841144e+00,0.000000000000000000e+00,7.792128707492841144e+00,-7.348577180538089226e-02,4.033512373324163458e-01,-1.286178540428096317e+00,4.741888875651391611e-01,3.525590218534908893e-02,5.250317144881522836e+04,1.002830128931222617e+02
1.465517241379310498e-01,-1.485137426467294963e+00,9.766214291107251810e+00,1.509127012162300718e-01,6.067624859676925553e+00,1.054789295451475373e-01,2.159978713509114190e-02,2.863175641497615054e-01,9.885536419953604437e+00,0.000000000000000000e+00,9.885536419953604437e+00,-1.193221288463526403e-01,5.079410612720468565e-01,-1.485137426467294963e+00,5.950684775419747830e-01,3.041841390006307100e-02,6.512812196803555707e+04,7.369009993749856768e+00
1.775862068965517182e-01,-1.816126999037523504e+00,1.180576470179999227e+01,1.526373721248305837e-01,5.683094209850837686e+00,1.671126026589444258e-01,3.134313764403934277e-02,3.742224602011084977e-01,1.197894413241436595e+01,0.000000000000000000e+00,1.197894413241436595e+01,-1.731794306143729367e-01,5.892888376009605134e-01,-1.816126999037523504e+00,6.548198441054722263e-01,2.146327074863694367e-02,7.735627113958110567e+04,4.495624968148484868e+01
2.086206896551724144e-01,-2.042446392647759623e+00,1.384426508386104082e+01,1.464735676713018464e-01,5.750539905067688196e+00,2.304775404704139108e-01,4.115025395196363761e-02,4.398640867560426049e-01,1.407235184487512925e+01,0.000000000000000000e+00,1.407235184487512925e+01,-2.280867610140885626e-01,6.261786376413789323e-01,-2.042446392647759623e+00,6.690129802992558217e-01,2.021580671601293927e-02,8.899620142841055349e+04,9.264064790192968468e-01
2.396551724137931105e-01,-2.268386430540141330e+00,1.589077230558982556e+01,1.417907384054698239e-01,5.733131972465924875e+00,2.976873002436785098e-01,5.134234484454981706e-02,4.948080757238342287e-01,1.616575955733589254e+01,0.000000000000000000e+00,1.616575955733589254e+01,-2.749872517460670851e-01,6.133272923112478292e-01,-2.268386430540141330e+00,6.683679449969460729e-01,1.938794666652743012e-02,1.002094493485387211e+05,7.553096081241004178e-01
2.706896551724138344e-01,-2.493899238567142795e+00,1.794991438874444611e+01,1.380527857878011966e-01,5.661586595763929530e+00,3.700608261128588428e-01,6.193481036598954409e-02,5.443894283409335122e-01,1.825916726979665938e+01,0.000000000000000000e+00,1.825916726979665938e+01,-3.092528810522142124e-01,5.612180816205191158e-01,-2.493899238567142795e+00,6.637342948393963882e-01,1.843941116887368170e-02,1.110204374924460571e+05,3.903293345379022412e+02
3.017241379310344751e-01,-2.708834411299836376e+00,2.002111298902504188e+01,1.344822588624051685e-01,5.580448433512659179e+00,4.478329066909804701e-01,7.276307270681355022e-02,5.904901990251821831e-01,2.035257498225741912e+01,0.000000000000000000e+00,2.035257498225741912e+01,-3.314619932323782936e-01,4.835029446890055094e-01,-2.708834411299836376e+00,6.583186073107724079e-01,1.750775154829690289e-02,1.214126875223800889e+05,4.049304288171864941e-01
3.327586206896551713e-01,-2.909327226280531864e+00,2.210152390600782368e+01,1.308821886999533557e-01,5.501002974057837669e+00,5.306489642531149187e-01,8.364406112738745347e-02,6.336692286639808991e-01,2.244598269471818242e+01,0.000000000000000000e+00,2.244598269471818242e+01,-3.444587887103587875e-01,3.897320773784573866e-01,-2.909327226280531864e+00,6.529449641301486862e-01,1.662590847251432802e-02,1.313631490465445968e+05,3.907342649667194223e+02
3.637931034482758674e-01,-3.094444007537989094e+00,2.418823176677231857e+01,1.272406398088020696e-01,5.423934070697066012e+00,6.178132391722339634e-01,9.439980526813970818e-02,6.739530053333745441e-01,2.453939040717894571e+01,0.000000000000000000e+00,2.453939040717894571e+01,-3.511586404066267542e-01,2.846107701161676440e-01,-3.094444007537989094e+00,6.476689882572178592e-01,1.579544312826666741e-02,1.408523253332403256e+05,4.970710314104171061e+02
3.948275862068965636e-01,-3.264830680547937458e+00,2.627907400064540511e+01,1.236035638079330673e-01,5.346608889600893200e+00,7.085307682068691104e-01,1.050020895855243303e-01,7.112779030023401727e-01,2.663279811963970900e+01,0.000000000000000000e+00,2.663279811963970900e+01,-3.537241189943055586e-01,1.697993944065325500e-01,-3.264830680547937458e+00,6.424206412135338162e-01,1.511414794473923094e-02,1.498674575812537223e+05,8.700000000000000000e+01
4.258620689655172598e-01,-3.421637918082711671e+00,2.837267131203284620e+01,1.200166757753058505e-01,5.266408149742130007e+00,8.020005139964522245e-01,1.155485717738488766e-01,7.455970973827051873e-01,2.872620583210047229e+01,0.000000000000000000e+00,2.872620583210047229e+01,-3.535345200676246469e-01,4.570433000415741187e-02,-3.421637918082711671e+00,6.371373049720510107e-01,1.470397923237479199e-02,1.584012790065741574e+05,3.800000000000000000e+01
4.568965517241379004e-01,-3.562727909871067133e+00,3.046819842608631745e+01,1.164040540051983069e-01,5.187681844432087352e+00,8.972656177370074149e-01,1.256470759620830213e-01,7.766930377680186792e-01,3.081961354456123203e+01,0.000000000000000000e+00,3.081961354456123203e+01,-3.514151184749134127e-01,-8.753196522373968280e-02,-3.562727909871067133e+00,6.316240822027578972e-01,1.435584976958140073e-02,1.664478698251261667e+05,3.000000000000000000e+00
4.879310344827585966e-01,-3.689120351241070850e+00,3.256515986764029691e+01,1.128033625794028633e-01,5.108271980744823360e+00,9.936342896669995151e-01,1.351752267688749176e-01,8.046310325446541789e-01,3.291302125702199532e+01,0.000000000000000000e+00,3.291302125702199532e+01,-3.478613893816978608e-01,-2.296755418037611240e-01,-3.689120351241070850e+00,6.259233668520430838e-01,1.402792168101958670e-02,1.740055589187988080e+05,2.000000000000000000e+00
5.189655172413792927e-01,-3.800887627735616725e+00,3.466323997356874287e+01,1.092155042907057144e-01,5.028126832463915896e+00,1.090434335755299022e+00,1.440356802859424079e-01,8.294769635401559871e-01,3.500642896948276217e+01,0.000000000000000000e+00,3.500642896948276217e+01,-3.431889959140199675e-01,-3.803565909394243105e-01,-3.800887627735616725e+00,6.200659023364143430e-01,1.371462249392068136e-02,1.810731216195639572e+05,6.441406250000000000e+02
5.500000000000000444e-01,-3.897965510013254864e+00,3.676221549043207659e+01,1.056371402184537039e-01,4.947437705650915341e+00,1.187012561238426134e+00,1.521468540940614511e-01,8.512953520110723149e-01,3.709983668194352902e+01,0.000000000000000000e+00,3.709983668194352902e+01,-3.376211915114515905e-01,-5.391508213062298216e-01,-3.897965510013254864e+00,6.140724410074678286e-01,1.341595438855873457e-02,1.876498253749272553e+05,7.375000000000000000e+03
5.810344827586206851e-01,-3.980320501742593109e+00,3.886190925444919486e+01,1.020662463948474319e-01,4.866320565118603447e+00,1.282737158379751996e+00,1.594402699329454387e-01,8.701513417046400356e-01,3.919324439440428876e+01,0.000000000000000000e+00,3.919324439440428876e+01,-3.313351399550939491e-01,-7.056897322993684885e-01,-3.980320501742593109e+00,6.079580957164651966e-01,1.313175929130555933e-02,1.937352545339171484e+05,0.000000000000000000e+00
6.120689655172413257e-01,-4.047977565062330640e+00,4.096216713596057701e+01,9.850252568458840730e-02,4.784792435465522686e+00,1.376988873700873750e+00,1.658600873800311903e-01,8.861050818611093671e-01,4.128665210686504849e+01,0.000000000000000000e+00,4.128665210686504849e+01,-3.244849709044742014e-01,-8.797329883641955561e-01,-4.047977565062330640e+00,6.017302623187582578e-01,1.286169272298458809e-02,1.993291813555264962e+05,0.000000000000000000e+00
6.431034482758619664e-01,-4.099866904674788870e+00,4.306284086675504597e+01,9.492049962476260816e-02,4.704313125085129776e+00,1.469061530508176450e+00,1.713693363388590629e-01,8.991550423149576865e-01,4.338005981932580823e+01,0.000000000000000000e+00,4.338005981932580823e+01,-3.172189525707643232e-01,-1.061187704759024575e+00,-4.099866904674788870e+00,5.953542427275440030e-01,1.262751479054618521e-02,2.044309470928439696e+05,0.000000000000000000e+00
6.741379310344827180e-01,-4.136256830465867118e+00,4.516376342156387125e+01,9.132875619193614458e-02,4.624390579165632786e+00,1.558463558739812793e+00,1.759333682774566476e-01,9.094220395948020563e-01,4.547346753178657508e+01,0.000000000000000000e+00,4.547346753178657508e+01,-3.097041102227007237e-01,-1.250082828574162086e+00,-4.136256830465867118e+00,5.888741750564131516e-01,1.241784723798984233e-02,2.090405193288650189e+05,0.000000000000000000e+00
7.051724137931034697e-01,-4.157439409080211590e+00,4.726470296663678283e+01,8.773495824634915119e-02,4.544585748156268146e+00,1.644784791320428097e+00,1.795252990248448755e-01,9.170520183456853935e-01,4.756687524424734193e+01,0.000000000000000000e+00,4.756687524424734193e+01,-3.021722776105609798e-01,-1.446499447899370905e+00,-4.157439409080211590e+00,5.823454344072022115e-01,1.222107459047262409e-02,2.131575920726775075e+05,0.000000000000000000e+00
7.362068965517241104e-01,-4.163301251749967236e+00,4.936526547208148941e+01,8.413754879800879050e-02,4.464987841012369785e+00,1.727554614600854688e+00,1.821606956848242642e-01,9.221396111603532564e-01,4.966028295670810166e+01,0.000000000000000000e+00,4.966028295670810166e+01,-2.950174846266124806e-01,-1.650418196217648070e+00,-4.163301251749967236e+00,5.757883751380741266e-01,1.204638122726726587e-02,2.167810397168241616e+05,0.000000000000000000e+00
7.672413793103447510e-01,-4.154123534637750303e+00,5.146467629493199070e+01,8.054333629950778672e-02,4.385206762135362091e+00,1.806206532843351198e+00,1.838847911242423305e-01,9.247225478723468672e-01,5.175369066916886140e+01,0.000000000000000000e+00,5.175369066916886140e+01,-2.890143742368742052e-01,-1.861330718075878465e+00,-4.154123534637750303e+00,5.691898107553476915e-01,1.190593101278765616e-02,2.199084106640020036e+05,0.000000000000000000e+00
7.982758620689655027e-01,-4.130755494961619867e+00,5.356126983181410139e+01,7.696970138959742525e-02,4.304246674279554874e+00,1.879856895275825446e+00,1.846177058114190084e-01,9.246871887172596338e-01,5.384709838162962825e+01,0.000000000000000000e+00,5.384709838162962825e+01,-2.858285498155269111e-01,-2.077208804332723702e+00,-4.130755494961619867e+00,5.624525458374930453e-01,1.177090250020040862e-02,2.225340455662886379e+05,0.000000000000000000e+00
