r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-2.258720949448330906e+00,-1.014316689298153662e+01,2.191089473458733838e-01,2.945982063527273098e+00,2.428472891899279840e-01,5.778934753091889698e-02,3.583407597911134417e+02
1.691557224778565405e-01,-2.742982627269522578e+00,-1.384520066908784663e+01,1.955852329618531227e-01,4.097363044774251506e+00,5.005119504015497212e-01,1.060420192931443711e-01,3.648608918126569023e+01
2.141084134137167250e-01,-3.313744520434829255e+00,-1.747839690551683489e+01,1.873670443742887770e-01,4.371801994655697854e+00,7.931332081797809463e-01,1.611126392052887879e-01,4.363071449087758680e+01
2.580577789817636858e-01,-3.901642686650985237e+00,-2.106356659251760277e+01,1.831559013697514338e-01,4.416654144313156394e+00,1.118023406400053377e+00,2.221824453556993650e-01,4.936418979067772050e-01
3.009886394152362366e-01,-4.473931474536992248e+00,-2.459738218636303131e+01,1.799196199586348688e-01,4.405650839058203871e+00,1.470185578102841673e+00,2.872333040503344259e-01,8.979429817851246609e-01
3.428861667310721950e-01,-5.018306713550495068e+00,-2.806647986541774387e+01,1.769310497804861826e-01,4.380454725616212741e+00,1.841240222327345633e+00,3.540437698819065560e-01,2.514607397384360866e+03
3.837358898513780203e-01,-5.531421084853330505e+00,-3.146020136504545661e+01,1.740439173706509746e-01,4.349446656166634284e+00,2.221601479903905663e+00,4.205731527721423002e-01,2.438460978811498080e+03
4.235236996016248368e-01,-6.012763893835911588e+00,-3.477198922716173257e+01,1.712265264196135006e-01,4.314442695470859235e+00,2.602145028892914880e+00,4.850760068516185575e-01,4.953068376195858946e+03
4.622358535838476667e-01,-6.462324944285860795e+00,-3.799776222392169700e+01,1.684593545457098718e-01,4.276561393604273675e+00,2.974807911015567630e+00,5.460965904581620567e-01,3.056651459468968369e+03
4.998589809231621106e-01,-6.880663755247697466e+00,-4.113699083225105824e+01,1.657280631904070045e-01,4.236624289455123815e+00,3.332922788915702483e+00,6.025085781370703719e-01,0.000000000000000000e+00
5.363800868859593951e-01,-7.266412532212568998e+00,-4.418330094101229832e+01,1.630014770280501513e-01,4.196417597608371963e+00,3.670174269093890551e+00,6.532318836873551859e-01,0.000000000000000000e+00
5.717865573681857327e-01,-7.620319777532031935e+00,-4.713996237590598071e+01,1.602666558430621557e-01,4.156682737802579908e+00,3.982443960024943497e+00,6.976726197177665068e-01,0.000000000000000000e+00
6.060661632521548992e-01,-7.941451736033691589e+00,-5.000577684884756025e+01,1.574954201825101985e-01,4.119034273759782039e+00,4.266156054358440031e+00,7.352904982904691078e-01,0.000000000000000000e+00
6.392070646303905646e-01,-8.226053097592401997e+00,-5.277120397158156351e+01,1.546369792086789707e-01,4.086382306119004326e+00,4.517815079738991990e+00,7.654615182577392263e-01,0.000000000000000000e+00
6.711978148950368261e-01,-8.470980808884849722e+00,-5.543398151062913115e+01,1.516389857986074619e-01,4.061726104095564338e+00,4.736167215516646323e+00,7.879276997048525466e-01,0.000000000000000000e+00
7.020273646914270138e-01,-8.671169068856929840e+00,-5.799262124463214008e+01,1.484223717214135374e-01,4.049595943612573024e+00,4.921718060769230796e+00,8.025715925608404300e-01,0.000000000000000000e+00
7.316850657344448061e-01,-8.813564490096798210e+00,-6.041894788912518521e+01,1.448524942287831574e-01,4.057706285890468223e+00,5.072937956650531710e+00,8.086254540113257949e-01,0.000000000000000000e+00
7.601606744863580456e-01,-8.930958071458725556e+00,-6.288084184289110823e+01,1.410862378235628878e-01,4.077068311045129789e+00,5.212735059694994177e+00,8.107296888964599102e-01,0.000000000000000000e+00
7.874443556948564904e-01,-8.982640445635828641e+00,-6.528276293073702163e+01,1.367372806893553949e-01,4.129816628689958691e+00,5.336113748124658329e+00,8.060006500098924054e-01,0.000000000000000000e+00
8.135266857900711468e-01,-8.904814204492446095e+00,-6.743351999679428843e+01,1.312935796988739801e-01,4.245289148947157365e+00,5.428106147365507006e+00,7.893345287119744036e-01,0.000000000000000000e+00
8.383986561394015657e-01,-8.708618814820983545e+00,-6.955817092474592300e+01,1.245510042625403851e-01,4.435181693069080389e+00,5.531502680591058763e+00,7.657338512901695760e-01,0.000000000000000000e+00
8.620516761590263366e-01,-8.413169822802835540e+00,-7.192415468960308544e+01,1.164436395394502083e-01,4.703270903246825618e+00,5.680037349823607862e+00,7.391134052554529932e-01,0.000000000000000000e+00
8.844775762810246356e-01,-8.046906720575528027e+00,-7.490686397040556699e+01,1.070150914817655369e-01,5.047058342459855851e+00,5.927160220547550651e+00,7.146544942356011232e-01,0.000000000000000000e+00
9.056686107750806514e-01,-8.067601092198195545e+00,-7.970779019620279371e+01,1.008711932187575516e-01,5.202649211259400275e+00,6.316890734042544864e+00,7.233171502480181259e-01,0.000000000000000000e+00
9.256174604237972225e-01,-8.807739184525896547e+00,-8.493110561230123778e+01,1.033351286848910033e-01,4.865047536628781977e+00,6.464429322526946464e+00,7.550619377979775892e-01,0.000000000000000000e+00
9.443172350506974233e-01,1.062546089353616807e+01,-9.042200128321634622e+01,-1.169732440566264020e-01,1.729135891468414954e+01,5.591644810060107496e+00,5.480251318829884033e-01,0.000000000000000000e+00
9.617614759000370217e-01,-9.644725348953478772e+00,-9.635549010913071299e+01,9.976294288918424735e-02,4.676861563502217933e+00,6.916704013192578770e+00,7.829642527222691051e-01,0.000000000000000000e+00
9.779441578676075775e-01,-8.454360204044739646e+00,-8.833018231178995450e+01,9.542247221820558678e-02,4.729123642621040347e+00,5.322352036370649131e+00,5.790751776423465058e-01,0.000000000000000000e+00
9.928596915817619051e-01,-5.519483266957799117e+00,-1.029896983981858227e+02,5.354135562112466440e-02,6.932306293500509753e+00,7.454412348548693501e+00,5.575080048363815211e-01,0.000000000000000000e+00
