r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-1.062063622199410862e+00,-3.149946905738231440e+00,3.251984374888133300e-01,8.675020276420646326e-01,3.131987391086360050e-03,1.832418618415367897e-03,3.510299138022993759e+01
1.099137931034482735e-01,-1.106950558855432698e+00,-3.986915181084052406e+00,2.708243931488935607e-01,3.715048140519529696e+00,1.612170158548453455e-02,6.057644902197421855e-03,2.632168980764859167e+00
1.331896551724137956e-01,-1.169987044257488451e+00,-4.819606769085694964e+00,2.381489686684225282e-01,5.319354914191826822e+00,2.983186046236887753e-02,9.847750456068640051e-03,5.761529675955736707e+01
1.564655172413793038e-01,-1.252639609861299963e+00,-5.647946932168831147e+00,2.182538970962334957e-01,6.191401405531816948e+00,5.815252328052050029e-02,1.514710007776581477e-02,0.000000000000000000e+00
1.797413793103448398e-01,-1.355062104551592039e+00,-6.472015716158457721e+00,2.063911214730970722e-01,6.603231239191071467e+00,7.878541552403563186e-02,1.935589004421738035e-02,0.000000000000000000e+00
2.030172413793103481e-01,-1.475541055096426302e+00,-7.292430409134974312e+00,1.996433170476102359e-01,6.721994810894019068e+00,1.042593713048538540e-01,2.383224340623547877e-02,0.000000000000000000e+00
2.262931034482758563e-01,-1.610022603462311519e+00,-8.110678381638981804e+00,1.959591172995631403e-01,6.665226764483136890e+00,1.260138540053025169e-01,2.833820317307213579e-02,0.000000000000000000e+00
2.495689655172413646e-01,-1.752310898593760102e+00,-8.929040840150598513e+00,1.937857626584144344e-01,6.521893669948985561e+00,1.478829413550129812e-01,3.298302870853121044e-02,0.000000000000000000e+00
2.728448275862068728e-01,-1.895205957508152128e+00,-9.750055187471039275e+00,1.919849542899522699e-01,6.357215246316565427e+00,1.737596529394990486e-01,3.770221217895904781e-02,0.000000000000000000e+00
2.961206896551724088e-01,-2.032148219684839496e+00,-1.057580021365732570e+01,1.898369635329791583e-01,6.212428908267092709e+00,1.981066741060777403e-01,4.257747593136527314e-02,0.000000000000000000e+00
3.193965517241379448e-01,-2.158505537534498586e+00,-1.140738927317732454e+01,1.870089599531924718e-01,6.106604434979610474e+00,2.240401789527637078e-01,4.752067558527258567e-02,0.000000000000000000e+00
3.426724137931034253e-01,-2.271876340431831842e+00,-1.224489990667555617e+01,1.834504993498770609e-01,6.042632066256024004e+00,2.528263373331024466e-01,5.209963825820428107e-02,0.000000000000000000e+00
3.659482758620689613e-01,-2.371508509509161922e+00,-1.308766795628754309e+01,1.792567418732212425e-01,6.015059527112688542e+00,2.825827649087517823e-01,5.700542360024241778e-02,0.000000000000000000e+00
3.892241379310344973e-01,-2.457421341196558640e+00,-1.393469012067977175e+01,1.745579464350812959e-01,6.016423531656290180e+00,3.141436299186535774e-01,6.183701970302242501e-02,0.000000000000000000e+00
