r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-1.034323379234780127e+00,-3.597296058795375284e+00,2.799756944167972605e-01,4.585743436730709277e-01,1.312085892747652874e-02,4.160173880557080026e-03,4.040315838270711879e+01
1.099137931034482735e-01,-1.198580465011717777e+00,-4.554042524750079757e+00,2.573541540144274054e-01,1.486835991956395375e+00,2.697514577659266069e-02,7.669589157975087099e-03,3.103418900124464308e+00
1.331896551724137956e-01,-1.362532810638055203e+00,-5.505644842328563549e+00,2.426047811856429370e-01,2.064055662653531797e+00,4.329880462653185047e-02,1.150071875669553788e-02,6.715291011209203020e+01
1.564655172413793038e-01,-1.520655722008043664e+00,-6.452205718099699006e+00,2.314562572101193372e-01,2.434961891394303635e+00,6.187127574101029120e-02,1.562248757192934503e-02,7.991519697481320739e-01
1.797413793103448398e-01,-1.676086680888950742e+00,-7.394378477185353127e+00,2.229037772679695883e-01,2.657125753592632478e+00,8.234032064909943549e-02,1.998960608470493408e-02,1.002593631265414675e+00
2.030172413793103481e-01,-1.829928126999318394e+00,-8.333871685718216682e+00,2.161469785335844440e-01,2.776404661235094551e+00,1.043933320116193636e-01,2.456298713607890302e-02,0.000000000000000000e+00
2.262931034482758563e-01,-1.982074823482325776e+00,-9.273225505918338385e+00,2.105731279937552436e-01,2.827905629946878108e+00,1.278345160355369159e-01,2.930965638839528806e-02,0.000000000000000000e+00
2.495689655172413646e-01,-2.131413571261576489e+00,-1.021493339483922114e+01,2.057052169486298931e-01,2.838959245020536315e+00,1.525783548143665735e-01,3.419743007507713983e-02,0.000000000000000000e+00
2.728448275862068728e-01,-2.276534326007871201e+00,-1.116055494449364183e+01,2.012199098002583064e-01,2.828091271584943556e+00,1.786042165610866039e-01,3.919531896341703348e-02,0.000000000000000000e+00
2.961206896551724088e-01,-2.415976435411194334e+00,-1.211066843915610569e+01,1.969066509603391579e-01,2.807365656202662763e+00,2.059113637554060572e-01,4.426938584452706771e-02,0.000000000000000000e+00
3.193965517241379448e-01,-2.548377368977243762e+00,-1.306502133010909183e+01,1.926347604216024356e-01,2.784269811757001278e+00,2.344897309994533885e-01,4.938106638546645166e-02,0.000000000000000000e+00
3.426724137931034253e-01,-2.672555923744781570e+00,-1.402319429330468736e+01,1.883227488275552863e-01,2.763472734450237667e+00,2.643314491110322906e-01,5.449102978874737629e-02,0.000000000000000000e+00
3.659482758620689613e-01,-2.787446340639311959e+00,-1.498441206747589938e+01,1.839207994284203784e-01,2.747828713793674993e+00,2.954164063920630134e-01,5.955719137856330114e-02,0.000000000000000000e+00
3.892241379310344973e-01,-2.892060297398646007e+00,-1.594800270060541436e+01,1.793935851354817035e-01,2.739361842873218933e+00,3.277389695315461871e-01,6.453845168147301359e-02,0.000000000000000000e+00
4.124999999999999778e-01,-2.985340414450367241e+00,-1.691314955889495764e+01,1.747104423489362068e-01,2.739829016542270068e+00,3.613102295182912815e-01,6.939277992211823065e-02,0.000000000000000000e+00
4.357758620689655138e-01,-3.065831124365790750e+00,-1.787874433245159267e+01,1.698273670477304376e-01,2.751751479488792285e+00,3.961991257358300489e-01,7.407653218562813835e-02,0.000000000000000000e+00
