r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
6.426470588235293491e-01,-2.528236354641176575e+00,2.672796990449772991e+01,9.431079478736609234e-02,3.535783435553458531e+00,4.708285636191966717e-01,5.662183463447731380e-02,5.445540835228180887e-01,2.691913705134783541e+01,0.000000000000000000e+00,2.691913705134783541e+01,-1.911671468501066340e-01,-6.880457348635298231e-01,-2.528236354641176575e+00,4.952499802808067453e-01,1.256937621271824075e-02,1.488346538311185723e+05,0.000000000000000000e+00
6.691176470588235947e-01,-2.543325232478422127e+00,2.784062247632399334e+01,9.110017022874863923e-02,3.416708369332988049e+00,4.946273359507780132e-01,5.795255592577840120e-02,5.491789238651552107e-01,2.802793445849717813e+01,0.000000000000000000e+00,2.802793445849717813e+01,-1.873119821731853429e-01,-7.901094077373543856e-01,-2.543325232478422127e+00,4.848613590347871094e-01,1.238224890608268305e-02,1.533146997409193136e+05,0.000000000000000000e+00
6.955882352941176183e-01,-2.551497271207974649e+00,2.895335670760143998e+01,8.789733789199342950e-02,3.297186841686780667e+00,5.175793815876634785e-01,5.905471232247339747e-02,5.525398966598314976e-01,2.913673186564651374e+01,0.000000000000000000e+00,2.913673186564651374e+01,-1.833751580450721508e-01,-8.948026483132452968e-01,-2.551497271207974649e+00,4.743810102309995447e-01,1.219867099415647416e-02,1.576608472322739835e+05,0.000000000000000000e+00
7.220588235294116419e-01,-2.550839928391246403e+00,3.006614050631903723e+01,8.463826346345003360e-02,3.180887748531026737e+00,5.393828616069800130e-01,5.990069161096540917e-02,5.544695094257445778e-01,3.024552927279584935e+01,0.000000000000000000e+00,3.024552927279584935e+01,-1.793887664768109846e-01,-1.001794534109084811e+00,-2.550839928391246403e+00,4.636526059435758795e-01,1.204036316559608383e-02,1.618722761420528404e+05,0.000000000000000000e+00
7.485294117647058876e-01,-2.541284827184137285e+00,3.117896880011608474e+01,8.132660420841117399e-02,3.067601543999887603e+00,5.598353871595714848e-01,6.047469443898724484e-02,5.549199368426721568e-01,3.135432667994519207e+01,0.000000000000000000e+00,3.135432667994519207e+01,-1.753578798291068885e-01,-1.110367714709382225e+00,-2.541284827184137285e+00,4.526291072328365028e-01,1.189712023587425477e-02,1.659492748498592991e+05,0.000000000000000000e+00
7.749999999999999112e-01,-2.524074984281222456e+00,3.229191002661165300e+01,7.800570888499966382e-02,2.954844527205796822e+00,5.788006449253058072e-01,6.078696739177795461e-02,5.539120849358700749e-01,3.246312408709452768e+01,0.000000000000000000e+00,3.246312408709452768e+01,-1.712140604828756851e-01,-1.219004865633421364e+00,-2.524074984281222456e+00,4.413191169171795103e-01,1.175642856750963583e-02,1.698930486000661331e+05,0.000000000000000000e+00
8.014705882352941568e-01,-2.499869955645684261e+00,3.340527906357767307e+01,7.469534879667730221e-02,2.841483885904919404e+00,5.960146683160061354e-01,6.084251986130880668e-02,5.513430388592788223e-01,3.357192149424387395e+01,0.000000000000000000e+00,3.357192149424387395e+01,-1.666424306662013521e-01,-1.324567987253154167e+00,-2.499869955645684261e+00,4.296306910796586775e-01,1.161768651449085130e-02,1.737057149816790188e+05,0.000000000000000000e+00
8.279411764705881804e-01,-2.467862168238512233e+00,3.452034878157384412e+01,7.136865141578788152e-02,2.729059302516805730e+00,6.110276122346148808e-01,6.061863332153479000e-02,5.469420710487264969e-01,3.468071890139320601e+01,0.000000000000000000e+00,3.468071890139320601e+01,-1.603701198193622224e-01,-1.420268271085788570e+00,-2.467862168238512233e+00,4.173408140567892444e-01,1.148622623229592077e-02,1.773936139557974529e+05,0.000000000000000000e+00
8.544117647058823151e-01,-2.422607789169284320e+00,3.564272642813373437e+01,6.786482611399594078e-02,2.626783401430332621e+00,6.236023208686052310e-01,6.004410200771979206e-02,5.405904322089419844e-01,3.578951630854254518e+01,0.000000000000000000e+00,3.578951630854254518e+01,-1.467898804088106357e-01,-1.489879106664817598e+00,-2.422607789169284320e+00,4.043129894665773993e-01,1.137436262220112120e-02,1.809831614033706428e+05,0.000000000000000000e+00
8.808823529411764497e-01,-2.365066893428219075e+00,3.679775263941940011e+01,6.418376549551414734e-02,2.534662335970851554e+00,6.364391315291346718e-01,5.930787349726521218e-02,5.343661486555605356e-01,3.689831371569188434e+01,0.000000000000000000e+00,3.689831371569188434e+01,-1.005610762724826052e-01,-1.502518245799660201e+00,-2.365066893428219075e+00,3.918261355067052532e-01,1.126219373245476024e-02,1.846005739155246993e+05,0.000000000000000000e+00
9.073529411764704733e-01,-2.289670221225452273e+00,3.803487807523565323e+01,6.012666411573758946e-02,2.464086819058448175e+00,6.536690750551957807e-01,5.856721191256276937e-02,5.309350276490591991e-01,3.800711112284121640e+01,0.000000000000000000e+00,3.800711112284121640e+01,2.776695239443585650e-02,-1.520251925511590940e+00,-2.289670221225452273e+00,3.812908306886022558e-01,1.114921325833492793e-02,1.884831476602278999e+05,0.000000000000000000e+00
9.338235294117647189e-01,-2.235604621381923174e+00,3.930058138520620048e+01,5.682353372077308951e-02,2.350311946840992317e+00,6.592754131787877947e-01,5.751896975761197628e-02,5.182212551121930799e-01,3.911590852999056267e+01,0.000000000000000000e+00,3.911590852999056267e+01,1.846728552156396141e-01,-1.731682108836960499e+00,-2.235604621381923174e+00,3.646465718274397583e-01,1.101634833267910174e-02,1.923670104523554910e+05,0.000000000000000000e+00
9.602941176470587425e-01,-2.279956054647546360e+00,4.040317657392536432e+01,5.637033509317163071e-02,2.073248012453374312e+00,6.112319677003569263e-01,5.507947593365383754e-02,4.674260655362483807e-01,4.022470593713990183e+01,0.000000000000000000e+00,4.022470593713990183e+01,1.784706367854641540e-01,-2.220946205659217298e+00,-2.279956054647546360e+00,3.238949733991414170e-01,1.085427220205608875e-02,1.953422686711780552e+05,0.000000000000000000e+00
9.867647058823529882e-01,-2.536320478834250380e+00,4.125512046248413611e+01,6.140164427368750150e-02,1.481944927954086833e+00,4.522603683462617097e-01,4.864788031546564417e-02,3.390276792662672567e-01,4.133350334428924100e+01,0.000000000000000000e+00,4.133350334428924100e+01,-7.838288180510409597e-02,-2.389807634425666905e+00,-2.536320478834250380e+00,2.328849892262306320e-01,1.066249762173677312e-02,1.970521461769510061e+05,0.000000000000000000e+00
1.132352941176470590e-01,-7.186231439260805098e-01,4.708015398797588347e+00,1.514691210981122804e-01,6.321458634522192810e+00,1.306813289349730012e-02,3.941194129577856552e-03,8.750229247631907681e-02,4.743188908361060108e+00,0.000000000000000000e+00,4.743188908361060108e+00,-1.999870666921335638e-01,-1.560774572187755005e-01,-7.186231439260805098e-01,3.690886094086012204e-01,5.255634852267476037e-02,3.209048628832534450e+04,0.000000000000000000e+00
1.397058823529411797e-01,-7.702685927431693891e-01,5.797588886437938349e+00,1.320865961749975448e-01,7.128965205893495138e+00,2.464698785304548362e-02,6.285009317170443810e-03,1.331948579228281471e-01,5.851986315510399272e+00,0.000000000000000000e+00,5.851986315510399272e+00,-2.386628035248086199e-01,-2.006047744970167468e-01,-7.702685927431693891e-01,4.615904595888398187e-01,5.453159527799589235e-02,3.905873237296395382e+04,0.000000000000000000e+00
1.661764705882353144e-01,-8.860909241590317897e-01,6.883345047718294474e+00,1.280256104020527086e-01,7.058612248315603743e+00,3.832323954568086360e-02,8.723374328514353626e-03,1.738473428505109553e-01,6.960783722659738437e+00,0.000000000000000000e+00,6.960783722659737549e+00,-2.690660441599347363e-01,-2.447638326717862522e-01,-8.860909241590317897e-01,5.122911461947268208e-01,4.922151394231102928e-02,4.593447071199460333e+04,0.000000000000000000e+00
1.926470588235293935e-01,-1.026519746586415760e+00,7.966752008847947764e+00,1.281444133045486766e-01,6.748775040378375500e+00,5.439471223897933416e-02,1.133854413803008984e-02,2.126842275566279139e-01,8.069581129809076714e+00,0.000000000000000000e+00,8.069581129809074937e+00,-2.854513819618642034e-01,-2.835422735511115566e-01,-1.026519746586415760e+00,5.464266908492233510e-01,4.235730317792089916e-02,5.268547367081621633e+04,0.000000000000000000e+00
2.191176470588235281e-01,-1.180324806430536277e+00,9.050641613091674031e+00,1.296814971427767138e-01,6.357676320659837010e+00,7.292882917900728179e-02,1.416581950401759118e-02,2.505303608170865726e-01,9.178378536958415879e+00,0.000000000000000000e+00,9.178378536958415879e+00,-2.852213333882823720e-01,-3.121705083701843408e-01,-1.180324806430536277e+00,5.716689612605498905e-01,3.558718032822855148e-02,5.932028931916813599e+04,0.000000000000000000e+00
2.455882352941176350e-01,-1.343675886521381369e+00,1.013754030923964500e+01,1.317764631988370128e-01,5.934613304394111388e+00,9.396699917224997367e-02,1.722848050613629001e-02,2.877447675159741092e-01,1.028717594410775327e+01,0.000000000000000000e+00,1.028717594410775327e+01,-2.700667716620327452e-01,-3.287074714611741277e-01,-1.343675886521381369e+00,5.914632084297315462e-01,2.933435377560232593e-02,6.585173315213696333e+04,0.000000000000000000e+00
2.720588235294117418e-01,-1.515541796318048640e+00,1.122841228502784361e+01,1.341630249967110111e-01,5.494843082798475997e+00,1.173593555882266326e-01,2.054281963097770794e-02,3.240412433356232302e-01,1.139597335125709243e+01,0.000000000000000000e+00,1.139597335125709243e+01,-2.430756957748657632e-01,-3.338226717753878248e-01,-1.515541796318048640e+00,6.067956334688865416e-01,2.375204058782168226e-02,7.228452848572716175e+04,0.000000000000000000e+00
2.985294117647058765e-01,-1.698959266479226571e+00,1.232306948844834693e+01,1.370045010714613931e-01,5.029008193097576296e+00,1.424480863448672197e-01,2.410306612182652047e-02,3.579938039073628508e-01,1.250477075840643337e+01,0.000000000000000000e+00,1.250477075840643160e+01,-2.064046124777379476e-01,-3.289783128207988128e-01,-1.698959266479226571e+00,6.163580551933266483e-01,1.887497425082399968e-02,7.861943951228914375e+04,0.000000000000000000e+00
3.250000000000000111e-01,-1.794212288045851977e+00,1.342098552525371247e+01,1.328990781852799341e-01,4.961201294561887742e+00,1.659948077263044552e-01,2.727685609414277554e-02,3.829608836370763658e-01,1.361356816555577076e+01,0.000000000000000000e+00,1.361356816555576721e+01,-1.611521160472597636e-01,-3.154164960196457201e-01,-1.794212288045851977e+00,6.115213691594608703e-01,1.833214037830708729e-02,8.476767827641134500e+04,0.000000000000000000e+00
3.514705882352941457e-01,-1.892228098139273840e+00,1.452171570181960192e+01,1.295732939087753943e-01,4.848724394146265659e+00,1.898567404625091937e-01,3.042609326184625776e-02,4.047362109707869360e-01,1.472236557270510993e+01,0.000000000000000000e+00,1.472236557270511170e+01,-1.081744658114794921e-01,-2.941450708929235769e-01,-1.892228098139273840e+00,6.033217873188224667e-01,1.770272681508630250e-02,9.080516714393143775e+04,0.000000000000000000e+00
3.779411764705882804e-01,-1.986435583532969229e+00,1.562497155867941778e+01,1.264537478079331423e-01,4.724430916690714355e+00,2.142897387168418433e-01,3.352798432099321491e-02,4.244955234558566159e-01,1.583116297985444909e+01,0.000000000000000000e+00,1.583116297985444731e+01,-4.879031332687474437e-02,-2.662584455731072941e-01,-1.986435583532969229e+00,5.940541388607094575e-01,1.708313795577719868e-02,9.672407791059315787e+04,0.000000000000000000e+00
4.044117647058823595e-01,-2.073698294439685341e+00,1.673050017311574678e+01,1.233182365127246660e-01,4.601052177491455453e+00,2.393149971001673204e-01,3.656114647670335310e-02,4.426769327198055159e-01,1.693996038700378648e+01,0.000000000000000000e+00,1.693996038700378648e+01,1.519876329246973995e-02,-2.330888116672950039e-01,-2.073698294439685341e+00,5.844737615049240276e-01,1.653549639100381635e-02,1.025201852381499048e+05,0.000000000000000000e+00
4.308823529411764386e-01,-2.153782176258850711e+00,1.783795332525671284e+01,1.201598874039826320e-01,4.478981948620975650e+00,2.648963223429029457e-01,3.948994761477056525e-02,4.595081805491784688e-01,1.804875779415312564e+01,0.000000000000000000e+00,1.804875779415312564e+01,8.215507535697391672e-02,-1.959837788547932058e-01,-2.153782176258850711e+00,5.748955218191404981e-01,1.600188823200647883e-02,1.081911734628026607e+05,0.000000000000000000e+00
4.573529411764705732e-01,-2.226477865670665857e+00,1.894690448390941029e+01,1.169749665642666886e-01,4.358434167789660307e+00,2.909061307745127722e-01,4.228772151334690699e-02,4.750232072792056615e-01,1.915755520130246126e+01,0.000000000000000000e+00,1.915755520130246481e+01,1.511484520277271981e-01,-1.559728973179303757e-01,-2.226477865670665857e+00,5.653411399905644563e-01,1.548258800117108779e-02,1.137343753694108018e+05,0.000000000000000000e+00
4.838235294117647078e-01,-2.291805207143636558e+00,2.005695147978375203e+01,1.137714440378543024e-01,4.238952185097872416e+00,3.171688804908860404e-01,4.493108202468569512e-02,4.891769563774810425e-01,2.026635260845180042e+01,0.000000000000000000e+00,2.026635260845180397e+01,2.219223263555647474e-01,-1.136686811496483152e-01,-2.291805207143636558e+00,5.557359039918610133e-01,1.498355426197517208e-02,1.191475301817277214e+05,0.000000000000000000e+00
5.102941176470587870e-01,-2.349130946990265034e+00,2.116778038196164857e+01,1.105244721790109436e-01,4.121959665777040982e+00,3.434744370075818454e-01,4.740374218431078063e-02,5.018855482878579188e-01,2.137515001560114314e+01,0.000000000000000000e+00,2.137515001560113959e+01,2.945778503838644147e-01,-6.937522639060400564e-02,-2.349130946990265034e+00,5.459742516585145422e-01,1.453813101129170296e-02,1.244285494318603742e+05,0.000000000000000000e+00
5.367647058823530326e-01,-2.399406398213003833e+00,2.227917092086559947e+01,1.072837837875437600e-01,4.004607130294848716e+00,3.696945071994463539e-01,4.968021360103864331e-02,5.131878065752892848e-01,2.248394742275048586e+01,0.000000000000000000e+00,2.248394742275048230e+01,3.693131639821171652e-01,-2.323248233355214992e-02,-2.399406398213003833e+00,5.360878282974745890e-01,1.410115997952650010e-02,1.295769912790969538e+05,0.000000000000000000e+00
5.632352941176470562e-01,-2.442654371382886325e+00,2.339097485007295774e+01,1.040500855740227742e-01,3.886854087118291723e+00,3.956846835252732508e-01,5.174443335414924405e-02,5.230961582015428712e-01,2.359274482989981792e+01,0.000000000000000000e+00,2.359274482989981792e+01,4.462942055477975289e-01,2.468417537594390365e-02,-2.442654371382886325e+00,5.260767281685990726e-01,1.367260437252408936e-02,1.345922177861124801e+05,0.000000000000000000e+00
5.897058823529410798e-01,-2.478918749588627790e+00,2.450309035482835895e+01,1.008245541478431234e-01,3.768633121494896265e+00,4.213025469467138184e-01,5.358296455070082898e-02,5.316227561057987883e-01,2.470154223704914997e+01,0.000000000000000000e+00,2.470154223704914642e+01,5.256209408577462439e-01,7.431489645320243920e-02,-2.478918749588627790e+00,5.159387688686661866e-01,1.325238048438721547e-02,1.394738885064948408e+05,0.000000000000000000e+00
6.161764705882353255e-01,-2.507024120754895335e+00,2.561544218479940582e+01,9.756087733426821451e-02,3.652597725577139798e+00,4.463654390626615731e-01,5.519002974063030170e-02,5.387319078652628157e-01,2.581033964419849625e+01,0.000000000000000000e+00,2.581033964419849625e+01,6.073380841709509204e-01,1.255986050883301508e-01,-2.507024120754895335e+00,5.056281368205748361e-01,1.287502287083108245e-02,1.442211568414173962e+05,0.000000000000000000e+00
6.426470588235293491e-01,-2.528236354641179240e+00,2.672796990449771215e+01,9.431079478736624500e-02,3.535783435553448761e+00,4.708285636191951173e-01,5.662183463447721665e-02,5.445540835228173115e-01,2.691913705134783541e+01,0.000000000000000000e+00,2.691913705134782830e+01,6.914486587824002495e-01,1.784672618905661368e-01,-2.528236354641179240e+00,4.952499802808059126e-01,1.256937621271823728e-02,1.488346538311184559e+05,0.000000000000000000e+00
6.691176470588235947e-01,-2.543325232478422127e+00,2.784062247632398623e+01,9.110017022874866699e-02,3.416708369332986273e+00,4.946273359507775691e-01,5.795255592577837345e-02,5.491789238651545446e-01,2.802793445849717457e+01,0.000000000000000000e+00,2.802793445849717102e+01,7.779108099562201950e-01,2.328377688734790674e-01,-2.543325232478422127e+00,4.848613590347869984e-01,1.238224890608268479e-02,1.533146997409192263e+05,0.000000000000000000e+00
6.955882352941176183e-01,-2.551497271207979978e+00,2.895335670760143998e+01,8.789733789199360992e-02,3.297186841686770009e+00,5.175793815876625903e-01,5.905471232247341135e-02,5.525398966598308315e-01,2.913673186564651019e+01,0.000000000000000000e+00,2.913673186564651019e+01,8.666094038354008600e-01,2.885937788666045334e-01,-2.551497271207979978e+00,4.743810102309987120e-01,1.219867099415646722e-02,1.576608472322739835e+05,0.000000000000000000e+00
7.220588235294116419e-01,-2.550839928391248179e+00,3.006614050631903368e+01,8.463826346345010299e-02,3.180887748531023185e+00,5.393828616069795689e-01,5.990069161096540223e-02,5.544695094257442447e-01,3.024552927279584225e+01,0.000000000000000000e+00,3.024552927279584580e+01,9.572738991492786287e-01,3.455420381320736256e-01,-2.550839928391248179e+00,4.636526059435756020e-01,1.204036316559608209e-02,1.618722761420528113e+05,0.000000000000000000e+00
7.485294117647058876e-01,-2.541284827184135064e+00,3.117896880011608118e+01,8.132660420841110460e-02,3.067601543999891156e+00,5.598353871595717068e-01,6.047469443898721708e-02,5.549199368426717127e-01,3.135432667994518852e+01,0.000000000000000000e+00,3.135432667994518496e+01,1.049285588394962332e+00,4.033194786689111577e-01,-2.541284827184135064e+00,4.526291072328368359e-01,1.189712023587425650e-02,1.659492748498592991e+05,0.000000000000000000e+00
7.749999999999999112e-01,-2.524074984281228673e+00,3.229191002661166010e+01,7.800570888499983035e-02,2.954844527205787053e+00,5.788006449253049190e-01,6.078696739177798236e-02,5.539120849358698528e-01,3.246312408709452768e+01,0.000000000000000000e+00,3.246312408709452768e+01,1.141296211216810796e+00,4.612267069534636832e-01,-2.524074984281228673e+00,4.413191169171785666e-01,1.175642856750963063e-02,1.698930486000661622e+05,0.000000000000000000e+00
8.014705882352941568e-01,-2.499869955645687369e+00,3.340527906357766597e+01,7.469534879667741323e-02,2.841483885904913187e+00,5.960146683160050252e-01,6.084251986130878587e-02,5.513430388592784892e-01,3.357192149424387395e+01,0.000000000000000000e+00,3.357192149424386685e+01,1.230430741333964573e+00,5.179674153212632248e-01,-2.499869955645687369e+00,4.296306910796581224e-01,1.161768651449085130e-02,1.737057149816789606e+05,0.000000000000000000e+00
8.279411764705881804e-01,-2.467862168238511344e+00,3.452034878157384412e+01,7.136865141578785376e-02,2.729059302516807506e+00,6.110276122346151029e-01,6.061863332153479000e-02,5.469420710487263859e-01,3.468071890139320601e+01,0.000000000000000000e+00,3.468071890139320601e+01,1.310173462858960969e+00,5.712495377713686651e-01,-2.467862168238511344e+00,4.173408140567894664e-01,1.148622623229592077e-02,1.773936139557974529e+05,0.000000000000000000e+00
