r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.091836734693877597e-01,-2.096833684396682163e+00,4.439410340292961443e+00,4.412615250663816102e-01,4.717576952190150053e+00,2.425245273459265480e-02,1.180687365522618132e-02,2.441599928758322047e-01,4.573475019511672457e+00,0.000000000000000000e+00,4.573475019511672457e+00,-1.340646792187106251e-01,9.966516103380708425e-02,-2.096833684396682163e+00,9.946041103823698437e-01,1.173331081115381626e-02,3.322857854585001769e+04,9.753703828241924612e+01
1.275510204081632681e-01,-3.558012742399003780e-01,5.166712703864632772e+00,6.875560035425294647e-02,2.558142761514644903e+01,3.009841253631563573e-02,8.111551354057999763e-03,2.624691449418513622e-01,5.342844648962233656e+00,0.000000000000000000e+00,5.342844648962233656e+00,-1.761319450976010226e-01,1.106281633978891121e-01,-3.558012742399003780e-01,1.013600000000000056e+00,1.996600000000000041e-01,3.505089921305945609e+04,1.097538649287094970e+01
1.459183673469388043e-01,-2.287505051217713081e+00,5.893872821382568183e+00,3.702195663995719865e-01,7.829648018807851884e+00,5.034536195143707316e-02,2.095632844420763224e-02,3.832466336381340488e-01,6.112214278412796631e+00,0.000000000000000000e+00,6.112214278412796631e+00,-2.183414570302282531e-01,1.168383861635980125e-01,-2.287505051217713081e+00,1.212380686259489249e+00,2.936679156350095743e-02,4.278847901147908124e+04,1.583432016352301197e+01
1.642857142857143127e-01,-3.641223652756579443e-01,6.623302849898117906e+00,5.492066445096109584e-02,2.541577771890575477e+01,4.955585075019813129e-02,1.262263718156684568e-02,3.361758611677995723e-01,6.881583907863357830e+00,0.000000000000000000e+00,6.881583907863357830e+00,-2.582810579652396465e-01,1.159901747792349003e-01,-3.641223652756579443e-01,1.013600000000000056e+00,1.996600000000000041e-01,4.489391021665155858e+04,9.999250300662707591e-01
1.826530612244898211e-01,-8.353891716867298811e-01,7.356955448772698247e+00,1.130666414728330044e-01,2.160509197322116393e+01,6.072576835850087423e-02,1.928873233559537381e-02,3.752465360556682117e-01,7.650953537313919028e+00,0.000000000000000000e+00,7.650953537313919028e+00,-2.939980885412203371e-01,1.070571654526152050e-01,-8.353891716867298811e-01,1.013600000000000056e+00,1.996600000000000041e-01,5.011152270203070657e+04,0.000000000000000000e+00
2.010204081632653295e-01,-9.457730998072126916e-01,8.096212233298967220e+00,1.162896800270424857e-01,2.094125880019034724e+01,7.352175995318552260e-02,2.361434849513153328e-02,4.131061667255501724e-01,8.420323166764481115e+00,0.000000000000000000e+00,8.420323166764481115e+00,-3.241109334655138952e-01,9.101411434262784983e-02,-9.457730998072126916e-01,1.013600000000000056e+00,1.996600000000000041e-01,5.516740879160296026e+04,3.134859687581287062e+02
2.193877551020408379e-01,-1.023120935257884723e+00,8.841710283310627361e+00,1.152029081182509018e-01,2.052435957719081472e+01,8.769326658452780698e-02,2.806097681000278149e-02,4.510879220978725734e-01,9.189692796215043202e+00,0.000000000000000000e+00,9.189692796215043202e+00,-3.479825129044156751e-01,7.043484579015697744e-02,-1.023120935257884723e+00,1.013600000000000056e+00,1.996600000000000041e-01,6.023960377202496602e+04,3.375337584387028045e+01
2.377551020408163462e-01,-1.088686604182646178e+00,9.593227139753807364e+00,1.130014650474603644e-01,2.017132630731876475e+01,1.032544516741922824e-01,3.278999413924343215e-02,4.893054803650412343e-01,9.959062425665603513e+00,0.000000000000000000e+00,9.959062425665603513e+00,-3.658352859117968703e-01,4.830614078490128721e-02,-1.088686604182646178e+00,1.013600000000000056e+00,1.996600000000000041e-01,6.534328856243105838e+04,3.472393446019989938e+02
2.561224489795918546e-01,-1.147299744684209699e+00,1.034980813438631309e+01,1.104015312093760970e-01,1.984112487658757829e+01,1.202119327857881226e-01,3.783131648356072296e-02,5.277411971594434537e-01,1.072843205511616560e+01,0.000000000000000000e+00,1.072843205511616560e+01,-3.786239207298531806e-01,2.692933460300751813e-02,-1.147299744684209699e+00,1.013600000000000056e+00,1.996600000000000041e-01,7.047610688223372563e+04,4.597359143508269312e+02
2.744897959183673630e-01,-1.201319411389481395e+00,1.111011883261730482e+01,1.077099316615963559e-01,1.951617550414800917e+01,1.385576661479956950e-01,4.319528183206767374e-02,5.663428408238180278e-01,1.149780168456672769e+01,0.000000000000000000e+00,1.149780168456672769e+01,-3.876828519494226466e-01,7.474579456318683653e-03,-1.201319411389481395e+00,1.013600000000000056e+00,1.996600000000000041e-01,7.563108356277065468e+04,1.470000000000000000e+02
2.928571428571428714e-01,-1.252443296530473704e+00,1.187284126367995718e+01,1.050993963440050027e-01,1.918658149344917163e+01,1.582749223329129873e-01,4.888915548816058498e-02,6.050541993751499259e-01,1.226717131401728800e+01,0.000000000000000000e+00,1.226717131401728800e+01,-3.943300503373310950e-01,-9.891151062687109780e-03,-1.252443296530473704e+00,1.013600000000000056e+00,1.996600000000000041e-01,8.080071189100698393e+04,0.000000000000000000e+00
