r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.546052631578947456e-01,-1.336475575912272173e+00,-5.513086193550880587e+00,2.378307591237219798e-01,5.873301263818234474e+00,1.492497822500786220e-01,4.593347784095121872e-02,2.514725191773226527e+02
2.138157894736842091e-01,-1.626733982516053167e+00,-7.595242291211221186e+00,2.109903681268974762e-01,6.994475721750546882e+00,3.264451810850298452e-01,8.747402276069192462e-02,2.983342765223950721e+01
2.730263157894736725e-01,-2.117758006290171302e+00,-9.667984347625830921e+00,2.156426035253565521e-01,6.311255601450808328e+00,5.598539456139998149e-01,1.406281459237962161e-01,6.340122496210812386e+01
3.322368421052631637e-01,-2.570585329764188742e+00,-1.175102499759078256e+01,2.153616475737066271e-01,5.910686525042764927e+00,8.304726453862592006e-01,1.993594646226542477e-01,0.000000000000000000e+00
3.914473684210526550e-01,-2.952087297485880057e+00,-1.385606249916241595e+01,2.099152426943331207e-01,5.806075871483658446e+00,1.126937683247272615e+00,2.616192492768949496e-01,0.000000000000000000e+00
4.506578947368421462e-01,-3.319328171753473722e+00,-1.598136684625223403e+01,2.047882208374046387e-01,5.683165918690317397e+00,1.454562063715149511e+00,3.276729577709679431e-01,0.000000000000000000e+00
5.098684210526316374e-01,-3.656083888744967147e+00,-1.812109800264007475e+01,1.990857638510840633e-01,5.593225970194712460e+00,1.811166453763458639e+00,3.952983283754670785e-01,0.000000000000000000e+00
5.690789473684210176e-01,-3.962410898282914484e+00,-2.026972021330846019e+01,1.930497385329229820e-01,5.522398079292784701e+00,2.194696455826766979e+00,4.652287832783210120e-01,0.000000000000000000e+00
6.282894736842105088e-01,-4.243611838515796819e+00,-2.242336737934890323e+01,1.870375293145325191e-01,5.450205626389537983e+00,2.604921523733790600e+00,5.336421129917161554e-01,0.000000000000000000e+00
6.875000000000000000e-01,-4.483831548898791652e+00,-2.457931171872053611e+01,1.804388922457909328e-01,5.411613014300343139e+00,3.036829000067563733e+00,5.991858083957962711e-01,0.000000000000000000e+00
7.467105263157894912e-01,-4.688326277680953780e+00,-2.673569324435175432e+01,1.735933187700587910e-01,5.387168816139828564e+00,3.491405676905094957e+00,6.620968209953682626e-01,0.000000000000000000e+00
8.059210526315789824e-01,-4.842213943617471372e+00,-2.889106682055376041e+01,1.660590430766470948e-01,5.402184348393655355e+00,3.968368060032330558e+00,7.196107282961615725e-01,0.000000000000000000e+00
8.651315789473683626e-01,-4.944978122362664763e+00,-3.104441160439440139e+01,1.579601998931106921e-01,5.449547215081919305e+00,4.473170423610650204e+00,7.737072953083704574e-01,0.000000000000000000e+00
9.243421052631579649e-01,-4.986311889010933029e+00,-3.319131797176296317e+01,1.491142952249710218e-01,5.539713551874728026e+00,5.010998860828874690e+00,8.189081213277303872e-01,0.000000000000000000e+00
9.835526315789473450e-01,-4.945119298890798376e+00,-3.531822860281902621e+01,1.391116950479028835e-01,5.696153659510875933e+00,5.583191472298248748e+00,8.548778171502989798e-01,0.000000000000000000e+00
1.042763157894736725e+00,-4.775377013682081895e+00,-3.734718329666628023e+01,1.271743736558390014e-01,5.963445127300704307e+00,6.193905219940815776e+00,8.699665885814752420e-01,0.000000000000000000e+00
1.101973684210526327e+00,-4.210770033844694282e+00,-3.874198093010502930e+01,1.082625589092773705e-01,6.630345628545289749e+00,6.817909141678311080e+00,8.254211462359015705e-01,0.000000000000000000e+00
1.161184210526315708e+00,4.688340940941057688e+00,-3.550368443748113378e+01,-1.312926022735062537e-01,1.993917865822829327e+01,6.773559725975228929e+00,-5.795438026602577342e-01,0.000000000000000000e+00
1.220394736842105310e+00,-8.578127416914698600e+00,-8.224239481298167220e+01,1.039271953607023152e-01,6.045410329200168853e+00,2.741652974314863300e+01,3.167141651880736042e+00,0.000000000000000000e+00
