  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0010                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.588 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.00518   0.00156  -0.0000   0.8493   0.8493
   0.500   0.0504   0.00525   0.00158   0.0020   0.7951   0.8946
   1.000   0.1018   0.00548   0.00165   0.0038   0.7328   0.9292
   1.500   0.1560   0.00582   0.00176   0.0048   0.6627   0.9563
   2.000   0.2199   0.00626   0.00192   0.0034   0.5831   0.9726
   2.500   0.2901   0.00677   0.00210   0.0004   0.4938   0.9835
   3.000   0.3657   0.00735   0.00231  -0.0042   0.3960   0.9899
   3.500   0.4387   0.00801   0.00257  -0.0083   0.2943   0.9965
   4.500   0.5489   0.00939   0.00325  -0.0091   0.1322   1.0000
   5.000   0.5943   0.01010   0.00372  -0.0073   0.0858   1.0000
   5.500   0.6396   0.01080   0.00431  -0.0054   0.0608   1.0000
   6.000   0.6853   0.01148   0.00497  -0.0035   0.0477   1.0000
   6.500   0.7306   0.01229   0.00579  -0.0016   0.0393   1.0000
   7.000   0.7750   0.01327   0.00679   0.0005   0.0332   1.0000
   7.500   0.8213   0.01408   0.00766   0.0022   0.0294   1.0000
   8.000   0.8653   0.01533   0.00901   0.0041   0.0260   1.0000
   8.500   0.9112   0.01638   0.01012   0.0056   0.0235   1.0000
   9.000   0.9519   0.01824   0.01212   0.0078   0.0216   1.0000
   9.500   0.9963   0.01954   0.01357   0.0093   0.0199   1.0000
  10.000   1.0380   0.02107   0.01519   0.0110   0.0184   1.0000
  10.500   1.0728   0.02373   0.01812   0.0134   0.0173   1.0000
  11.000   1.1085   0.02593   0.02060   0.0157   0.0164   1.0000
  11.500   1.1396   0.02834   0.02328   0.0181   0.0155   1.0000
  12.000   1.1659   0.03078   0.02591   0.0208   0.0149   1.0000
  12.500   1.1676   0.03518   0.03059   0.0255   0.0142   1.0000
  13.000   1.1573   0.04011   0.03595   0.0291   0.0139   1.0000
  13.500   1.1430   0.04664   0.04291   0.0286   0.0137   1.0000
  14.000   1.1147   0.05730   0.05399   0.0227   0.0136   1.0000
  14.500   1.0711   0.07321   0.07029   0.0114   0.0136   1.0000
  15.000   1.0035   0.09577   0.09320  -0.0035   0.0139   1.0000
