  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0010                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.063 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.01587   0.00677  -0.0000   1.0000   1.0000
   0.500   0.0064   0.01604   0.00693   0.0068   1.0000   1.0000
   1.000   0.0192   0.01655   0.00742   0.0119   1.0000   1.0000
   1.500   0.0402   0.01745   0.00833   0.0148   1.0000   1.0000
   2.000   0.1573   0.01874   0.00990  -0.0001   0.9648   1.0000
   2.500   0.3261   0.01859   0.01037  -0.0207   0.9011   1.0000
   3.000   0.4228   0.01762   0.00977  -0.0239   0.8191   1.0000
   3.500   0.4684   0.01733   0.00942  -0.0175   0.7238   1.0000
   4.000   0.5062   0.01766   0.00944  -0.0108   0.6105   1.0000
   4.500   0.5419   0.01860   0.00979  -0.0048   0.4756   1.0000
   5.000   0.5756   0.02058   0.01085   0.0001   0.3230   1.0000
   5.500   0.6148   0.02334   0.01299   0.0035   0.2218   1.0000
   6.000   0.6595   0.02641   0.01571   0.0058   0.1718   1.0000
   6.500   0.7058   0.02994   0.01940   0.0078   0.1434   1.0000
   7.000   0.7495   0.03438   0.02417   0.0098   0.1260   1.0000
   7.500   0.7873   0.03943   0.03000   0.0124   0.1154   1.0000
   8.000   0.8135   0.04667   0.03810   0.0152   0.1112   1.0000
   8.500   0.8215   0.05550   0.04794   0.0179   0.1105   1.0000
   9.000   0.8183   0.06550   0.05854   0.0192   0.1117   1.0000
   9.500   0.7700   0.08093   0.07453   0.0157   0.1261   1.0000
  10.000   0.6429   0.11683   0.11028  -0.0203   0.2474   1.0000
  10.500   0.6448   0.12456   0.11796  -0.0219   0.2326   1.0000
  11.000   0.6712   0.13351   0.12695  -0.0206   0.2154   1.0000
  11.500   0.6575   0.13981   0.13315  -0.0245   0.2021   1.0000
  12.000   0.6527   0.14693   0.14020  -0.0278   0.1907   1.0000
  12.500   0.6591   0.15455   0.14778  -0.0300   0.1802   1.0000
  13.000   0.6753   0.16276   0.15600  -0.0311   0.1687   1.0000
  13.500   0.6994   0.17157   0.16487  -0.0314   0.1565   1.0000
  14.000   0.6857   0.17594   0.16912  -0.0374   0.1490   1.0000
  14.500   0.7168   0.18698   0.18020  -0.0372   0.1409   1.0000
  15.000   0.7106   0.19000   0.18316  -0.0428   0.1315   1.0000
