  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.559 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0616   0.00736   0.00274  -0.1200   0.9713   0.0189
  -4.500  -0.0058   0.00705   0.00241  -0.1199   0.9608   0.0224
  -4.000   0.0504   0.00664   0.00197  -0.1198   0.9487   0.0304
  -3.500   0.1064   0.00631   0.00165  -0.1196   0.9343   0.0461
  -3.000   0.1624   0.00607   0.00142  -0.1195   0.9172   0.0658
  -2.500   0.2188   0.00587   0.00124  -0.1194   0.8975   0.0926
  -2.000   0.2750   0.00574   0.00110  -0.1194   0.8741   0.1209
  -1.500   0.3315   0.00563   0.00102  -0.1194   0.8473   0.1566
  -1.000   0.3878   0.00558   0.00096  -0.1194   0.8182   0.1966
  -0.500   0.4442   0.00554   0.00095  -0.1194   0.7869   0.2487
   0.000   0.5005   0.00551   0.00098  -0.1195   0.7535   0.3180
   0.500   0.5559   0.00559   0.00105  -0.1194   0.7017   0.3955
   1.000   0.6110   0.00566   0.00118  -0.1194   0.6431   0.5120
   2.000   0.7169   0.00510   0.00144  -0.1181   0.5676   1.0000
   2.500   0.7723   0.00542   0.00160  -0.1180   0.5267   1.0000
   3.000   0.8266   0.00589   0.00182  -0.1178   0.4636   1.0000
   3.500   0.8792   0.00659   0.00214  -0.1173   0.3733   1.0000
   4.000   0.9271   0.00798   0.00277  -0.1162   0.2080   1.0000
   4.500   0.9783   0.00883   0.00327  -0.1156   0.1335   1.0000
   5.000   1.0293   0.00964   0.00381  -0.1149   0.0765   1.0000
   5.500   1.0796   0.01051   0.00444  -0.1140   0.0352   1.0000
   6.000   1.1306   0.01122   0.00507  -0.1132   0.0209   1.0000
   6.500   1.1809   0.01197   0.00580  -0.1122   0.0141   1.0000
   7.000   1.2310   0.01269   0.00658  -0.1112   0.0119   1.0000
   7.500   1.2802   0.01345   0.00738  -0.1101   0.0103   1.0000
   8.000   1.3252   0.01471   0.00878  -0.1082   0.0087   1.0000
   8.500   1.3728   0.01549   0.00962  -0.1069   0.0081   1.0000
   9.000   1.4180   0.01647   0.01069  -0.1052   0.0074   1.0000
   9.500   1.4616   0.01754   0.01182  -0.1033   0.0068   1.0000
  10.000   1.4916   0.02000   0.01455  -0.0991   0.0059   1.0000
  10.500   1.5327   0.02103   0.01567  -0.0969   0.0056   1.0000
  11.000   1.5702   0.02226   0.01702  -0.0941   0.0052   1.0000
  11.500   1.6043   0.02356   0.01844  -0.0909   0.0048   1.0000
  12.000   1.6327   0.02501   0.02001  -0.0867   0.0045   1.0000
  12.500   1.6512   0.02671   0.02184  -0.0811   0.0042   1.0000
  13.000   1.6487   0.03026   0.02567  -0.0732   0.0038   1.0000
  13.500   1.6341   0.03531   0.03112  -0.0656   0.0036   1.0000
  14.000   1.6408   0.03887   0.03488  -0.0616   0.0035   1.0000
  14.500   1.6414   0.04344   0.03969  -0.0584   0.0035   1.0000
  15.000   1.6351   0.04933   0.04584  -0.0564   0.0034   1.0000
  15.500   1.6186   0.05723   0.05402  -0.0560   0.0033   1.0000
  16.000   1.5945   0.06724   0.06433  -0.0577   0.0033   1.0000
  16.500   1.5604   0.08014   0.07753  -0.0621   0.0032   1.0000
  17.000   1.5127   0.09690   0.09461  -0.0695   0.0033   1.0000
