  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.526 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1388   0.01239   0.00678  -0.1046   0.9857   0.0239
  -4.500  -0.0644   0.01143   0.00568  -0.1088   0.9834   0.0302
  -4.000   0.0023   0.01047   0.00463  -0.1112   0.9768   0.0404
  -3.500   0.0758   0.00953   0.00368  -0.1152   0.9734   0.0605
  -3.000   0.1509   0.00889   0.00311  -0.1194   0.9707   0.0940
  -2.500   0.2147   0.00841   0.00273  -0.1210   0.9610   0.1324
  -2.000   0.2778   0.00798   0.00241  -0.1224   0.9505   0.1755
  -1.500   0.3373   0.00759   0.00217  -0.1230   0.9363   0.2295
  -1.000   0.3943   0.00723   0.00201  -0.1229   0.9185   0.3064
  -0.500   0.4499   0.00691   0.00193  -0.1226   0.8968   0.4053
   0.000   0.5049   0.00646   0.00192  -0.1223   0.8717   0.5833
   0.500   0.5528   0.00556   0.00183  -0.1198   0.8424   1.0000
   1.000   0.6080   0.00573   0.00183  -0.1193   0.8100   1.0000
   1.500   0.6619   0.00600   0.00187  -0.1185   0.7645   1.0000
   2.000   0.7151   0.00635   0.00197  -0.1176   0.7112   1.0000
   2.500   0.7691   0.00670   0.00216  -0.1171   0.6690   1.0000
   3.000   0.8229   0.00708   0.00239  -0.1165   0.6265   1.0000
   3.500   0.8755   0.00756   0.00269  -0.1157   0.5735   1.0000
   4.000   0.9269   0.00816   0.00303  -0.1148   0.5043   1.0000
   4.500   0.9761   0.00904   0.00353  -0.1136   0.4022   1.0000
   5.000   1.0174   0.01104   0.00452  -0.1116   0.2039   1.0000
   5.500   1.0632   0.01246   0.00544  -0.1102   0.1089   1.0000
   6.000   1.1079   0.01398   0.00661  -0.1084   0.0424   1.0000
   6.500   1.1520   0.01554   0.00815  -0.1062   0.0258   1.0000
   7.000   1.1977   0.01673   0.00948  -0.1044   0.0212   1.0000
   7.500   1.2336   0.01910   0.01203  -0.1009   0.0182   1.0000
   8.000   1.2759   0.02050   0.01357  -0.0985   0.0162   1.0000
   8.500   1.3139   0.02240   0.01564  -0.0956   0.0146   1.0000
   9.000   1.3446   0.02558   0.01902  -0.0917   0.0133   1.0000
   9.500   1.3771   0.02875   0.02253  -0.0880   0.0122   1.0000
  10.000   1.4080   0.03159   0.02569  -0.0843   0.0112   1.0000
  10.500   1.4314   0.03499   0.02947  -0.0798   0.0104   1.0000
  11.000   1.4426   0.03844   0.03325  -0.0737   0.0099   1.0000
  11.500   1.4414   0.04240   0.03753  -0.0667   0.0095   1.0000
  12.000   1.4257   0.04839   0.04395  -0.0598   0.0093   1.0000
  12.500   1.3946   0.05648   0.05254  -0.0545   0.0091   1.0000
  13.000   1.3594   0.06597   0.06249  -0.0526   0.0091   1.0000
  13.500   1.3212   0.07757   0.07450  -0.0549   0.0092   1.0000
  14.000   1.2794   0.09218   0.08953  -0.0616   0.0093   1.0000
