  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0010                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.158 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.01120   0.00561  -0.0000   1.0000   1.0000
   0.500   0.0947   0.01114   0.00557  -0.0094   0.9823   1.0000
   1.000   0.2045   0.01075   0.00529  -0.0203   0.9485   1.0000
   1.500   0.2759   0.01031   0.00488  -0.0225   0.8876   1.0000
   2.000   0.3213   0.01011   0.00455  -0.0191   0.8114   1.0000
   2.500   0.3647   0.01022   0.00440  -0.0155   0.7264   1.0000
   3.000   0.4090   0.01058   0.00440  -0.0125   0.6337   1.0000
   3.500   0.4530   0.01112   0.00457  -0.0099   0.5348   1.0000
   4.000   0.4962   0.01185   0.00488  -0.0073   0.4273   1.0000
   5.000   0.5775   0.01442   0.00628  -0.0024   0.1855   1.0000
   5.500   0.6176   0.01617   0.00765   0.0002   0.1220   1.0000
   6.000   0.6592   0.01794   0.00931   0.0027   0.0935   1.0000
   6.500   0.7024   0.01984   0.01117   0.0049   0.0770   1.0000
   7.000   0.7473   0.02222   0.01366   0.0069   0.0665   1.0000
   7.500   0.7920   0.02517   0.01677   0.0087   0.0589   1.0000
   8.000   0.8358   0.02798   0.01990   0.0106   0.0532   1.0000
   8.500   0.8726   0.03279   0.02525   0.0129   0.0495   1.0000
   9.000   0.8988   0.03862   0.03201   0.0164   0.0478   1.0000
   9.500   0.9117   0.04531   0.03953   0.0199   0.0459   1.0000
  10.000   0.8933   0.05555   0.05063   0.0236   0.0473   1.0000
  10.500   0.8573   0.06519   0.06071   0.0256   0.0490   1.0000
  11.000   0.6153   0.10099   0.09714   0.0137   0.0992   1.0000
  11.500   0.5321   0.11763   0.11363  -0.0018   0.0951   1.0000
  12.000   0.5311   0.12481   0.12081  -0.0036   0.0894   1.0000
  12.500   0.5534   0.13168   0.12770  -0.0013   0.0855   1.0000
  13.000   0.5172   0.13894   0.13490  -0.0086   0.0796   1.0000
  13.500   0.5302   0.14388   0.13988  -0.0083   0.0749   1.0000
  14.000   0.5437   0.15149   0.14750  -0.0077   0.0729   1.0000
  14.500   0.5083   0.15404   0.15002  -0.0136   0.0690   1.0000
  15.000   0.5137   0.15883   0.15483  -0.0152   0.0644   1.0000
