  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.588 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5045   0.00635   0.00175  -0.1218   0.8610   0.5255
   1.000   0.6077   0.00551   0.00171  -0.1191   0.7979   1.0000
   1.500   0.6613   0.00582   0.00176  -0.1183   0.7470   1.0000
   2.000   0.7150   0.00617   0.00188  -0.1176   0.6957   1.0000
   2.500   0.7692   0.00651   0.00207  -0.1171   0.6543   1.0000
   3.000   0.8231   0.00690   0.00229  -0.1166   0.6113   1.0000
   3.500   0.8758   0.00738   0.00259  -0.1158   0.5547   1.0000
   4.000   0.9274   0.00799   0.00294  -0.1150   0.4844   1.0000
   4.500   0.9761   0.00898   0.00345  -0.1138   0.3686   1.0000
   5.000   1.0181   0.01096   0.00446  -0.1119   0.1806   1.0000
   5.500   1.0650   0.01224   0.00532  -0.1106   0.0972   1.0000
   6.000   1.1102   0.01369   0.00643  -0.1089   0.0385   1.0000
   6.500   1.1563   0.01498   0.00774  -0.1071   0.0246   1.0000
   7.000   1.2002   0.01645   0.00932  -0.1050   0.0194   1.0000
   7.500   1.2416   0.01809   0.01114  -0.1024   0.0172   1.0000
   8.000   1.2840   0.01947   0.01264  -0.1001   0.0150   1.0000
   8.500   1.3184   0.02180   0.01514  -0.0966   0.0135   1.0000
   9.000   1.3490   0.02502   0.01864  -0.0925   0.0125   1.0000
   9.500   1.3862   0.02677   0.02061  -0.0896   0.0113   1.0000
  10.000   1.4176   0.02916   0.02323  -0.0860   0.0103   1.0000
  10.500   1.4426   0.03179   0.02610  -0.0817   0.0096   1.0000
  11.000   1.4484   0.03725   0.03198  -0.0750   0.0090   1.0000
  11.500   1.4321   0.04372   0.03905  -0.0662   0.0088   1.0000
  12.000   1.4183   0.04888   0.04468  -0.0595   0.0086   1.0000
  12.500   1.3936   0.05599   0.05226  -0.0547   0.0085   1.0000
  13.000   1.3574   0.06579   0.06252  -0.0533   0.0084   1.0000
  13.500   1.3149   0.07844   0.07559  -0.0564   0.0085   1.0000
  14.000   1.2659   0.09486   0.09238  -0.0643   0.0086   1.0000
