  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.148 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3309   0.01212   0.00631  -0.0731   0.8668   1.0000
   0.500   0.3768   0.01179   0.00580  -0.0708   0.8334   1.0000
   1.000   0.4230   0.01164   0.00547  -0.0684   0.7992   1.0000
   1.500   0.4699   0.01165   0.00529  -0.0661   0.7647   1.0000
   2.000   0.5174   0.01180   0.00524  -0.0640   0.7305   1.0000
   2.500   0.5651   0.01204   0.00531  -0.0619   0.6968   1.0000
   3.000   0.6127   0.01237   0.00548  -0.0599   0.6637   1.0000
   3.500   0.6603   0.01274   0.00572  -0.0579   0.6308   1.0000
   4.000   0.7079   0.01316   0.00603  -0.0559   0.5978   1.0000
   4.500   0.7550   0.01359   0.00638  -0.0539   0.5633   1.0000
   5.000   0.8016   0.01404   0.00678  -0.0518   0.5266   1.0000
   5.500   0.8476   0.01451   0.00721  -0.0496   0.4879   1.0000
   6.000   0.8925   0.01504   0.00766  -0.0473   0.4465   1.0000
   6.500   0.9355   0.01562   0.00820  -0.0448   0.3990   1.0000
   7.000   0.9757   0.01636   0.00884  -0.0419   0.3415   1.0000
   7.500   1.0112   0.01754   0.00977  -0.0386   0.2718   1.0000
   8.000   1.0400   0.01938   0.01119  -0.0346   0.1977   1.0000
   8.500   1.0665   0.02160   0.01309  -0.0304   0.1446   1.0000
   9.000   1.0924   0.02391   0.01522  -0.0262   0.1152   1.0000
   9.500   1.1190   0.02637   0.01760  -0.0223   0.0971   1.0000
  10.000   1.1469   0.02882   0.02007  -0.0187   0.0845   1.0000
  10.500   1.1797   0.03164   0.02285  -0.0161   0.0749   1.0000
  11.000   1.2087   0.03409   0.02549  -0.0129   0.0676   1.0000
  11.500   1.2433   0.03762   0.02925  -0.0108   0.0620   1.0000
  12.000   1.2727   0.04075   0.03246  -0.0084   0.0571   1.0000
  12.500   1.2905   0.04541   0.03761  -0.0050   0.0542   1.0000
  13.000   1.2932   0.04978   0.04246  -0.0007   0.0516   1.0000
  13.500   1.3002   0.05409   0.04699   0.0022   0.0492   1.0000
  14.000   1.2988   0.06113   0.05434   0.0045   0.0477   1.0000
  14.500   1.2620   0.06898   0.06277   0.0064   0.0474   1.0000
  15.000   1.2180   0.07913   0.07345   0.0051   0.0474   1.0000
