  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.304 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.0000   0.00762   0.00315  -0.0000   0.8577   0.8577
   0.500   0.0518   0.00770   0.00320   0.0023   0.8141   0.8938
   1.000   0.1054   0.00793   0.00329   0.0040   0.7656   0.9246
   1.500   0.1686   0.00828   0.00345   0.0036   0.7110   0.9456
   2.000   0.2396   0.00869   0.00362   0.0011   0.6495   0.9617
   2.500   0.3171   0.00913   0.00379  -0.0032   0.5810   0.9739
   3.000   0.3950   0.00959   0.00395  -0.0079   0.5077   0.9854
   3.500   0.4747   0.01005   0.00413  -0.0132   0.4291   0.9955
   4.000   0.5386   0.01052   0.00430  -0.0155   0.3547   1.0000
   4.500   0.5834   0.01102   0.00453  -0.0139   0.2885   1.0000
   5.000   0.6263   0.01166   0.00490  -0.0119   0.2251   1.0000
   5.500   0.6677   0.01245   0.00542  -0.0096   0.1688   1.0000
   6.000   0.7081   0.01332   0.00609  -0.0070   0.1271   1.0000
   6.500   0.7478   0.01427   0.00691  -0.0042   0.0998   1.0000
   7.000   0.7864   0.01536   0.00792  -0.0012   0.0821   1.0000
   7.500   0.8252   0.01647   0.00902   0.0018   0.0701   1.0000
   8.000   0.8629   0.01774   0.01030   0.0049   0.0612   1.0000
   8.500   0.9010   0.01909   0.01164   0.0077   0.0545   1.0000
   9.000   0.9035   0.00896   0.00200   0.0134   0.0494   1.0000
   9.500   0.9364   0.01089   0.00394   0.0164   0.0454   1.0000
  10.000   0.9710   0.01236   0.00559   0.0192   0.0418   1.0000
  10.500   1.0021   0.01499   0.00826   0.0219   0.0390   1.0000
  11.000   1.0298   0.01714   0.01071   0.0253   0.0367   1.0000
  11.500   1.0522   0.01928   0.01296   0.0289   0.0346   1.0000
  12.000   1.0666   0.02301   0.01690   0.0328   0.0330   1.0000
  12.500   1.0651   0.02662   0.02094   0.0375   0.0320   1.0000
  13.000   1.0559   0.03139   0.02609   0.0409   0.0311   1.0000
  13.500   1.0407   0.03734   0.03236   0.0427   0.0303   1.0000
  14.000   1.0152   0.04540   0.04076   0.0426   0.0299   1.0000
  14.500   0.9761   0.05645   0.05217   0.0401   0.0297   1.0000
  15.000   0.7828   0.13851   0.13534  -0.0139   0.0339   1.0000
