  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.115 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3603   0.01619   0.00949  -0.1026   0.9644   1.0000
   0.500   0.4457   0.01634   0.00940  -0.1089   0.9464   1.0000
   1.000   0.5321   0.01624   0.00920  -0.1151   0.9296   1.0000
   1.500   0.6079   0.01609   0.00905  -0.1188   0.9080   1.0000
   2.000   0.6860   0.01567   0.00870  -0.1224   0.8892   1.0000
   2.500   0.7526   0.01540   0.00853  -0.1235   0.8648   1.0000
   3.000   0.8172   0.01461   0.00785  -0.1227   0.8327   1.0000
   3.500   0.8724   0.01425   0.00756  -0.1204   0.7917   1.0000
   4.000   0.9256   0.01430   0.00768  -0.1182   0.7504   1.0000
   4.500   0.9764   0.01444   0.00789  -0.1156   0.7006   1.0000
   5.000   1.0224   0.01471   0.00810  -0.1119   0.6272   1.0000
   5.500   1.0632   0.01539   0.00852  -0.1075   0.5168   1.0000
   6.000   1.0842   0.01826   0.00989  -0.1010   0.2418   1.0000
   6.500   1.1028   0.02282   0.01324  -0.0951   0.0985   1.0000
   7.000   1.1344   0.02653   0.01666  -0.0909   0.0702   1.0000
   7.500   1.1789   0.03052   0.02074  -0.0886   0.0574   1.0000
   8.000   1.2276   0.03452   0.02518  -0.0866   0.0503   1.0000
   8.500   1.2720   0.04175   0.03280  -0.0850   0.0460   1.0000
   9.000   1.3011   0.04928   0.04127  -0.0807   0.0458   1.0000
  10.000   1.3111   0.06707   0.06077  -0.0693   0.0461   1.0000
  10.500   1.2531   0.07590   0.07093  -0.0579   0.0532   1.0000
  11.000   1.2147   0.08557   0.08090  -0.0536   0.0561   1.0000
  11.500   1.0461   0.08791   0.08362  -0.0391   0.0562   1.0000
  12.000   0.9849   0.10691   0.10287  -0.0433   0.0701   1.0000
  12.500   0.8699   0.12784   0.12395  -0.0599   0.0690   1.0000
  13.000   0.7977   0.15189   0.14791  -0.0747   0.1131   1.0000
  13.500   0.8256   0.15976   0.15583  -0.0716   0.1090   1.0000
  14.000   0.7789   0.16600   0.16200  -0.0800   0.1022   1.0000
  14.500   0.8207   0.17464   0.17074  -0.0754   0.0959   1.0000
  15.000   0.7751   0.17918   0.17518  -0.0844   0.0921   1.0000
