  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.560 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4677   0.00704   0.00202  -0.1027   0.6658   0.7014
   0.500   0.5215   0.00665   0.00215  -0.1013   0.6391   0.9683
   1.000   0.5899   0.00686   0.00218  -0.1041   0.6127   1.0000
   1.500   0.6415   0.00713   0.00226  -0.1031   0.5890   1.0000
   2.000   0.6940   0.00739   0.00238  -0.1024   0.5677   1.0000
   2.500   0.7470   0.00766   0.00254  -0.1018   0.5482   1.0000
   3.000   0.8001   0.00794   0.00273  -0.1013   0.5307   1.0000
   3.500   0.8533   0.00824   0.00295  -0.1007   0.5143   1.0000
   4.000   0.9065   0.00854   0.00320  -0.1002   0.4986   1.0000
   4.500   0.9593   0.00885   0.00347  -0.0997   0.4828   1.0000
   5.000   1.0117   0.00918   0.00377  -0.0991   0.4656   1.0000
   5.500   1.0629   0.00954   0.00408  -0.0983   0.4450   1.0000
   6.000   1.1137   0.00992   0.00443  -0.0974   0.4230   1.0000
   6.500   1.1640   0.01031   0.00480  -0.0965   0.3985   1.0000
   7.000   1.2125   0.01079   0.00523  -0.0953   0.3685   1.0000
   7.500   1.2576   0.01148   0.00579  -0.0936   0.3297   1.0000
   8.000   1.2988   0.01242   0.00653  -0.0913   0.2793   1.0000
   8.500   1.3335   0.01375   0.00755  -0.0881   0.2175   1.0000
   9.000   1.3607   0.01541   0.00884  -0.0837   0.1547   1.0000
   9.500   1.3823   0.01711   0.01029  -0.0785   0.1070   1.0000
  10.000   1.4032   0.01892   0.01192  -0.0735   0.0762   1.0000
  10.500   1.4257   0.02070   0.01366  -0.0691   0.0590   1.0000
  11.000   1.4452   0.02277   0.01572  -0.0647   0.0485   1.0000
  11.500   1.4648   0.02496   0.01798  -0.0609   0.0417   1.0000
  12.000   1.4828   0.02743   0.02057  -0.0574   0.0371   1.0000
  12.500   1.4930   0.03071   0.02395  -0.0538   0.0335   1.0000
  13.000   1.5069   0.03391   0.02729  -0.0511   0.0306   1.0000
  13.500   1.5082   0.03854   0.03206  -0.0484   0.0284   1.0000
  14.000   1.5166   0.04278   0.03648  -0.0466   0.0266   1.0000
  14.500   1.5177   0.04807   0.04191  -0.0453   0.0251   1.0000
  15.000   1.5073   0.05499   0.04901  -0.0444   0.0239   1.0000
