  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     3.968 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0714   0.00592   0.00187  -0.1171   0.9179   0.0143
  -4.500  -0.0145   0.00574   0.00163  -0.1172   0.8996   0.0168
  -4.000   0.0426   0.00555   0.00140  -0.1174   0.8777   0.0222
  -3.500   0.0998   0.00540   0.00120  -0.1176   0.8532   0.0305
  -3.000   0.1570   0.00528   0.00104  -0.1178   0.8261   0.0446
  -2.500   0.2142   0.00517   0.00092  -0.1181   0.7968   0.0647
  -2.000   0.2715   0.00511   0.00083  -0.1183   0.7662   0.0888
  -1.500   0.3286   0.00510   0.00078  -0.1185   0.7341   0.1115
  -1.000   0.3857   0.00510   0.00076  -0.1188   0.7018   0.1417
  -0.500   0.4424   0.00518   0.00077  -0.1189   0.6544   0.1740
   0.000   0.4984   0.00537   0.00082  -0.1190   0.5893   0.2132
   0.500   0.5551   0.00543   0.00088  -0.1193   0.5525   0.2631
   1.000   0.6118   0.00549   0.00096  -0.1195   0.5199   0.3202
   1.500   0.6684   0.00557   0.00107  -0.1197   0.4870   0.3810
   2.000   0.7245   0.00568   0.00121  -0.1199   0.4453   0.4707
   2.500   0.7790   0.00591   0.00150  -0.1200   0.3610   0.6512
   3.500   0.8798   0.00680   0.00226  -0.1183   0.1505   1.0000
   4.000   0.9338   0.00731   0.00256  -0.1180   0.1048   1.0000
   4.500   0.9867   0.00794   0.00295  -0.1176   0.0575   1.0000
   5.000   1.0399   0.00848   0.00335  -0.1172   0.0321   1.0000
   5.500   1.0931   0.00898   0.00376  -0.1168   0.0194   1.0000
   6.000   1.1460   0.00946   0.00419  -0.1163   0.0127   1.0000
   6.500   1.1982   0.01000   0.00470  -0.1157   0.0088   1.0000
   7.000   1.2507   0.01045   0.00515  -0.1152   0.0083   1.0000
   7.500   1.3020   0.01099   0.00568  -0.1145   0.0071   1.0000
   8.000   1.3517   0.01172   0.00646  -0.1135   0.0059   1.0000
   8.500   1.4022   0.01226   0.00702  -0.1127   0.0057   1.0000
   9.000   1.4516   0.01286   0.00764  -0.1117   0.0054   1.0000
   9.500   1.5002   0.01350   0.00831  -0.1106   0.0050   1.0000
  10.000   1.5473   0.01423   0.00905  -0.1093   0.0044   1.0000
  10.500   1.5900   0.01541   0.01034  -0.1072   0.0036   1.0000
  11.000   1.6358   0.01610   0.01106  -0.1058   0.0036   1.0000
  11.500   1.6798   0.01688   0.01187  -0.1041   0.0034   1.0000
  12.000   1.7217   0.01777   0.01281  -0.1020   0.0032   1.0000
  12.500   1.7612   0.01874   0.01383  -0.0996   0.0029   1.0000
  13.000   1.7972   0.01987   0.01502  -0.0966   0.0026   1.0000
  13.500   1.8237   0.02147   0.01674  -0.0920   0.0022   1.0000
  14.000   1.8379   0.02336   0.01881  -0.0853   0.0020   1.0000
  14.500   1.8560   0.02496   0.02052  -0.0798   0.0020   1.0000
  15.000   1.8726   0.02686   0.02253  -0.0746   0.0019   1.0000
  15.500   1.8858   0.02918   0.02499  -0.0697   0.0019   1.0000
  16.000   1.8958   0.03198   0.02793  -0.0651   0.0019   1.0000
  16.500   1.9015   0.03541   0.03151  -0.0611   0.0018   1.0000
  17.000   1.9024   0.03966   0.03593  -0.0577   0.0018   1.0000
