  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.574 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3479   0.00635   0.00189  -0.0763   0.6885   0.8141
   0.500   0.3991   0.00631   0.00200  -0.0743   0.6589   0.9411
   1.000   0.4773   0.00654   0.00207  -0.0788   0.6280   0.9884
   1.500   0.5504   0.00679   0.00213  -0.0826   0.5985   1.0000
   2.000   0.5996   0.00701   0.00221  -0.0812   0.5724   1.0000
   2.500   0.6492   0.00727   0.00233  -0.0799   0.5489   1.0000
   3.000   0.6997   0.00753   0.00250  -0.0787   0.5266   1.0000
   3.500   0.7506   0.00782   0.00269  -0.0777   0.5052   1.0000
   4.000   0.8022   0.00812   0.00291  -0.0768   0.4837   1.0000
   4.500   0.8539   0.00843   0.00316  -0.0760   0.4599   1.0000
   5.000   0.9052   0.00878   0.00344  -0.0751   0.4349   1.0000
   5.500   0.9561   0.00917   0.00375  -0.0742   0.4069   1.0000
   6.000   1.0065   0.00961   0.00411  -0.0732   0.3735   1.0000
   6.500   1.0551   0.01019   0.00455  -0.0720   0.3312   1.0000
   7.000   1.1007   0.01100   0.00514  -0.0704   0.2799   1.0000
   7.500   1.1432   0.01206   0.00591  -0.0684   0.2201   1.0000
   8.000   1.1826   0.01332   0.00686  -0.0660   0.1600   1.0000
   8.500   1.2200   0.01467   0.00793  -0.0633   0.1112   1.0000
   9.000   1.2563   0.01598   0.00907  -0.0604   0.0799   1.0000
   9.500   1.2901   0.01731   0.01031  -0.0572   0.0611   1.0000
  10.000   1.3202   0.01855   0.01156  -0.0532   0.0508   1.0000
  10.500   1.3471   0.02001   0.01306  -0.0491   0.0436   1.0000
  11.000   1.3708   0.02173   0.01482  -0.0450   0.0383   1.0000
  11.500   1.3965   0.02340   0.01662  -0.0415   0.0347   1.0000
  12.000   1.4120   0.02589   0.01919  -0.0374   0.0316   1.0000
  12.500   1.4325   0.02821   0.02166  -0.0344   0.0293   1.0000
  13.000   1.4395   0.03183   0.02538  -0.0311   0.0272   1.0000
  13.500   1.4531   0.03519   0.02893  -0.0288   0.0257   1.0000
  14.000   1.4639   0.03906   0.03295  -0.0272   0.0242   1.0000
  14.500   1.4621   0.04447   0.03850  -0.0258   0.0230   1.0000
  15.000   1.4600   0.05025   0.04448  -0.0251   0.0221   1.0000
