  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.158 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4310   0.01282   0.00698  -0.1138   0.9448   1.0000
   0.500   0.5124   0.01252   0.00653  -0.1188   0.9305   1.0000
   1.000   0.5844   0.01220   0.00616  -0.1215   0.9121   1.0000
   1.500   0.6515   0.01188   0.00583  -0.1229   0.8911   1.0000
   2.000   0.7131   0.01166   0.00562  -0.1230   0.8663   1.0000
   2.500   0.7705   0.01145   0.00542  -0.1220   0.8345   1.0000
   3.000   0.8234   0.01131   0.00518  -0.1196   0.7893   1.0000
   3.500   0.8759   0.01154   0.00541  -0.1179   0.7480   1.0000
   4.000   0.9277   0.01188   0.00570  -0.1162   0.7033   1.0000
   4.500   0.9766   0.01230   0.00608  -0.1138   0.6441   1.0000
   5.000   1.0223   0.01291   0.00650  -0.1109   0.5621   1.0000
   5.500   1.0619   0.01406   0.00717  -0.1073   0.4213   1.0000
   6.000   1.0848   0.01749   0.00906  -0.1021   0.1654   1.0000
   6.500   1.1119   0.02109   0.01191  -0.0975   0.0711   1.0000
   7.000   1.1468   0.02389   0.01477  -0.0936   0.0526   1.0000
   7.500   1.1850   0.02764   0.01858  -0.0904   0.0447   1.0000
   8.000   1.2292   0.03076   0.02194  -0.0882   0.0384   1.0000
   8.500   1.2762   0.03747   0.02901  -0.0868   0.0357   1.0000
   9.000   1.3070   0.04327   0.03572  -0.0826   0.0343   1.0000
   9.500   1.3239   0.04996   0.04332  -0.0770   0.0334   1.0000
  10.000   1.3214   0.05960   0.05374  -0.0706   0.0346   1.0000
