  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.886 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5025   0.00592   0.00130  -0.1205   0.8188   0.4096
   0.500   0.5581   0.00570   0.00139  -0.1204   0.7863   0.5671
   1.000   0.6062   0.00494   0.00141  -0.1184   0.7398   1.0000
   1.500   0.6602   0.00531   0.00150  -0.1179   0.6827   1.0000
   2.000   0.7152   0.00562   0.00163  -0.1176   0.6409   1.0000
   2.500   0.7700   0.00596   0.00181  -0.1173   0.6006   1.0000
   3.000   0.8244   0.00634   0.00203  -0.1170   0.5550   1.0000
   3.500   0.8773   0.00689   0.00231  -0.1164   0.4883   1.0000
   4.000   0.9288   0.00763   0.00268  -0.1157   0.3968   1.0000
   4.500   0.9738   0.00930   0.00348  -0.1142   0.2128   1.0000
   5.000   1.0227   0.01040   0.00416  -0.1132   0.1277   1.0000
   5.500   1.0711   0.01149   0.00491  -0.1121   0.0624   1.0000
   6.000   1.1193   0.01257   0.00579  -0.1109   0.0288   1.0000
   6.500   1.1668   0.01370   0.00696  -0.1093   0.0184   1.0000
   7.000   1.2155   0.01454   0.00789  -0.1081   0.0159   1.0000
   7.500   1.2572   0.01623   0.00972  -0.1055   0.0128   1.0000
   8.000   1.3028   0.01727   0.01087  -0.1038   0.0119   1.0000
   8.500   1.3454   0.01859   0.01232  -0.1016   0.0108   1.0000
   9.000   1.3861   0.01995   0.01377  -0.0993   0.0096   1.0000
   9.500   1.4128   0.02295   0.01704  -0.0945   0.0087   1.0000
  10.000   1.4486   0.02460   0.01889  -0.0914   0.0081   1.0000
  10.500   1.4782   0.02670   0.02120  -0.0874   0.0075   1.0000
  11.000   1.5020   0.02884   0.02355  -0.0827   0.0070   1.0000
  11.500   1.5165   0.03108   0.02597  -0.0767   0.0066   1.0000
  12.000   1.5192   0.03473   0.02989  -0.0700   0.0062   1.0000
  12.500   1.4916   0.04221   0.03795  -0.0618   0.0058   1.0000
  13.000   1.4956   0.04601   0.04204  -0.0582   0.0057   1.0000
  13.500   1.4855   0.05210   0.04847  -0.0555   0.0055   1.0000
  14.000   1.4622   0.06079   0.05753  -0.0548   0.0054   1.0000
  14.500   1.4299   0.07211   0.06924  -0.0571   0.0053   1.0000
  15.000   1.3885   0.08685   0.08435  -0.0631   0.0053   1.0000
