  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.243 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4884   0.00888   0.00408  -0.1221   0.9288   1.0000
   0.500   0.5486   0.00869   0.00378  -0.1223   0.9076   1.0000
   1.000   0.6081   0.00854   0.00353  -0.1222   0.8849   1.0000
   1.500   0.6643   0.00852   0.00344  -0.1215   0.8570   1.0000
   2.000   0.7184   0.00860   0.00342  -0.1204   0.8222   1.0000
   2.500   0.7705   0.00876   0.00339  -0.1186   0.7733   1.0000
   3.000   0.8233   0.00908   0.00358  -0.1174   0.7300   1.0000
   3.500   0.8757   0.00948   0.00390  -0.1162   0.6867   1.0000
   4.000   0.9267   0.00994   0.00425  -0.1148   0.6348   1.0000
   4.500   0.9754   0.01055   0.00468  -0.1129   0.5644   1.0000
   5.000   1.0213   0.01143   0.00523  -0.1107   0.4662   1.0000
   5.500   1.0561   0.01359   0.00632  -0.1073   0.2515   1.0000
   6.000   1.0908   0.01628   0.00807  -0.1043   0.0945   1.0000
   6.500   1.1265   0.01888   0.01038  -0.1008   0.0470   1.0000
   7.000   1.1631   0.02125   0.01284  -0.0974   0.0367   1.0000
   7.500   1.2005   0.02374   0.01554  -0.0940   0.0312   1.0000
   8.000   1.2390   0.02667   0.01859  -0.0911   0.0278   1.0000
   8.500   1.2801   0.03180   0.02409  -0.0886   0.0254   1.0000
   9.000   1.3180   0.03567   0.02853  -0.0855   0.0235   1.0000
   9.500   1.3442   0.04206   0.03569  -0.0808   0.0230   1.0000
  10.000   1.3492   0.05025   0.04475  -0.0741   0.0234   1.0000
  10.500   1.3344   0.05799   0.05322  -0.0662   0.0233   1.0000
  11.000   1.2979   0.06526   0.06101  -0.0573   0.0236   1.0000
  11.500   1.2533   0.07415   0.07034  -0.0525   0.0241   1.0000
  12.000   1.2050   0.08568   0.08223  -0.0533   0.0249   1.0000
  13.000   0.8657   0.12978   0.12712  -0.0638   0.0386   1.0000
