  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.574 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5046   0.00637   0.00178  -0.1219   0.8631   0.5362
   0.500   0.5525   0.00537   0.00173  -0.1196   0.8334   1.0000
   1.000   0.6077   0.00556   0.00174  -0.1191   0.8008   1.0000
   1.500   0.6615   0.00585   0.00179  -0.1183   0.7507   1.0000
   2.000   0.7150   0.00621   0.00190  -0.1176   0.6992   1.0000
   2.500   0.7691   0.00656   0.00209  -0.1171   0.6577   1.0000
   3.000   0.8230   0.00694   0.00231  -0.1165   0.6148   1.0000
   3.500   0.8756   0.00743   0.00261  -0.1158   0.5589   1.0000
   4.000   0.9272   0.00804   0.00296  -0.1150   0.4888   1.0000
   4.500   0.9761   0.00899   0.00347  -0.1138   0.3766   1.0000
   5.000   1.0180   0.01098   0.00447  -0.1118   0.1855   1.0000
   5.500   1.0647   0.01228   0.00534  -0.1105   0.0998   1.0000
   6.000   1.1098   0.01375   0.00646  -0.1088   0.0395   1.0000
   6.500   1.1554   0.01509   0.00782  -0.1069   0.0249   1.0000
   7.000   1.2000   0.01645   0.00929  -0.1049   0.0198   1.0000
   7.500   1.2400   0.01829   0.01132  -0.1021   0.0174   1.0000
   8.000   1.2823   0.01969   0.01284  -0.0998   0.0153   1.0000
   8.500   1.3185   0.02176   0.01506  -0.0966   0.0138   1.0000
   9.000   1.3467   0.02549   0.01909  -0.0921   0.0126   1.0000
   9.500   1.3841   0.02718   0.02101  -0.0892   0.0115   1.0000
  10.000   1.4153   0.02969   0.02377  -0.0856   0.0105   1.0000
  10.500   1.4404   0.03236   0.02669  -0.0813   0.0098   1.0000
  11.000   1.4511   0.03642   0.03106  -0.0752   0.0092   1.0000
  12.000   1.4080   0.05052   0.04633  -0.0588   0.0087   1.0000
  12.500   1.3843   0.05735   0.05362  -0.0544   0.0086   1.0000
  13.000   1.3473   0.06734   0.06407  -0.0533   0.0086   1.0000
  13.500   1.3027   0.08051   0.07766  -0.0569   0.0087   1.0000
  14.500   1.0800   0.16485   0.16302  -0.1047   0.0121   1.0000
