  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.716 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5036   0.00613   0.00150  -0.1211   0.8416   0.4606
   0.500   0.5558   0.00535   0.00163  -0.1203   0.8103   0.8161
   1.000   0.6070   0.00520   0.00154  -0.1187   0.7730   1.0000
   1.500   0.6605   0.00555   0.00161  -0.1180   0.7157   1.0000
   2.000   0.7149   0.00589   0.00174  -0.1175   0.6694   1.0000
   2.500   0.7694   0.00623   0.00193  -0.1171   0.6285   1.0000
   3.000   0.8236   0.00661   0.00215  -0.1167   0.5847   1.0000
   3.500   0.8764   0.00712   0.00244  -0.1161   0.5219   1.0000
   4.000   0.9281   0.00777   0.00279  -0.1153   0.4464   1.0000
   4.500   0.9747   0.00915   0.00345  -0.1140   0.2871   1.0000
   5.000   1.0200   0.01073   0.00433  -0.1125   0.1511   1.0000
   5.500   1.0680   0.01187   0.00511  -0.1114   0.0792   1.0000
   6.000   1.1148   0.01311   0.00611  -0.1099   0.0335   1.0000
   6.500   1.1625   0.01419   0.00719  -0.1084   0.0222   1.0000
   7.000   1.2072   0.01558   0.00872  -0.1064   0.0176   1.0000
   7.500   1.2530   0.01669   0.00992  -0.1046   0.0152   1.0000
   8.000   1.2876   0.01909   0.01251  -0.1010   0.0129   1.0000
   8.500   1.3282   0.02065   0.01425  -0.0984   0.0122   1.0000
   9.000   1.3675   0.02221   0.01597  -0.0957   0.0111   1.0000
   9.500   1.4052   0.02372   0.01759  -0.0930   0.0100   1.0000
  10.000   1.4256   0.02778   0.02193  -0.0877   0.0090   1.0000
  10.500   1.4514   0.03059   0.02508  -0.0833   0.0085   1.0000
  11.000   1.4684   0.03353   0.02836  -0.0776   0.0081   1.0000
  11.500   1.4738   0.03710   0.03229  -0.0707   0.0076   1.0000
  12.000   1.4713   0.04146   0.03702  -0.0642   0.0073   1.0000
  12.500   1.4662   0.04600   0.04187  -0.0591   0.0070   1.0000
  13.000   1.4582   0.05122   0.04738  -0.0556   0.0067   1.0000
  13.500   1.4449   0.05783   0.05429  -0.0540   0.0065   1.0000
  14.000   1.4191   0.06730   0.06410  -0.0547   0.0064   1.0000
  14.500   1.3847   0.07963   0.07679  -0.0586   0.0063   1.0000
  15.000   1.3391   0.09626   0.09381  -0.0667   0.0063   1.0000
