  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.148 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4163   0.01354   0.00753  -0.1115   0.9469   1.0000
   0.500   0.4989   0.01330   0.00713  -0.1168   0.9319   1.0000
   1.000   0.5781   0.01292   0.00669  -0.1210   0.9164   1.0000
   1.500   0.6451   0.01264   0.00640  -0.1225   0.8946   1.0000
   2.000   0.7123   0.01227   0.00606  -0.1236   0.8735   1.0000
   2.500   0.7700   0.01208   0.00590  -0.1227   0.8431   1.0000
   3.000   0.8227   0.01183   0.00560  -0.1201   0.7980   1.0000
   3.500   0.8758   0.01199   0.00575  -0.1184   0.7576   1.0000
   4.000   0.9274   0.01229   0.00605  -0.1165   0.7129   1.0000
   4.500   0.9767   0.01267   0.00639  -0.1141   0.6561   1.0000
   5.000   1.0224   0.01322   0.00677  -0.1111   0.5757   1.0000
   5.500   1.0624   0.01427   0.00740  -0.1073   0.4437   1.0000
   6.000   1.0843   0.01767   0.00922  -0.1019   0.1789   1.0000
   6.500   1.1107   0.02135   0.01214  -0.0970   0.0758   1.0000
   7.000   1.1435   0.02447   0.01519  -0.0930   0.0557   1.0000
   7.500   1.1831   0.02834   0.01907  -0.0901   0.0467   1.0000
   8.000   1.2291   0.03171   0.02282  -0.0879   0.0407   1.0000
   8.500   1.2743   0.03657   0.02809  -0.0858   0.0378   1.0000
   9.000   1.3101   0.04384   0.03600  -0.0829   0.0361   1.0000
   9.500   1.3219   0.05192   0.04504  -0.0772   0.0349   1.0000
  10.000   1.3336   0.05950   0.05333  -0.0717   0.0362   1.0000
  10.500   1.2895   0.07641   0.07137  -0.0630   0.0460   1.0000
  11.000   1.1305   0.06987   0.06556  -0.0402   0.0413   1.0000
  11.500   1.0686   0.08085   0.07691  -0.0386   0.0421   1.0000
  12.000   1.0017   0.09424   0.09056  -0.0424   0.0425   1.0000
  12.500   0.9376   0.10935   0.10584  -0.0493   0.0446   1.0000
  13.500   0.7999   0.15561   0.15211  -0.0750   0.0859   1.0000
  14.000   0.8149   0.16289   0.15941  -0.0734   0.0826   1.0000
  14.500   0.7802   0.17055   0.16702  -0.0816   0.0770   1.0000
  15.000   0.8126   0.17717   0.17372  -0.0774   0.0702   1.0000
