  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.177 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.500  -0.3351   0.09081   0.08938  -0.0311   1.0000   0.0124
  -9.000  -0.3378   0.08531   0.08391  -0.0299   1.0000   0.0128
  -8.000  -0.4558   0.08425   0.08285  -0.0232   1.0000   0.0125
  -7.000  -0.3343   0.01255   0.00836  -0.1084   0.9893   0.0106
  -6.500  -0.2673   0.01133   0.00692  -0.1113   0.9871   0.0112
  -6.000  -0.1985   0.00959   0.00489  -0.1146   0.9855   0.0129
  -5.500  -0.1295   0.00894   0.00418  -0.1177   0.9839   0.0156
  -5.000  -0.0679   0.00817   0.00333  -0.1190   0.9780   0.0203
  -4.500  -0.0052   0.00760   0.00270  -0.1204   0.9723   0.0262
  -4.000   0.0525   0.00718   0.00226  -0.1207   0.9624   0.0349
  -3.500   0.1093   0.00680   0.00192  -0.1207   0.9508   0.0512
  -3.000   0.1653   0.00648   0.00164  -0.1206   0.9364   0.0752
  -2.500   0.2212   0.00625   0.00144  -0.1204   0.9192   0.1035
  -2.000   0.2771   0.00608   0.00128  -0.1202   0.8993   0.1339
  -1.500   0.3332   0.00593   0.00117  -0.1200   0.8756   0.1717
  -1.000   0.3893   0.00583   0.00110  -0.1199   0.8487   0.2179
  -0.500   0.4453   0.00575   0.00108  -0.1199   0.8189   0.2812
   0.000   0.5013   0.00569   0.00111  -0.1199   0.7872   0.3574
   0.500   0.5571   0.00565   0.00118  -0.1199   0.7497   0.4558
   1.000   0.6110   0.00540   0.00135  -0.1196   0.6890   0.7162
   1.500   0.6604   0.00504   0.00139  -0.1179   0.6425   1.0000
   2.000   0.7158   0.00534   0.00152  -0.1178   0.6038   1.0000
   2.500   0.7711   0.00566   0.00169  -0.1176   0.5633   1.0000
   3.000   0.8255   0.00608   0.00190  -0.1174   0.5104   1.0000
   3.500   0.8786   0.00665   0.00219  -0.1169   0.4380   1.0000
   4.000   0.9278   0.00779   0.00269  -0.1160   0.2969   1.0000
   4.500   0.9755   0.00913   0.00340  -0.1149   0.1637   1.0000
   5.000   1.0261   0.01000   0.00397  -0.1141   0.1009   1.0000
   5.500   1.0753   0.01101   0.00467  -0.1131   0.0454   1.0000
   6.000   1.1253   0.01184   0.00540  -0.1121   0.0247   1.0000
   6.500   1.1750   0.01267   0.00623  -0.1110   0.0169   1.0000
   7.000   1.2218   0.01383   0.00749  -0.1094   0.0128   1.0000
   7.500   1.2709   0.01455   0.00827  -0.1082   0.0117   1.0000
   8.000   1.3177   0.01552   0.00931  -0.1067   0.0104   1.0000
   8.500   1.3550   0.01755   0.01154  -0.1036   0.0088   1.0000
   9.000   1.4000   0.01848   0.01256  -0.1018   0.0084   1.0000
   9.500   1.4411   0.01975   0.01395  -0.0995   0.0077   1.0000
  10.000   1.4802   0.02107   0.01540  -0.0969   0.0070   1.0000
  10.500   1.5127   0.02290   0.01736  -0.0934   0.0064   1.0000
  11.000   1.5239   0.02667   0.02150  -0.0865   0.0058   1.0000
  11.500   1.5489   0.02813   0.02312  -0.0818   0.0056   1.0000
  12.000   1.5660   0.03013   0.02533  -0.0763   0.0053   1.0000
  12.500   1.5797   0.03258   0.02799  -0.0710   0.0049   1.0000
  13.000   1.5881   0.03569   0.03132  -0.0660   0.0047   1.0000
  13.500   1.5934   0.03933   0.03518  -0.0618   0.0044   1.0000
  14.000   1.5931   0.04394   0.04002  -0.0584   0.0043   1.0000
  14.500   1.5857   0.04993   0.04626  -0.0563   0.0041   1.0000
  15.000   1.5657   0.05831   0.05494  -0.0559   0.0040   1.0000
  15.500   1.5336   0.06962   0.06660  -0.0581   0.0039   1.0000
  16.000   1.4945   0.08372   0.08104  -0.0633   0.0039   1.0000
  16.500   1.4512   0.10022   0.09786  -0.0710   0.0039   1.0000
  17.000   1.4052   0.11903   0.11697  -0.0809   0.0040   1.0000
  17.500   1.3401   0.14460   0.14290  -0.0952   0.0041   1.0000
