  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.119 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3695   0.01582   0.00921  -0.1041   0.9615   1.0000
   0.500   0.4558   0.01589   0.00906  -0.1105   0.9447   1.0000
   1.000   0.5349   0.01581   0.00890  -0.1152   0.9250   1.0000
   1.500   0.6153   0.01553   0.00861  -0.1197   0.9062   1.0000
   2.000   0.6928   0.01507   0.00822  -0.1230   0.8880   1.0000
   2.500   0.7571   0.01482   0.00809  -0.1236   0.8627   1.0000
   3.000   0.8186   0.01412   0.00744  -0.1223   0.8280   1.0000
   3.500   0.8743   0.01381   0.00719  -0.1202   0.7880   1.0000
   4.000   0.9268   0.01392   0.00735  -0.1180   0.7460   1.0000
   4.500   0.9764   0.01415   0.00766  -0.1153   0.6939   1.0000
   5.000   1.0225   0.01446   0.00787  -0.1117   0.6197   1.0000
   5.500   1.0632   0.01519   0.00834  -0.1075   0.5069   1.0000
   6.000   1.0840   0.01819   0.00979  -0.1011   0.2310   1.0000
   6.500   1.1031   0.02269   0.01310  -0.0953   0.0952   1.0000
   7.000   1.1363   0.02605   0.01636  -0.0912   0.0679   1.0000
   7.500   1.1795   0.03001   0.02038  -0.0887   0.0560   1.0000
   8.000   1.2271   0.03397   0.02460  -0.0869   0.0485   1.0000
   8.500   1.2713   0.04063   0.03186  -0.0847   0.0451   1.0000
   9.000   1.3006   0.04805   0.04024  -0.0803   0.0449   1.0000
   9.500   1.3120   0.05611   0.04927  -0.0745   0.0448   1.0000
  10.000   1.3056   0.06448   0.05847  -0.0679   0.0448   1.0000
  10.500   1.2087   0.06756   0.06216  -0.0509   0.0464   1.0000
  11.000   1.0994   0.07579   0.07133  -0.0396   0.0527   1.0000
  11.500   1.0356   0.08800   0.08384  -0.0398   0.0550   1.0000
  12.000   0.9878   0.10082   0.09680  -0.0427   0.0571   1.0000
  12.500   0.8655   0.12875   0.12493  -0.0609   0.0688   1.0000
  14.000   0.7891   0.16525   0.16135  -0.0785   0.0986   1.0000
  14.500   0.7958   0.17321   0.16930  -0.0792   0.0952   1.0000
  15.000   0.7755   0.17866   0.17474  -0.0843   0.0881   1.0000
