  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.872 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5026   0.00593   0.00131  -0.1205   0.8205   0.4131
   0.500   0.5580   0.00570   0.00140  -0.1205   0.7882   0.5775
   1.000   0.6062   0.00496   0.00141  -0.1184   0.7426   1.0000
   1.500   0.6602   0.00533   0.00151  -0.1179   0.6852   1.0000
   2.000   0.7151   0.00565   0.00164  -0.1176   0.6431   1.0000
   2.500   0.7699   0.00598   0.00182  -0.1173   0.6027   1.0000
   3.000   0.8243   0.00636   0.00203  -0.1169   0.5573   1.0000
   3.500   0.8773   0.00690   0.00232  -0.1164   0.4907   1.0000
   4.000   0.9288   0.00764   0.00269  -0.1157   0.4010   1.0000
   4.500   0.9738   0.00931   0.00348  -0.1142   0.2171   1.0000
   5.000   1.0225   0.01042   0.00417  -0.1132   0.1295   1.0000
   5.500   1.0709   0.01152   0.00492  -0.1121   0.0637   1.0000
   6.000   1.1190   0.01260   0.00581  -0.1108   0.0292   1.0000
   6.500   1.1662   0.01377   0.00701  -0.1092   0.0185   1.0000
   7.000   1.2149   0.01461   0.00794  -0.1079   0.0160   1.0000
   7.500   1.2572   0.01623   0.00969  -0.1055   0.0130   1.0000
   8.000   1.3018   0.01739   0.01098  -0.1036   0.0120   1.0000
   8.500   1.3441   0.01873   0.01246  -0.1014   0.0109   1.0000
   9.000   1.3853   0.02004   0.01384  -0.0991   0.0097   1.0000
   9.500   1.4107   0.02321   0.01729  -0.0942   0.0087   1.0000
  10.000   1.4468   0.02483   0.01911  -0.0911   0.0082   1.0000
  10.500   1.4761   0.02696   0.02147  -0.0871   0.0076   1.0000
  11.000   1.4991   0.02918   0.02391  -0.0822   0.0071   1.0000
  11.500   1.5134   0.03145   0.02637  -0.0762   0.0067   1.0000
  12.000   1.5192   0.03473   0.02988  -0.0700   0.0063   1.0000
  12.500   1.4834   0.04326   0.03904  -0.0611   0.0059   1.0000
  13.000   1.4883   0.04691   0.04297  -0.0578   0.0057   1.0000
  13.500   1.4786   0.05300   0.04938  -0.0553   0.0056   1.0000
  14.000   1.4552   0.06180   0.05857  -0.0548   0.0054   1.0000
  14.500   1.4222   0.07337   0.07052  -0.0574   0.0054   1.0000
  15.000   1.3801   0.08841   0.08594  -0.0638   0.0054   1.0000
