  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.318 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4966   0.00726   0.00300  -0.1221   0.9120   1.0000
   0.500   0.5537   0.00718   0.00278  -0.1217   0.8888   1.0000
   1.000   0.6092   0.00721   0.00268  -0.1210   0.8610   1.0000
   1.500   0.6642   0.00733   0.00267  -0.1202   0.8301   1.0000
   2.000   0.7171   0.00753   0.00268  -0.1189   0.7852   1.0000
   2.500   0.7696   0.00784   0.00280  -0.1176   0.7356   1.0000
   3.000   0.8228   0.00820   0.00303  -0.1168   0.6933   1.0000
   3.500   0.8754   0.00863   0.00334  -0.1158   0.6486   1.0000
   4.000   0.9261   0.00917   0.00368  -0.1145   0.5894   1.0000
   4.500   0.9753   0.00983   0.00414  -0.1130   0.5153   1.0000
   5.000   1.0201   0.01097   0.00476  -0.1109   0.3876   1.0000
   5.500   1.0567   0.01334   0.00604  -0.1081   0.1830   1.0000
   6.000   1.0963   0.01550   0.00752  -0.1058   0.0673   1.0000
   6.500   1.1370   0.01748   0.00941  -0.1030   0.0383   1.0000
   7.000   1.1770   0.01936   0.01143  -0.1002   0.0296   1.0000
   7.500   1.2094   0.02237   0.01458  -0.0961   0.0255   1.0000
   8.000   1.2488   0.02478   0.01722  -0.0931   0.0233   1.0000
   8.500   1.2877   0.02706   0.01966  -0.0904   0.0204   1.0000
   9.000   1.3240   0.03263   0.02559  -0.0876   0.0187   1.0000
   9.500   1.3532   0.03824   0.03185  -0.0836   0.0181   1.0000
  10.000   1.3738   0.04237   0.03660  -0.0784   0.0169   1.0000
  10.500   1.3752   0.04877   0.04369  -0.0715   0.0163   1.0000
  11.000   1.3483   0.05602   0.05157  -0.0621   0.0165   1.0000
  11.500   1.3079   0.06407   0.06014  -0.0547   0.0168   1.0000
  12.000   1.2623   0.07407   0.07059  -0.0523   0.0172   1.0000
  12.500   1.2149   0.08667   0.08357  -0.0555   0.0175   1.0000
  13.000   1.1656   0.10297   0.10016  -0.0644   0.0179   1.0000
