  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.115 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3825   0.01480   0.00817  -0.0901   0.8473   1.0000
   0.500   0.4346   0.01466   0.00783  -0.0886   0.8203   1.0000
   1.000   0.4926   0.01443   0.00739  -0.0879   0.7969   1.0000
   1.500   0.5426   0.01454   0.00734  -0.0861   0.7687   1.0000
   2.000   0.5945   0.01472   0.00736  -0.0847   0.7422   1.0000
   2.500   0.6479   0.01492   0.00741  -0.0835   0.7171   1.0000
   3.000   0.6980   0.01533   0.00774  -0.0820   0.6907   1.0000
   3.500   0.7516   0.01569   0.00796  -0.0810   0.6672   1.0000
   4.000   0.8009   0.01621   0.00849  -0.0795   0.6412   1.0000
   4.500   0.8542   0.01666   0.00884  -0.0785   0.6175   1.0000
   5.000   0.9024   0.01722   0.00945  -0.0768   0.5904   1.0000
   5.500   0.9521   0.01773   0.00995  -0.0752   0.5629   1.0000
   6.000   1.0011   0.01818   0.01038  -0.0734   0.5330   1.0000
   6.500   1.0474   0.01862   0.01083  -0.0712   0.5000   1.0000
   7.000   1.0910   0.01907   0.01134  -0.0686   0.4639   1.0000
   7.500   1.1322   0.01954   0.01182  -0.0656   0.4245   1.0000
   8.000   1.1678   0.02012   0.01247  -0.0618   0.3774   1.0000
   8.500   1.1962   0.02106   0.01334  -0.0571   0.3173   1.0000
   9.000   1.2123   0.02293   0.01487  -0.0510   0.2419   1.0000
   9.500   1.2158   0.02577   0.01723  -0.0436   0.1783   1.0000
  10.000   1.2213   0.02892   0.02013  -0.0372   0.1398   1.0000
  10.500   1.2335   0.03220   0.02324  -0.0322   0.1165   1.0000
  11.000   1.2527   0.03540   0.02643  -0.0284   0.0999   1.0000
  11.500   1.2782   0.03871   0.02979  -0.0254   0.0879   1.0000
  12.000   1.3104   0.04230   0.03345  -0.0232   0.0786   1.0000
  12.500   1.3489   0.04628   0.03743  -0.0219   0.0707   1.0000
  13.000   1.3608   0.05061   0.04230  -0.0183   0.0664   1.0000
  13.500   1.3942   0.05578   0.04750  -0.0172   0.0613   1.0000
  14.000   1.3730   0.06160   0.05402  -0.0126   0.0599   1.0000
  14.500   1.3459   0.06912   0.06217  -0.0099   0.0589   1.0000
  15.000   1.3076   0.07846   0.07209  -0.0095   0.0583   1.0000
