  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.418 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.500   0.5535   0.00617   0.00218  -0.1206   0.8643   1.0000
   1.000   0.6086   0.00630   0.00214  -0.1199   0.8341   1.0000
   1.500   0.6631   0.00650   0.00217  -0.1192   0.7978   1.0000
   2.000   0.7157   0.00681   0.00222  -0.1180   0.7447   1.0000
   2.500   0.7692   0.00716   0.00240  -0.1172   0.6997   1.0000
   3.000   0.8227   0.00754   0.00263  -0.1165   0.6574   1.0000
   3.500   0.8754   0.00797   0.00294  -0.1157   0.6096   1.0000
   4.000   0.9262   0.00856   0.00329  -0.1145   0.5434   1.0000
   4.500   0.9756   0.00932   0.00376  -0.1133   0.4596   1.0000
   5.000   1.0180   0.01099   0.00457  -0.1112   0.2782   1.0000
   5.500   1.0598   0.01291   0.00572  -0.1092   0.1371   1.0000
   6.000   1.1025   0.01468   0.00701  -0.1072   0.0514   1.0000
   6.500   1.1462   0.01627   0.00860  -0.1050   0.0314   1.0000
   7.000   1.1866   0.01815   0.01061  -0.1022   0.0246   1.0000
   7.500   1.2272   0.01986   0.01247  -0.0995   0.0214   1.0000
   8.000   1.2566   0.02344   0.01622  -0.0950   0.0185   1.0000
   8.500   1.2975   0.02524   0.01828  -0.0925   0.0171   1.0000
   9.000   1.3346   0.02815   0.02147  -0.0894   0.0158   1.0000
   9.500   1.3689   0.03093   0.02450  -0.0862   0.0144   1.0000
  10.000   1.3904   0.03743   0.03144  -0.0820   0.0129   1.0000
  10.500   1.4030   0.04199   0.03660  -0.0761   0.0125   1.0000
  11.000   1.3961   0.04727   0.04248  -0.0680   0.0122   1.0000
  11.500   1.3702   0.05366   0.04941  -0.0595   0.0121   1.0000
  12.000   1.3335   0.06194   0.05819  -0.0539   0.0122   1.0000
  12.500   1.2908   0.07235   0.06905  -0.0528   0.0123   1.0000
  13.000   1.2433   0.08585   0.08294  -0.0569   0.0125   1.0000
