  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.631 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5042   0.00627   0.00165  -0.1215   0.8542   0.4993
   1.000   0.6074   0.00539   0.00165  -0.1190   0.7896   1.0000
   1.500   0.6610   0.00571   0.00170  -0.1181   0.7355   1.0000
   2.000   0.7149   0.00607   0.00182  -0.1175   0.6864   1.0000
   2.500   0.7692   0.00642   0.00201  -0.1171   0.6452   1.0000
   3.000   0.8232   0.00680   0.00224  -0.1166   0.6019   1.0000
   3.500   0.8759   0.00729   0.00253  -0.1159   0.5431   1.0000
   4.000   0.9276   0.00791   0.00288  -0.1151   0.4714   1.0000
   4.500   0.9758   0.00900   0.00343  -0.1139   0.3423   1.0000
   5.000   1.0187   0.01088   0.00442  -0.1121   0.1687   1.0000
   5.500   1.0661   0.01210   0.00524  -0.1109   0.0907   1.0000
   6.000   1.1115   0.01354   0.00636  -0.1092   0.0353   1.0000
   6.500   1.1587   0.01467   0.00753  -0.1076   0.0238   1.0000
   7.000   1.2008   0.01639   0.00939  -0.1051   0.0184   1.0000
   7.500   1.2460   0.01756   0.01068  -0.1032   0.0165   1.0000
   8.000   1.2884   0.01893   0.01215  -0.1010   0.0144   1.0000
   8.500   1.3156   0.02236   0.01585  -0.0962   0.0128   1.0000
   9.000   1.3556   0.02390   0.01758  -0.0936   0.0120   1.0000
   9.500   1.3925   0.02563   0.01948  -0.0907   0.0108   1.0000
  10.000   1.4244   0.02774   0.02177  -0.0872   0.0099   1.0000
  10.500   1.4436   0.03177   0.02611  -0.0821   0.0091   1.0000
  11.000   1.4490   0.03700   0.03187  -0.0751   0.0087   1.0000
  11.500   1.4499   0.04071   0.03598  -0.0679   0.0084   1.0000
  12.000   1.4376   0.04615   0.04191  -0.0610   0.0082   1.0000
  12.500   1.4139   0.05318   0.04942  -0.0556   0.0080   1.0000
  13.000   1.3810   0.06230   0.05900  -0.0533   0.0078   1.0000
  13.500   1.3401   0.07427   0.07141  -0.0553   0.0078   1.0000
  14.000   1.2909   0.09015   0.08769  -0.0622   0.0080   1.0000
  14.500   1.2393   0.11013   0.10801  -0.0742   0.0082   1.0000
  15.000   1.1746   0.13901   0.13718  -0.0925   0.0086   1.0000
