  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.101 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3234   0.01749   0.01042  -0.0964   0.9771   1.0000
   0.500   0.4136   0.01794   0.01056  -0.1041   0.9588   1.0000
   1.000   0.4946   0.01819   0.01069  -0.1096   0.9370   1.0000
   1.500   0.5794   0.01816   0.01064  -0.1154   0.9175   1.0000
   2.000   0.6581   0.01803   0.01059  -0.1196   0.8961   1.0000
   2.500   0.7355   0.01763   0.01031  -0.1228   0.8754   1.0000
   3.000   0.8048   0.01699   0.00985  -0.1235   0.8478   1.0000
   3.500   0.8663   0.01605   0.00902  -0.1215   0.8084   1.0000
   4.000   0.9226   0.01580   0.00894  -0.1195   0.7698   1.0000
   4.500   0.9745   0.01576   0.00901  -0.1166   0.7224   1.0000
   5.000   1.0219   0.01580   0.00908  -0.1127   0.6550   1.0000
   5.500   1.0627   0.01621   0.00932  -0.1078   0.5504   1.0000
   6.000   1.0855   0.01851   0.01032  -0.1008   0.2911   1.0000
   6.500   1.0989   0.02367   0.01393  -0.0940   0.1143   1.0000
   7.000   1.1319   0.02743   0.01742  -0.0899   0.0800   1.0000
   7.500   1.1767   0.03126   0.02137  -0.0875   0.0640   1.0000
   8.000   1.2292   0.03710   0.02740  -0.0865   0.0570   1.0000
   8.500   1.2687   0.04218   0.03335  -0.0831   0.0518   1.0000
   9.000   1.2949   0.05006   0.04230  -0.0782   0.0520   1.0000
   9.500   1.3008   0.05976   0.05305  -0.0720   0.0547   1.0000
  10.000   1.2943   0.06963   0.06359  -0.0663   0.0566   1.0000
