  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.787 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.00558   0.00134  -0.0000   0.7247   0.7245
   0.500   0.0530   0.00562   0.00136   0.0010   0.6732   0.7737
   1.000   0.1060   0.00569   0.00142   0.0020   0.6205   0.8190
   1.500   0.1590   0.00585   0.00152   0.0029   0.5661   0.8595
   2.000   0.2116   0.00608   0.00167   0.0040   0.5103   0.8943
   2.500   0.2639   0.00639   0.00184   0.0051   0.4551   0.9242
   3.000   0.3177   0.00677   0.00206   0.0059   0.3977   0.9467
   3.500   0.3745   0.00723   0.00232   0.0059   0.3390   0.9645
   4.000   0.4379   0.00779   0.00262   0.0043   0.2770   0.9759
   4.500   0.5052   0.00840   0.00298   0.0016   0.2159   0.9839
   5.000   0.5774   0.00906   0.00338  -0.0023   0.1600   0.9883
   5.500   0.6457   0.00974   0.00385  -0.0053   0.1166   0.9940
   6.000   0.7167   0.01044   0.00436  -0.0090   0.0843   0.9977
   6.500   0.7770   0.01104   0.00487  -0.0103   0.0661   1.0000
   7.000   0.8186   0.01164   0.00542  -0.0077   0.0549   1.0000
   7.500   0.8601   0.01227   0.00603  -0.0050   0.0470   1.0000
   8.000   0.9020   0.01289   0.00666  -0.0024   0.0415   1.0000
   8.500   0.9437   0.01362   0.00743   0.0001   0.0369   1.0000
   9.000   0.9842   0.01453   0.00835   0.0028   0.0331   1.0000
   9.500   1.0276   0.01527   0.00915   0.0049   0.0303   1.0000
  10.000   1.0684   0.01638   0.01030   0.0072   0.0277   1.0000
  10.500   1.1119   0.01727   0.01127   0.0090   0.0257   1.0000
  11.000   1.1481   0.01879   0.01286   0.0117   0.0238   1.0000
  11.500   1.1887   0.01986   0.01407   0.0137   0.0225   1.0000
  12.000   1.2263   0.02108   0.01537   0.0159   0.0212   1.0000
  12.500   1.2497   0.02315   0.01755   0.0198   0.0200   1.0000
  13.000   1.2749   0.02468   0.01925   0.0235   0.0193   1.0000
  13.500   1.2955   0.02666   0.02139   0.0269   0.0185   1.0000
  14.000   1.3122   0.02914   0.02402   0.0296   0.0178   1.0000
  14.500   1.3197   0.03278   0.02781   0.0315   0.0172   1.0000
  15.000   1.3102   0.03883   0.03409   0.0319   0.0167   1.0000
