  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0010                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.247 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.00863   0.00411  -0.0000   0.9526   0.9526
   0.500   0.0915   0.00857   0.00404  -0.0064   0.9259   0.9701
   1.500   0.2600   0.00840   0.00367  -0.0164   0.8077   0.9986
   2.000   0.3098   0.00850   0.00345  -0.0149   0.7243   1.0000
   2.500   0.3575   0.00877   0.00337  -0.0132   0.6349   1.0000
   3.000   0.4045   0.00918   0.00342  -0.0115   0.5418   1.0000
   3.500   0.4506   0.00974   0.00360  -0.0097   0.4451   1.0000
   4.000   0.4957   0.01044   0.00390  -0.0079   0.3420   1.0000
   4.500   0.5395   0.01138   0.00438  -0.0061   0.2341   1.0000
   5.000   0.5820   0.01262   0.00513  -0.0040   0.1412   1.0000
   5.500   0.6248   0.01388   0.00616  -0.0018   0.0942   1.0000
   6.000   0.6667   0.01531   0.00749   0.0006   0.0722   1.0000
   6.500   0.7093   0.01680   0.00899   0.0029   0.0597   1.0000
   7.000   0.7514   0.01869   0.01087   0.0051   0.0507   1.0000
   7.500   0.7969   0.02016   0.01252   0.0070   0.0450   1.0000
   8.000   0.8398   0.02275   0.01525   0.0089   0.0403   1.0000
   8.500   0.8834   0.02514   0.01795   0.0108   0.0369   1.0000
   9.000   0.9219   0.02892   0.02192   0.0125   0.0337   1.0000
   9.500   0.9546   0.03278   0.02650   0.0155   0.0321   1.0000
  10.000   0.9733   0.03870   0.03321   0.0190   0.0311   1.0000
  10.500   0.9771   0.04520   0.04040   0.0228   0.0301   1.0000
  11.000   0.9927   0.04882   0.04418   0.0251   0.0286   1.0000
  11.500   0.5870   0.10369   0.10055   0.0058   0.0629   1.0000
