  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.087 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2715   0.01878   0.01129  -0.0872   0.9953   1.0000
   0.500   0.3647   0.01963   0.01175  -0.0961   0.9749   1.0000
   1.000   0.4539   0.02027   0.01220  -0.1037   0.9539   1.0000
   1.500   0.5387   0.02066   0.01255  -0.1100   0.9315   1.0000
   2.000   0.6162   0.02092   0.01287  -0.1146   0.9073   1.0000
   2.500   0.7045   0.02069   0.01278  -0.1204   0.8879   1.0000
   3.000   0.7761   0.02050   0.01281  -0.1225   0.8622   1.0000
   3.500   0.8524   0.01897   0.01150  -0.1227   0.8284   1.0000
   4.000   0.9146   0.01818   0.01096  -0.1210   0.7910   1.0000
   4.500   0.9708   0.01774   0.01071  -0.1182   0.7475   1.0000
   5.000   1.0204   0.01742   0.01054  -0.1140   0.6865   1.0000
   5.500   1.0618   0.01742   0.01044  -0.1083   0.5890   1.0000
   6.000   1.0873   0.01889   0.01106  -0.1008   0.3656   1.0000
   6.500   1.0941   0.02462   0.01468  -0.0929   0.1371   1.0000
   7.000   1.1280   0.02864   0.01837  -0.0887   0.0919   1.0000
   7.500   1.1744   0.03272   0.02244  -0.0867   0.0726   1.0000
   8.000   1.2279   0.03856   0.02880  -0.0851   0.0652   1.0000
   8.500   1.2700   0.04485   0.03545  -0.0832   0.0586   1.0000
   9.000   1.2956   0.05327   0.04484  -0.0787   0.0576   1.0000
   9.500   1.3019   0.06113   0.05407  -0.0716   0.0605   1.0000
  10.000   1.2732   0.07272   0.06675  -0.0637   0.0668   1.0000
  10.500   1.1336   0.07220   0.06689  -0.0434   0.0666   1.0000
  11.000   1.0794   0.08204   0.07705  -0.0396   0.0679   1.0000
  11.500   1.0431   0.09317   0.08840  -0.0393   0.0712   1.0000
  12.000   0.8904   0.12054   0.11606  -0.0574   0.0802   1.0000
  12.500   0.7926   0.14993   0.14532  -0.0762   0.1600   1.0000
  13.000   0.7949   0.15661   0.15203  -0.0767   0.1520   1.0000
  13.500   0.7745   0.16289   0.15827  -0.0799   0.1449   1.0000
  14.000   0.7845   0.17002   0.16542  -0.0801   0.1349   1.0000
  14.500   0.7847   0.17562   0.17104  -0.0815   0.1243   1.0000
  15.000   0.7714   0.18147   0.17687  -0.0851   0.1191   1.0000
