  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.091 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2348   0.01811   0.01085  -0.0626   0.9006   1.0000
   0.500   0.3257   0.01762   0.01024  -0.0687   0.8782   1.0000
   1.000   0.3900   0.01733   0.00986  -0.0695   0.8486   1.0000
   1.500   0.4487   0.01709   0.00953  -0.0689   0.8187   1.0000
   2.000   0.5033   0.01695   0.00931  -0.0674   0.7885   1.0000
   2.500   0.5555   0.01694   0.00922  -0.0654   0.7578   1.0000
   3.000   0.6063   0.01706   0.00925  -0.0633   0.7265   1.0000
   3.500   0.6562   0.01731   0.00942  -0.0611   0.6944   1.0000
   4.000   0.7051   0.01766   0.00971  -0.0588   0.6609   1.0000
   4.500   0.7532   0.01807   0.01009  -0.0565   0.6257   1.0000
   5.000   0.8010   0.01849   0.01047  -0.0540   0.5883   1.0000
   5.500   0.8494   0.01887   0.01075  -0.0516   0.5491   1.0000
   6.000   0.8935   0.01936   0.01123  -0.0487   0.5046   1.0000
   6.500   0.9363   0.01985   0.01168  -0.0456   0.4563   1.0000
   7.000   0.9757   0.02043   0.01214  -0.0421   0.4018   1.0000
   7.500   1.0084   0.02132   0.01291  -0.0377   0.3342   1.0000
   8.000   1.0340   0.02306   0.01423  -0.0328   0.2572   1.0000
   8.500   1.0577   0.02564   0.01639  -0.0281   0.1934   1.0000
   9.500   1.1212   0.03146   0.02177  -0.0216   0.1281   1.0000
  10.000   1.1621   0.03498   0.02526  -0.0199   0.1105   1.0000
  10.500   1.2024   0.03882   0.02924  -0.0183   0.0980   1.0000
  11.000   1.2346   0.04269   0.03348  -0.0156   0.0893   1.0000
  11.500   1.2535   0.04782   0.03919  -0.0119   0.0833   1.0000
  12.000   1.2655   0.05299   0.04487  -0.0078   0.0791   1.0000
  12.500   1.2759   0.05949   0.05161  -0.0048   0.0754   1.0000
  13.000   1.2362   0.06562   0.05841   0.0023   0.0747   1.0000
  13.500   1.1889   0.07400   0.06736   0.0053   0.0745   1.0000
  14.000   1.1354   0.08518   0.07899   0.0038   0.0750   1.0000
  15.000   0.8519   0.18160   0.17598  -0.0510   0.1540   1.0000
