  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.048 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000  -0.0639   0.02442   0.01462  -0.0145   1.0000   1.0000
   0.500   0.0307   0.02659   0.01646  -0.0253   0.9747   1.0000
   1.000   0.1307   0.02861   0.01826  -0.0363   0.9425   1.0000
   1.500   0.2205   0.03026   0.01979  -0.0446   0.9099   1.0000
   2.000   0.3008   0.03164   0.02114  -0.0505   0.8773   1.0000
   2.500   0.3749   0.03286   0.02238  -0.0547   0.8449   1.0000
   3.000   0.4454   0.03395   0.02356  -0.0577   0.8125   1.0000
   3.500   0.5150   0.03484   0.02458  -0.0598   0.7802   1.0000
   4.000   0.5810   0.03549   0.02542  -0.0605   0.7477   1.0000
   4.500   0.6469   0.03578   0.02589  -0.0602   0.7145   1.0000
   5.000   0.7167   0.03540   0.02576  -0.0591   0.6804   1.0000
   5.500   0.7648   0.03599   0.02657  -0.0558   0.6403   1.0000
   6.000   0.8402   0.03427   0.02506  -0.0533   0.5991   1.0000
   6.500   0.9017   0.03317   0.02405  -0.0494   0.5493   1.0000
   7.000   0.9498   0.03285   0.02378  -0.0445   0.4899   1.0000
   7.500   0.9987   0.03233   0.02306  -0.0395   0.4204   1.0000
   8.000   1.0331   0.03308   0.02349  -0.0338   0.3440   1.0000
   8.500   1.0674   0.03503   0.02486  -0.0291   0.2751   1.0000
   9.000   1.0983   0.03857   0.02824  -0.0251   0.2260   1.0000
   9.500   1.1295   0.04293   0.03275  -0.0217   0.1933   1.0000
  10.000   1.1614   0.04778   0.03777  -0.0189   0.1708   1.0000
  10.500   1.1780   0.05374   0.04426  -0.0150   0.1568   1.0000
  11.000   1.1673   0.06121   0.05245  -0.0097   0.1499   1.0000
  11.500   1.1224   0.06971   0.06159  -0.0037   0.1481   1.0000
  12.000   1.0497   0.08175   0.07402  -0.0023   0.1509   1.0000
  13.500   0.7539   0.16803   0.16004  -0.0589   0.2954   1.0000
  14.000   0.7617   0.17536   0.16739  -0.0612   0.2827   1.0000
  14.500   0.7735   0.18250   0.17454  -0.0632   0.2675   1.0000
  15.000   0.7882   0.19018   0.18224  -0.0654   0.2556   1.0000
