  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.075 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0651   0.00688   0.00249  -0.1189   0.9583   0.0160
  -4.500  -0.0090   0.00648   0.00205  -0.1188   0.9459   0.0217
  -4.000   0.0472   0.00618   0.00172  -0.1187   0.9314   0.0288
  -3.500   0.1035   0.00594   0.00146  -0.1187   0.9144   0.0401
  -3.000   0.1602   0.00572   0.00126  -0.1188   0.8944   0.0607
  -2.500   0.2168   0.00558   0.00109  -0.1188   0.8712   0.0839
  -2.000   0.2734   0.00548   0.00098  -0.1188   0.8446   0.1095
  -1.500   0.3301   0.00541   0.00091  -0.1189   0.8156   0.1418
  -1.000   0.3868   0.00539   0.00086  -0.1190   0.7849   0.1758
  -0.500   0.4435   0.00538   0.00086  -0.1192   0.7520   0.2191
   0.000   0.4998   0.00539   0.00089  -0.1193   0.7134   0.2803
   0.500   0.5550   0.00557   0.00097  -0.1192   0.6476   0.3454
   1.000   0.6110   0.00566   0.00108  -0.1193   0.6027   0.4246
   1.500   0.6674   0.00556   0.00124  -0.1196   0.5674   0.5826
   2.000   0.7180   0.00491   0.00138  -0.1185   0.5313   1.0000
   2.500   0.7735   0.00524   0.00154  -0.1185   0.4880   1.0000
   3.000   0.8276   0.00577   0.00177  -0.1182   0.4151   1.0000
   3.500   0.8783   0.00679   0.00221  -0.1175   0.2788   1.0000
   4.000   0.9286   0.00785   0.00273  -0.1168   0.1629   1.0000
   4.500   0.9811   0.00852   0.00315  -0.1163   0.1079   1.0000
   5.000   1.0324   0.00931   0.00367  -0.1156   0.0557   1.0000
   5.500   1.0840   0.01000   0.00421  -0.1149   0.0296   1.0000
   6.000   1.1358   0.01061   0.00476  -0.1143   0.0180   1.0000
   6.500   1.1869   0.01127   0.00540  -0.1134   0.0125   1.0000
   7.000   1.2378   0.01189   0.00602  -0.1126   0.0105   1.0000
   7.500   1.2866   0.01276   0.00698  -0.1114   0.0087   1.0000
   8.000   1.3364   0.01338   0.00763  -0.1105   0.0080   1.0000
   8.500   1.3844   0.01416   0.00845  -0.1092   0.0073   1.0000
   9.000   1.4297   0.01521   0.00957  -0.1075   0.0064   1.0000
   9.500   1.4709   0.01664   0.01118  -0.1051   0.0058   1.0000
  10.000   1.5162   0.01744   0.01204  -0.1035   0.0055   1.0000
  10.500   1.5594   0.01837   0.01303  -0.1016   0.0051   1.0000
  11.000   1.6012   0.01933   0.01404  -0.0995   0.0046   1.0000
  11.500   1.6386   0.02058   0.01538  -0.0968   0.0042   1.0000
  12.000   1.6544   0.02350   0.01862  -0.0904   0.0036   1.0000
  12.500   1.6846   0.02462   0.01983  -0.0865   0.0036   1.0000
  13.000   1.7048   0.02613   0.02147  -0.0811   0.0034   1.0000
  13.500   1.7227   0.02800   0.02348  -0.0759   0.0033   1.0000
  14.000   1.7359   0.03040   0.02606  -0.0708   0.0031   1.0000
  14.500   1.7458   0.03328   0.02912  -0.0661   0.0030   1.0000
  15.000   1.7524   0.03673   0.03274  -0.0620   0.0029   1.0000
  15.500   1.7538   0.04106   0.03726  -0.0586   0.0027   1.0000
  16.000   1.7505   0.04635   0.04276  -0.0563   0.0027   1.0000
  16.500   1.7406   0.05303   0.04966  -0.0552   0.0026   1.0000
  17.000   1.7213   0.06175   0.05863  -0.0558   0.0025   1.0000
