  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.828 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0727   0.00576   0.00177  -0.1168   0.9012   0.0132
  -4.500  -0.0154   0.00558   0.00155  -0.1170   0.8807   0.0160
  -4.000   0.0418   0.00541   0.00133  -0.1172   0.8565   0.0217
  -3.500   0.0991   0.00528   0.00115  -0.1174   0.8295   0.0296
  -3.000   0.1564   0.00519   0.00101  -0.1177   0.8011   0.0406
  -2.500   0.2138   0.00509   0.00089  -0.1180   0.7712   0.0613
  -2.000   0.2712   0.00505   0.00081  -0.1182   0.7401   0.0806
  -1.500   0.3284   0.00503   0.00076  -0.1185   0.7082   0.1040
  -1.000   0.3856   0.00504   0.00074  -0.1188   0.6740   0.1327
  -0.500   0.4419   0.00520   0.00077  -0.1189   0.6113   0.1616
   0.000   0.4983   0.00534   0.00081  -0.1191   0.5592   0.1967
   0.500   0.5553   0.00538   0.00086  -0.1193   0.5274   0.2437
   1.000   0.6121   0.00545   0.00094  -0.1196   0.4959   0.2918
   1.500   0.6686   0.00555   0.00104  -0.1198   0.4617   0.3497
   2.000   0.7247   0.00570   0.00118  -0.1199   0.4162   0.4204
   3.000   0.8310   0.00645   0.00196  -0.1198   0.1937   0.8444
