  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.172 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4500   0.01190   0.00628  -0.1170   0.9432   1.0000
   0.500   0.5223   0.01163   0.00589  -0.1199   0.9256   1.0000
   1.000   0.5919   0.01130   0.00550  -0.1220   0.9069   1.0000
   1.500   0.6590   0.01095   0.00513  -0.1233   0.8873   1.0000
   2.000   0.7170   0.01082   0.00499  -0.1228   0.8602   1.0000
   2.500   0.7711   0.01073   0.00486  -0.1211   0.8230   1.0000
   3.000   0.8234   0.01074   0.00477  -0.1189   0.7770   1.0000
   3.500   0.8760   0.01103   0.00502  -0.1174   0.7354   1.0000
   4.000   0.9275   0.01141   0.00534  -0.1158   0.6897   1.0000
   4.500   0.9763   0.01187   0.00572  -0.1135   0.6278   1.0000
   5.000   1.0222   0.01254   0.00619  -0.1108   0.5448   1.0000
   5.500   1.0608   0.01386   0.00690  -0.1072   0.3893   1.0000
   6.000   1.0856   0.01725   0.00885  -0.1025   0.1491   1.0000
   6.500   1.1157   0.02051   0.01152  -0.0982   0.0651   1.0000
   7.000   1.1501   0.02325   0.01426  -0.0945   0.0488   1.0000
   7.500   1.1878   0.02653   0.01771  -0.0911   0.0414   1.0000
   8.000   1.2315   0.03124   0.02248  -0.0892   0.0356   1.0000
   8.500   1.2760   0.03599   0.02783  -0.0867   0.0341   1.0000
   9.000   1.3098   0.04089   0.03350  -0.0829   0.0315   1.0000
   9.500   1.3280   0.04834   0.04187  -0.0774   0.0313   1.0000
  10.000   1.3230   0.05782   0.05225  -0.0702   0.0330   1.0000
  10.500   1.2111   0.05726   0.05240  -0.0497   0.0337   1.0000
  11.000   1.1642   0.06626   0.06178  -0.0424   0.0345   1.0000
  11.500   1.0956   0.07699   0.07317  -0.0382   0.0384   1.0000
  12.000   1.0291   0.08963   0.08614  -0.0405   0.0385   1.0000
