  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.058 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.0000   0.01974   0.01073  -0.0000   1.0000   1.0000
   0.500  -0.0290   0.01997   0.01092   0.0099   1.0000   1.0000
   1.000  -0.0216   0.02077   0.01166   0.0135   0.9962   1.0000
   1.500   0.1357   0.02198   0.01307  -0.0080   0.9497   1.0000
   2.000   0.3004   0.02179   0.01326  -0.0280   0.8972   1.0000
   2.500   0.4065   0.02083   0.01257  -0.0343   0.8338   1.0000
   3.000   0.4615   0.02029   0.01206  -0.0305   0.7652   1.0000
   3.500   0.5035   0.02014   0.01180  -0.0246   0.6934   1.0000
   4.000   0.5421   0.02041   0.01186  -0.0189   0.6159   1.0000
   4.500   0.5803   0.02099   0.01213  -0.0136   0.5337   1.0000
   5.000   0.6171   0.02195   0.01269  -0.0086   0.4468   1.0000
   5.500   0.6531   0.02337   0.01364  -0.0041   0.3613   1.0000
   6.000   0.6896   0.02536   0.01521  -0.0001   0.2885   1.0000
   6.500   0.7280   0.02778   0.01744   0.0032   0.2347   1.0000
   7.000   0.7694   0.03066   0.02008   0.0058   0.1982   1.0000
   7.500   0.8074   0.03417   0.02398   0.0088   0.1725   1.0000
   8.000   0.8448   0.03817   0.02821   0.0114   0.1545   1.0000
   8.500   0.8704   0.04344   0.03421   0.0149   0.1424   1.0000
   9.000   0.8904   0.04975   0.04103   0.0181   0.1351   1.0000
   9.500   0.8781   0.05824   0.05046   0.0223   0.1318   1.0000
  10.000   0.8381   0.06893   0.06174   0.0246   0.1334   1.0000
  10.500   0.7962   0.08025   0.07322   0.0242   0.1364   1.0000
  11.000   0.6036   0.12941   0.12218  -0.0183   0.2744   1.0000
  11.500   0.6134   0.13708   0.12984  -0.0192   0.2590   1.0000
  12.000   0.6326   0.14547   0.13825  -0.0196   0.2441   1.0000
  12.500   0.6532   0.15402   0.14683  -0.0200   0.2288   1.0000
  13.000   0.6380   0.15845   0.15119  -0.0236   0.2150   1.0000
  13.500   0.6340   0.16450   0.15718  -0.0269   0.2039   1.0000
  14.000   0.6486   0.17233   0.16500  -0.0288   0.1948   1.0000
  14.500   0.6850   0.18329   0.17604  -0.0286   0.1819   1.0000
  15.000   0.6694   0.18518   0.17784  -0.0341   0.1719   1.0000
