  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.520 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.000  -0.5725   0.01989   0.01712  -0.0995   0.9958   0.0071
  -8.500  -0.5084   0.01649   0.01323  -0.1040   0.9948   0.0075
  -8.000  -0.4451   0.01447   0.01090  -0.1070   0.9930   0.0078
  -7.500  -0.3815   0.01146   0.00739  -0.1102   0.9906   0.0089
  -7.000  -0.3161   0.01048   0.00627  -0.1127   0.9884   0.0097
  -6.500  -0.2490   0.00955   0.00520  -0.1155   0.9866   0.0105
  -6.000  -0.1824   0.00884   0.00437  -0.1180   0.9844   0.0113
  -5.500  -0.1218   0.00795   0.00337  -0.1192   0.9787   0.0148
  -5.000  -0.0619   0.00741   0.00278  -0.1200   0.9720   0.0191
  -4.500  -0.0057   0.00711   0.00245  -0.1199   0.9619   0.0224
  -4.000   0.0507   0.00669   0.00200  -0.1199   0.9501   0.0305
  -3.500   0.1067   0.00635   0.00167  -0.1197   0.9360   0.0467
  -3.000   0.1627   0.00610   0.00144  -0.1196   0.9190   0.0668
  -2.500   0.2189   0.00590   0.00125  -0.1195   0.8996   0.0938
  -2.000   0.2753   0.00576   0.00112  -0.1195   0.8763   0.1225
  -1.500   0.3316   0.00565   0.00103  -0.1194   0.8501   0.1579
  -1.000   0.3880   0.00559   0.00097  -0.1194   0.8211   0.1986
  -0.500   0.4443   0.00556   0.00096  -0.1195   0.7897   0.2513
   0.000   0.5006   0.00552   0.00099  -0.1195   0.7567   0.3211
   0.500   0.5560   0.00559   0.00106  -0.1195   0.7062   0.4006
   1.000   0.6110   0.00566   0.00119  -0.1194   0.6467   0.5235
   1.500   0.6610   0.00484   0.00132  -0.1182   0.6078   1.0000
   2.000   0.7168   0.00512   0.00145  -0.1181   0.5709   1.0000
   2.500   0.7722   0.00544   0.00161  -0.1180   0.5300   1.0000
   3.000   0.8265   0.00591   0.00182  -0.1177   0.4681   1.0000
   3.500   0.8792   0.00658   0.00214  -0.1173   0.3796   1.0000
   4.000   0.9270   0.00798   0.00277  -0.1162   0.2135   1.0000
   4.500   0.9780   0.00886   0.00329  -0.1155   0.1355   1.0000
   5.000   1.0290   0.00967   0.00382  -0.1148   0.0787   1.0000
   5.500   1.0792   0.01056   0.00446  -0.1139   0.0357   1.0000
   6.000   1.1301   0.01127   0.00509  -0.1131   0.0214   1.0000
   6.500   1.1805   0.01201   0.00582  -0.1122   0.0145   1.0000
   7.000   1.2303   0.01277   0.00664  -0.1111   0.0120   1.0000
   7.500   1.2795   0.01352   0.00744  -0.1100   0.0105   1.0000
   8.500   1.3715   0.01563   0.00975  -0.1067   0.0082   1.0000
   9.000   1.4166   0.01663   0.01083  -0.1050   0.0075   1.0000
   9.500   1.4602   0.01769   0.01196  -0.1031   0.0069   1.0000
  10.000   1.4888   0.02030   0.01485  -0.0986   0.0059   1.0000
  10.500   1.5297   0.02132   0.01596  -0.0963   0.0057   1.0000
  11.000   1.5668   0.02257   0.01733  -0.0935   0.0053   1.0000
  11.500   1.6001   0.02391   0.01881  -0.0902   0.0049   1.0000
  12.000   1.6271   0.02539   0.02041  -0.0858   0.0045   1.0000
  12.500   1.6464   0.02706   0.02220  -0.0803   0.0042   1.0000
  13.000   1.6516   0.03002   0.02538  -0.0736   0.0039   1.0000
  13.500   1.6239   0.03628   0.03212  -0.0646   0.0036   1.0000
  14.000   1.6298   0.03998   0.03604  -0.0609   0.0036   1.0000
  14.500   1.6295   0.04475   0.04104  -0.0579   0.0035   1.0000
  15.000   1.6224   0.05089   0.04745  -0.0562   0.0034   1.0000
  15.500   1.6045   0.05917   0.05602  -0.0562   0.0034   1.0000
  16.000   1.5788   0.06967   0.06682  -0.0584   0.0033   1.0000
  16.500   1.5428   0.08321   0.08067  -0.0633   0.0033   1.0000
  17.000   1.4925   0.10087   0.09865  -0.0715   0.0033   1.0000
  17.500   1.4278   0.12361   0.12174  -0.0834   0.0034   1.0000
  18.000   1.3379   0.15535   0.15383  -0.1014   0.0035   1.0000
  19.000   1.1490   0.26215   0.26095  -0.1598   0.0043   1.0000
  19.500   1.1635   0.26932   0.26812  -0.1646   0.0041   1.0000
  20.000   1.1782   0.27592   0.27473  -0.1691   0.0039   1.0000
