  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.773 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5032   0.00605   0.00142  -0.1208   0.8334   0.4407
   0.500   0.5580   0.00561   0.00154  -0.1207   0.8019   0.6831
   1.000   0.6067   0.00509   0.00149  -0.1186   0.7617   1.0000
   1.500   0.6603   0.00546   0.00157  -0.1179   0.7036   1.0000
   2.000   0.7149   0.00579   0.00170  -0.1175   0.6593   1.0000
   2.500   0.7696   0.00613   0.00189  -0.1172   0.6183   1.0000
   3.000   0.8238   0.00651   0.00210  -0.1168   0.5742   1.0000
   3.500   0.8767   0.00703   0.00239  -0.1162   0.5097   1.0000
   4.000   0.9284   0.00771   0.00275  -0.1155   0.4300   1.0000
   4.500   0.9741   0.00923   0.00347  -0.1140   0.2560   1.0000
   5.000   1.0210   0.01060   0.00426  -0.1128   0.1425   1.0000
   5.500   1.0691   0.01174   0.00504  -0.1116   0.0725   1.0000
   6.000   1.1166   0.01289   0.00598  -0.1103   0.0320   1.0000
   6.500   1.1644   0.01395   0.00703  -0.1088   0.0210   1.0000
   7.000   1.2104   0.01518   0.00840  -0.1070   0.0170   1.0000
   7.500   1.2564   0.01627   0.00956  -0.1053   0.0145   1.0000
   8.000   1.2932   0.01842   0.01191  -0.1020   0.0126   1.0000
   8.500   1.3346   0.01987   0.01352  -0.0995   0.0117   1.0000
   9.000   1.3750   0.02126   0.01504  -0.0971   0.0105   1.0000
   9.500   1.4105   0.02306   0.01695  -0.0940   0.0095   1.0000
  10.000   1.4320   0.02684   0.02108  -0.0887   0.0087   1.0000
  10.500   1.4608   0.02906   0.02357  -0.0847   0.0082   1.0000
  11.000   1.4793   0.03184   0.02664  -0.0792   0.0077   1.0000
  11.500   1.4886   0.03485   0.02993  -0.0727   0.0072   1.0000
  12.000   1.4934   0.03826   0.03364  -0.0667   0.0069   1.0000
  12.500   1.4963   0.04180   0.03740  -0.0618   0.0065   1.0000
  13.000   1.4867   0.04720   0.04310  -0.0574   0.0062   1.0000
  13.500   1.4507   0.05678   0.05316  -0.0543   0.0060   1.0000
  14.000   1.4052   0.06923   0.06610  -0.0553   0.0060   1.0000
  14.500   1.3630   0.08327   0.08053  -0.0604   0.0060   1.0000
  15.000   1.3251   0.09885   0.09645  -0.0683   0.0060   1.0000
