  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.588 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -9.500  -0.6317   0.03744   0.03585  -0.0806   0.9972   0.0068
  -9.000  -0.5703   0.05855   0.05728  -0.0531   0.9975   0.0073
  -8.500  -0.5069   0.06735   0.06613  -0.0428   0.9973   0.0076
  -8.000  -0.4424   0.01381   0.01019  -0.1078   0.9928   0.0078
  -7.500  -0.3787   0.01122   0.00716  -0.1108   0.9904   0.0087
  -7.000  -0.3133   0.01019   0.00599  -0.1134   0.9883   0.0095
  -6.500  -0.2462   0.00932   0.00498  -0.1161   0.9865   0.0104
  -6.000  -0.1805   0.00864   0.00419  -0.1184   0.9840   0.0113
  -5.500  -0.1211   0.00782   0.00327  -0.1193   0.9775   0.0146
  -5.000  -0.0615   0.00732   0.00271  -0.1200   0.9708   0.0188
  -4.500  -0.0059   0.00701   0.00238  -0.1198   0.9599   0.0224
  -4.000   0.0502   0.00661   0.00195  -0.1197   0.9476   0.0303
  -3.500   0.1062   0.00629   0.00164  -0.1196   0.9331   0.0455
  -3.000   0.1622   0.00605   0.00141  -0.1194   0.9159   0.0653
  -2.500   0.2186   0.00584   0.00123  -0.1194   0.8958   0.0920
  -2.000   0.2749   0.00572   0.00110  -0.1193   0.8724   0.1198
  -1.500   0.3313   0.00562   0.00101  -0.1193   0.8454   0.1556
  -1.000   0.3877   0.00557   0.00095  -0.1193   0.8162   0.1950
  -0.500   0.4441   0.00553   0.00094  -0.1194   0.7848   0.2468
   0.000   0.5005   0.00549   0.00097  -0.1195   0.7511   0.3154
   0.500   0.5558   0.00559   0.00105  -0.1194   0.6981   0.3922
   1.000   0.6110   0.00566   0.00117  -0.1194   0.6403   0.5047
   1.500   0.6611   0.00482   0.00132  -0.1182   0.6022   1.0000
   2.000   0.7170   0.00509   0.00144  -0.1182   0.5651   1.0000
   2.500   0.7724   0.00540   0.00160  -0.1181   0.5241   1.0000
   3.000   0.8266   0.00589   0.00182  -0.1178   0.4606   1.0000
   3.500   0.8792   0.00659   0.00214  -0.1173   0.3672   1.0000
   4.000   0.9271   0.00798   0.00277  -0.1163   0.2042   1.0000
   4.500   0.9785   0.00880   0.00326  -0.1156   0.1319   1.0000
   5.000   1.0295   0.00963   0.00380  -0.1149   0.0747   1.0000
   5.500   1.0800   0.01047   0.00442  -0.1141   0.0349   1.0000
   6.000   1.1309   0.01119   0.00505  -0.1133   0.0205   1.0000
   6.500   1.1813   0.01193   0.00578  -0.1123   0.0139   1.0000
   7.000   1.2315   0.01262   0.00654  -0.1113   0.0118   1.0000
   7.500   1.2807   0.01339   0.00734  -0.1102   0.0102   1.0000
   8.000   1.3261   0.01460   0.00868  -0.1084   0.0087   1.0000
   8.500   1.3736   0.01539   0.00954  -0.1071   0.0081   1.0000
   9.000   1.4191   0.01636   0.01058  -0.1054   0.0074   1.0000
   9.500   1.4625   0.01745   0.01173  -0.1035   0.0067   1.0000
  10.000   1.4937   0.01979   0.01434  -0.0994   0.0058   1.0000
  10.500   1.5348   0.02082   0.01546  -0.0972   0.0056   1.0000
  11.000   1.5726   0.02203   0.01679  -0.0945   0.0052   1.0000
  11.500   1.6073   0.02331   0.01818  -0.0914   0.0048   1.0000
  12.000   1.6363   0.02474   0.01973  -0.0873   0.0044   1.0000
  12.500   1.6542   0.02651   0.02163  -0.0815   0.0041   1.0000
  13.000   1.6423   0.03079   0.02628  -0.0724   0.0037   1.0000
  13.500   1.6414   0.03464   0.03042  -0.0663   0.0036   1.0000
  14.000   1.6486   0.03810   0.03408  -0.0622   0.0035   1.0000
  14.500   1.6498   0.04253   0.03875  -0.0589   0.0034   1.0000
  15.000   1.6441   0.04824   0.04471  -0.0566   0.0034   1.0000
  15.500   1.6287   0.05588   0.05263  -0.0559   0.0033   1.0000
  16.000   1.6056   0.06556   0.06261  -0.0573   0.0032   1.0000
  16.500   1.5729   0.07801   0.07536  -0.0612   0.0032   1.0000
  17.000   1.5269   0.09417   0.09184  -0.0681   0.0032   1.0000
  17.500   1.4679   0.11472   0.11271  -0.0784   0.0032   1.0000
  18.000   1.3898   0.14211   0.14046  -0.0935   0.0033   1.0000
