  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.312 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0719   0.00584   0.00183  -0.1170   0.9116   0.0139
  -4.500  -0.0149   0.00568   0.00161  -0.1171   0.8918   0.0161
  -4.000   0.0423   0.00548   0.00137  -0.1173   0.8693   0.0221
  -3.500   0.0994   0.00535   0.00118  -0.1175   0.8433   0.0302
  -3.000   0.1567   0.00525   0.00103  -0.1177   0.8155   0.0419
  -2.500   0.2140   0.00514   0.00090  -0.1180   0.7860   0.0636
  -2.000   0.2713   0.00508   0.00082  -0.1183   0.7553   0.0860
  -1.500   0.3285   0.00507   0.00077  -0.1185   0.7233   0.1063
  -1.000   0.3857   0.00507   0.00075  -0.1188   0.6903   0.1371
  -0.500   0.4422   0.00519   0.00077  -0.1189   0.6364   0.1691
   0.000   0.4983   0.00536   0.00082  -0.1190   0.5759   0.2053
   0.500   0.5552   0.00541   0.00087  -0.1193   0.5420   0.2550
   1.000   0.6120   0.00547   0.00095  -0.1195   0.5099   0.3075
   1.500   0.6685   0.00556   0.00106  -0.1197   0.4762   0.3664
   2.000   0.7246   0.00569   0.00120  -0.1199   0.4335   0.4466
   2.500   0.7788   0.00603   0.00148  -0.1199   0.3412   0.5898
   3.000   0.8268   0.00611   0.00192  -0.1187   0.2144   1.0000
   3.500   0.8804   0.00673   0.00224  -0.1184   0.1443   1.0000
   4.000   0.9343   0.00726   0.00255  -0.1182   0.0970   1.0000
   4.500   0.9876   0.00785   0.00292  -0.1178   0.0546   1.0000
   5.000   1.0408   0.00839   0.00331  -0.1174   0.0302   1.0000
   5.500   1.0942   0.00885   0.00370  -0.1170   0.0184   1.0000
   6.000   1.1472   0.00932   0.00412  -0.1165   0.0125   1.0000
   6.500   1.1997   0.00984   0.00460  -0.1160   0.0088   1.0000
   7.000   1.2521   0.01028   0.00505  -0.1155   0.0081   1.0000
   7.500   1.3035   0.01084   0.00559  -0.1148   0.0067   1.0000
   8.000   1.3538   0.01148   0.00627  -0.1139   0.0058   1.0000
   8.500   1.4044   0.01201   0.00682  -0.1131   0.0056   1.0000
   9.000   1.4541   0.01260   0.00742  -0.1122   0.0053   1.0000
   9.500   1.5028   0.01323   0.00807  -0.1111   0.0048   1.0000
  10.000   1.5497   0.01401   0.00887  -0.1098   0.0042   1.0000
  10.500   1.5939   0.01502   0.00997  -0.1079   0.0036   1.0000
  11.000   1.6399   0.01570   0.01067  -0.1065   0.0035   1.0000
  11.500   1.6844   0.01646   0.01147  -0.1049   0.0034   1.0000
  12.000   1.7266   0.01733   0.01239  -0.1029   0.0031   1.0000
  12.500   1.7665   0.01830   0.01340  -0.1005   0.0028   1.0000
  13.000   1.8025   0.01948   0.01464  -0.0975   0.0025   1.0000
  13.500   1.8269   0.02131   0.01665  -0.0925   0.0020   1.0000
  14.000   1.8518   0.02256   0.01799  -0.0877   0.0020   1.0000
  14.500   1.8699   0.02405   0.01958  -0.0819   0.0020   1.0000
  15.000   1.8872   0.02582   0.02145  -0.0766   0.0019   1.0000
  15.500   1.9015   0.02798   0.02374  -0.0716   0.0019   1.0000
  16.000   1.9126   0.03058   0.02648  -0.0668   0.0018   1.0000
  16.500   1.9198   0.03376   0.02979  -0.0625   0.0018   1.0000
  17.000   1.9227   0.03766   0.03386  -0.0588   0.0017   1.0000
