  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.257 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4891   0.00852   0.00385  -0.1218   0.9240   1.0000
   0.500   0.5509   0.00831   0.00352  -0.1224   0.9044   1.0000
   1.000   0.6082   0.00822   0.00333  -0.1219   0.8795   1.0000
   1.500   0.6641   0.00823   0.00326  -0.1212   0.8508   1.0000
   2.000   0.7185   0.00833   0.00322  -0.1201   0.8157   1.0000
   2.500   0.7702   0.00854   0.00325  -0.1183   0.7646   1.0000
   3.000   0.8231   0.00887   0.00345  -0.1172   0.7219   1.0000
   3.500   0.8756   0.00928   0.00377  -0.1161   0.6783   1.0000
   4.000   0.9266   0.00975   0.00411  -0.1147   0.6254   1.0000
   4.500   0.9754   0.01038   0.00455  -0.1129   0.5543   1.0000
   5.000   1.0211   0.01130   0.00511  -0.1108   0.4516   1.0000
   5.500   1.0558   0.01357   0.00626  -0.1074   0.2343   1.0000
   6.000   1.0919   0.01611   0.00794  -0.1046   0.0874   1.0000
   6.500   1.1286   0.01861   0.01021  -0.1012   0.0452   1.0000
   7.000   1.1637   0.02118   0.01287  -0.0976   0.0350   1.0000
   7.500   1.2036   0.02318   0.01507  -0.0947   0.0298   1.0000
   8.000   1.2395   0.02709   0.01909  -0.0914   0.0265   1.0000
   8.500   1.2813   0.03055   0.02295  -0.0888   0.0244   1.0000
   9.000   1.3199   0.03457   0.02747  -0.0859   0.0225   1.0000
   9.500   1.3486   0.04053   0.03412  -0.0816   0.0218   1.0000
  10.000   1.3582   0.04791   0.04234  -0.0753   0.0217   1.0000
  10.500   1.3694   0.05200   0.04668  -0.0705   0.0200   1.0000
  11.000   1.3090   0.06332   0.05910  -0.0580   0.0219   1.0000
  11.500   1.2564   0.07341   0.06971  -0.0526   0.0232   1.0000
  12.000   1.2063   0.08510   0.08178  -0.0536   0.0239   1.0000
  12.500   1.1561   0.10011   0.09710  -0.0610   0.0245   1.0000
