  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.247 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4880   0.00878   0.00403  -0.1219   0.9270   1.0000
   0.500   0.5493   0.00858   0.00370  -0.1223   0.9066   1.0000
   1.000   0.6080   0.00845   0.00348  -0.1221   0.8831   1.0000
   1.500   0.6641   0.00843   0.00339  -0.1214   0.8550   1.0000
   2.000   0.7184   0.00852   0.00336  -0.1203   0.8203   1.0000
   2.500   0.7704   0.00869   0.00336  -0.1185   0.7705   1.0000
   3.000   0.8232   0.00902   0.00355  -0.1173   0.7275   1.0000
   3.500   0.8757   0.00941   0.00386  -0.1162   0.6841   1.0000
   4.000   0.9267   0.00990   0.00420  -0.1147   0.6323   1.0000
   4.500   0.9753   0.01051   0.00464  -0.1129   0.5616   1.0000
   5.000   1.0212   0.01139   0.00520  -0.1107   0.4621   1.0000
   5.500   1.0560   0.01359   0.00630  -0.1073   0.2464   1.0000
   6.000   1.0912   0.01622   0.00803  -0.1044   0.0924   1.0000
   6.500   1.1263   0.01890   0.01041  -0.1008   0.0462   1.0000
   7.000   1.1625   0.02134   0.01295  -0.0973   0.0360   1.0000
   7.500   1.2014   0.02357   0.01540  -0.0942   0.0308   1.0000
   8.000   1.2392   0.02665   0.01858  -0.0912   0.0275   1.0000
   8.500   1.2804   0.03138   0.02370  -0.0886   0.0251   1.0000
   9.000   1.3186   0.03536   0.02824  -0.0856   0.0232   1.0000
   9.500   1.3453   0.04167   0.03531  -0.0810   0.0227   1.0000
  10.000   1.3511   0.04977   0.04428  -0.0743   0.0230   1.0000
  10.500   1.3373   0.05738   0.05261  -0.0665   0.0228   1.0000
  11.000   1.3000   0.06483   0.06061  -0.0574   0.0231   1.0000
  11.500   1.2542   0.07390   0.07013  -0.0525   0.0238   1.0000
  12.000   1.2055   0.08541   0.08200  -0.0534   0.0246   1.0000
