  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.419 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0668   0.00658   0.00229  -0.1184   0.9503   0.0159
  -4.500  -0.0106   0.00624   0.00191  -0.1183   0.9367   0.0210
  -4.000   0.0459   0.00599   0.00162  -0.1183   0.9207   0.0274
  -3.500   0.1024   0.00578   0.00138  -0.1183   0.9019   0.0384
  -3.000   0.1592   0.00559   0.00119  -0.1184   0.8804   0.0565
  -2.500   0.2160   0.00546   0.00104  -0.1185   0.8555   0.0780
  -2.000   0.2728   0.00537   0.00093  -0.1186   0.8274   0.1043
  -1.500   0.3296   0.00532   0.00086  -0.1188   0.7975   0.1333
  -1.000   0.3864   0.00530   0.00083  -0.1189   0.7659   0.1658
  -0.500   0.4431   0.00531   0.00082  -0.1191   0.7325   0.2055
   0.000   0.4993   0.00538   0.00086  -0.1192   0.6855   0.2615
   0.500   0.5549   0.00555   0.00094  -0.1192   0.6216   0.3219
   1.000   0.6113   0.00561   0.00104  -0.1193   0.5829   0.3955
   1.500   0.6676   0.00562   0.00118  -0.1196   0.5475   0.5055
   2.000   0.7187   0.00482   0.00136  -0.1187   0.5118   1.0000
   2.500   0.7741   0.00516   0.00152  -0.1187   0.4648   1.0000
   3.000   0.8278   0.00576   0.00176  -0.1184   0.3805   1.0000
   3.500   0.8779   0.00691   0.00226  -0.1176   0.2309   1.0000
   4.000   0.9298   0.00772   0.00269  -0.1171   0.1462   1.0000
   4.500   0.9825   0.00837   0.00310  -0.1166   0.0950   1.0000
   5.000   1.0341   0.00913   0.00360  -0.1160   0.0469   1.0000
   5.500   1.0863   0.00974   0.00410  -0.1154   0.0259   1.0000
   6.000   1.1385   0.01030   0.00460  -0.1148   0.0170   1.0000
   6.500   1.1900   0.01090   0.00518  -0.1141   0.0120   1.0000
   7.000   1.2407   0.01159   0.00586  -0.1132   0.0093   1.0000
   7.500   1.2910   0.01223   0.00656  -0.1123   0.0085   1.0000
   8.000   1.3410   0.01285   0.00720  -0.1114   0.0076   1.0000
   8.500   1.3890   0.01367   0.00806  -0.1101   0.0067   1.0000
   9.000   1.4325   0.01498   0.00952  -0.1080   0.0059   1.0000
   9.500   1.4799   0.01567   0.01026  -0.1067   0.0057   1.0000
  10.000   1.5256   0.01646   0.01110  -0.1052   0.0053   1.0000
  10.500   1.5702   0.01729   0.01197  -0.1036   0.0048   1.0000
  11.000   1.6123   0.01827   0.01299  -0.1015   0.0043   1.0000
  11.500   1.6404   0.02054   0.01552  -0.0971   0.0036   1.0000
  12.000   1.6780   0.02158   0.01664  -0.0944   0.0036   1.0000
  12.500   1.7120   0.02267   0.01781  -0.0911   0.0034   1.0000
  13.000   1.7380   0.02400   0.01925  -0.0865   0.0033   1.0000
  13.500   1.7569   0.02559   0.02097  -0.0809   0.0031   1.0000
  14.000   1.7738   0.02751   0.02302  -0.0757   0.0029   1.0000
  14.500   1.7885   0.02977   0.02541  -0.0708   0.0028   1.0000
  15.000   1.7994   0.03252   0.02831  -0.0662   0.0026   1.0000
  15.500   1.8033   0.03618   0.03215  -0.0618   0.0025   1.0000
  16.000   1.7974   0.04122   0.03742  -0.0580   0.0023   1.0000
  16.500   1.7799   0.04820   0.04469  -0.0555   0.0022   1.0000
  17.000   1.7525   0.05737   0.05417  -0.0551   0.0022   1.0000
