  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.560 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2309   0.00612   0.00183  -0.0505   0.7181   0.8275
   0.500   0.2809   0.00616   0.00193  -0.0484   0.6842   0.9061
   1.000   0.3386   0.00637   0.00204  -0.0481   0.6497   0.9555
   1.500   0.4099   0.00667   0.00215  -0.0511   0.6145   0.9805
   2.000   0.4900   0.00696   0.00228  -0.0563   0.5790   0.9932
   2.500   0.5641   0.00721   0.00238  -0.0603   0.5449   1.0000
   3.000   0.6117   0.00746   0.00249  -0.0587   0.5150   1.0000
   3.500   0.6596   0.00772   0.00264  -0.0571   0.4849   1.0000
   4.000   0.7076   0.00801   0.00283  -0.0555   0.4541   1.0000
   4.500   0.7556   0.00836   0.00306  -0.0539   0.4215   1.0000
   5.000   0.8033   0.00877   0.00334  -0.0523   0.3843   1.0000
   5.500   0.8509   0.00927   0.00369  -0.0507   0.3392   1.0000
   6.000   0.8976   0.00994   0.00414  -0.0491   0.2872   1.0000
   6.500   0.9430   0.01079   0.00472  -0.0474   0.2289   1.0000
   7.000   0.9873   0.01178   0.00542  -0.0456   0.1714   1.0000
   7.500   1.0307   0.01285   0.00624  -0.0438   0.1235   1.0000
   8.000   1.0735   0.01394   0.00714  -0.0418   0.0893   1.0000
   8.500   1.1162   0.01499   0.00810  -0.0399   0.0685   1.0000
   9.000   1.1570   0.01614   0.00920  -0.0377   0.0555   1.0000
   9.500   1.1965   0.01728   0.01036  -0.0353   0.0471   1.0000
  10.000   1.2322   0.01859   0.01169  -0.0324   0.0410   1.0000
  10.500   1.2676   0.01969   0.01290  -0.0295   0.0369   1.0000
  11.000   1.2920   0.02128   0.01456  -0.0250   0.0336   1.0000
  11.500   1.3189   0.02281   0.01619  -0.0214   0.0310   1.0000
  12.000   1.3343   0.02519   0.01868  -0.0170   0.0288   1.0000
  12.500   1.3576   0.02721   0.02086  -0.0141   0.0270   1.0000
  13.000   1.3729   0.03000   0.02374  -0.0111   0.0254   1.0000
  13.500   1.3793   0.03385   0.02777  -0.0084   0.0242   1.0000
  14.000   1.3916   0.03751   0.03163  -0.0068   0.0231   1.0000
  14.500   1.3998   0.04185   0.03614  -0.0058   0.0221   1.0000
  15.000   1.4018   0.04712   0.04155  -0.0055   0.0213   1.0000
