  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.073 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.1363   0.02148   0.01334  -0.0481   0.9215   1.0000
   0.500   0.2320   0.02172   0.01342  -0.0560   0.8955   1.0000
   1.000   0.3153   0.02181   0.01342  -0.0612   0.8672   1.0000
   1.500   0.3986   0.02157   0.01315  -0.0654   0.8417   1.0000
   2.000   0.4684   0.02135   0.01292  -0.0667   0.8138   1.0000
   2.500   0.5268   0.02135   0.01291  -0.0659   0.7837   1.0000
   3.000   0.5832   0.02136   0.01292  -0.0645   0.7537   1.0000
   3.500   0.6382   0.02141   0.01298  -0.0628   0.7232   1.0000
   4.000   0.6913   0.02154   0.01313  -0.0607   0.6912   1.0000
   4.500   0.7422   0.02178   0.01338  -0.0583   0.6568   1.0000
   5.000   0.7927   0.02203   0.01363  -0.0557   0.6200   1.0000
   5.500   0.8449   0.02216   0.01368  -0.0532   0.5810   1.0000
   6.000   0.8899   0.02255   0.01409  -0.0499   0.5354   1.0000
   6.500   0.9346   0.02290   0.01437  -0.0465   0.4858   1.0000
   7.000   0.9746   0.02336   0.01476  -0.0426   0.4292   1.0000
   7.500   1.0080   0.02408   0.01534  -0.0380   0.3619   1.0000
   8.000   1.0343   0.02561   0.01646  -0.0327   0.2855   1.0000
   8.500   1.0591   0.02820   0.01860  -0.0279   0.2192   1.0000
   9.000   1.0903   0.03129   0.02141  -0.0244   0.1752   1.0000
   9.500   1.1274   0.03474   0.02479  -0.0219   0.1465   1.0000
  10.000   1.1702   0.03862   0.02854  -0.0204   0.1268   1.0000
  10.500   1.2063   0.04299   0.03322  -0.0182   0.1136   1.0000
  11.000   1.2258   0.04809   0.03899  -0.0142   0.1048   1.0000
  11.500   1.2489   0.05415   0.04535  -0.0115   0.0985   1.0000
  12.000   1.2257   0.06047   0.05256  -0.0046   0.0959   1.0000
  12.500   1.1843   0.06763   0.06033   0.0018   0.0949   1.0000
  13.000   1.1257   0.07761   0.07085   0.0035   0.0957   1.0000
  13.500   1.0567   0.09207   0.08568  -0.0012   0.0976   1.0000
  14.500   0.7941   0.17692   0.17047  -0.0575   0.1947   1.0000
  15.000   0.8353   0.18695   0.18061  -0.0561   0.1831   1.0000
