  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.935 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0689   0.00627   0.00209  -0.1178   0.9391   0.0155
  -4.500  -0.0123   0.00601   0.00178  -0.1178   0.9238   0.0199
  -4.000   0.0444   0.00580   0.00152  -0.1179   0.9056   0.0248
  -3.500   0.1012   0.00561   0.00129  -0.1180   0.8849   0.0355
  -3.000   0.1581   0.00545   0.00112  -0.1181   0.8604   0.0518
  -2.500   0.2152   0.00532   0.00098  -0.1183   0.8333   0.0738
  -2.000   0.2721   0.00526   0.00088  -0.1184   0.8042   0.0980
  -1.500   0.3291   0.00523   0.00082  -0.1186   0.7735   0.1246
  -1.000   0.3861   0.00521   0.00079  -0.1188   0.7413   0.1559
  -0.500   0.4429   0.00523   0.00079  -0.1190   0.7070   0.1914
   0.000   0.4988   0.00539   0.00084  -0.1190   0.6454   0.2397
   0.500   0.5549   0.00551   0.00091  -0.1192   0.5918   0.2973
   1.000   0.6115   0.00557   0.00100  -0.1194   0.5579   0.3644
   1.500   0.6680   0.00561   0.00112  -0.1196   0.5236   0.4456
   2.000   0.7242   0.00554   0.00130  -0.1199   0.4859   0.6196
   2.500   0.7746   0.00513   0.00150  -0.1189   0.4302   1.0000
   3.000   0.8273   0.00590   0.00181  -0.1185   0.3206   1.0000
   3.500   0.8782   0.00693   0.00228  -0.1178   0.1893   1.0000
   4.000   0.9313   0.00757   0.00264  -0.1174   0.1282   1.0000
   4.500   0.9842   0.00819   0.00303  -0.1170   0.0796   1.0000
   5.000   1.0364   0.00887   0.00350  -0.1165   0.0405   1.0000
   5.500   1.0891   0.00941   0.00395  -0.1160   0.0242   1.0000
   6.000   1.1414   0.00997   0.00443  -0.1154   0.0152   1.0000
   6.500   1.1935   0.01052   0.00495  -0.1148   0.0110   1.0000
   7.000   1.2446   0.01115   0.00560  -0.1140   0.0087   1.0000
   7.500   1.2959   0.01167   0.00614  -0.1133   0.0081   1.0000
   8.000   1.3458   0.01232   0.00680  -0.1123   0.0070   1.0000
   8.500   1.3923   0.01338   0.00798  -0.1107   0.0059   1.0000
   9.000   1.4412   0.01400   0.00862  -0.1097   0.0057   1.0000
   9.500   1.4889   0.01469   0.00936  -0.1085   0.0054   1.0000
  10.000   1.5355   0.01543   0.01013  -0.1071   0.0050   1.0000
  10.500   1.5808   0.01623   0.01095  -0.1055   0.0045   1.0000
  11.000   1.6167   0.01796   0.01286  -0.1023   0.0036   1.0000
  11.500   1.6592   0.01880   0.01375  -0.1004   0.0036   1.0000
  12.000   1.6990   0.01977   0.01479  -0.0980   0.0034   1.0000
  12.500   1.7360   0.02082   0.01592  -0.0952   0.0033   1.0000
  13.000   1.7680   0.02201   0.01719  -0.0916   0.0030   1.0000
  13.500   1.7928   0.02331   0.01859  -0.0867   0.0028   1.0000
  14.000   1.8107   0.02494   0.02031  -0.0810   0.0026   1.0000
  14.500   1.8241   0.02710   0.02261  -0.0753   0.0024   1.0000
  15.000   1.8215   0.03074   0.02652  -0.0685   0.0021   1.0000
  15.500   1.8038   0.03616   0.03231  -0.0618   0.0020   1.0000
  16.000   1.8059   0.04036   0.03668  -0.0584   0.0020   1.0000
  16.500   1.8025   0.04556   0.04207  -0.0560   0.0020   1.0000
  17.000   1.7919   0.05220   0.04893  -0.0548   0.0020   1.0000
