  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.205 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4697   0.01031   0.00513  -0.1195   0.9337   1.0000
   0.500   0.5404   0.00998   0.00468  -0.1220   0.9180   1.0000
   1.000   0.6034   0.00974   0.00437  -0.1226   0.8971   1.0000
   1.500   0.6634   0.00956   0.00414  -0.1226   0.8734   1.0000
   2.000   0.7188   0.00956   0.00408  -0.1216   0.8432   1.0000
   2.500   0.7711   0.00958   0.00399  -0.1196   0.7983   1.0000
   3.000   0.8234   0.00981   0.00410  -0.1180   0.7531   1.0000
   3.500   0.8759   0.01016   0.00439  -0.1167   0.7107   1.0000
   4.000   0.9272   0.01060   0.00473  -0.1152   0.6624   1.0000
   4.500   0.9758   0.01114   0.00514  -0.1131   0.5958   1.0000
   5.000   1.0218   0.01191   0.00565  -0.1107   0.5067   1.0000
   5.500   1.0580   0.01366   0.00653  -0.1071   0.3158   1.0000
   6.000   1.0880   0.01676   0.00844  -0.1034   0.1189   1.0000
   6.500   1.1214   0.01963   0.01088  -0.0996   0.0551   1.0000
   7.000   1.1563   0.02231   0.01365  -0.0958   0.0428   1.0000
   7.500   1.1912   0.02570   0.01710  -0.0923   0.0351   1.0000
   8.000   1.2349   0.02872   0.02042  -0.0898   0.0320   1.0000
   8.500   1.2786   0.03273   0.02480  -0.0875   0.0295   1.0000
   9.000   1.3147   0.03897   0.03144  -0.0851   0.0264   1.0000
   9.500   1.3364   0.04723   0.04053  -0.0805   0.0262   1.0000
  10.000   1.3512   0.05287   0.04686  -0.0748   0.0267   1.0000
