  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.943 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4737   0.00693   0.00146  -0.1034   0.6161   0.4130
   0.500   0.5258   0.00642   0.00158  -0.1029   0.5908   0.6718
   1.000   0.5706   0.00597   0.00176  -0.1000   0.5684   0.9230
   1.500   0.6441   0.00612   0.00184  -0.1038   0.5458   1.0000
   2.000   0.6972   0.00636   0.00195  -0.1032   0.5267   1.0000
   2.500   0.7508   0.00659   0.00208  -0.1027   0.5096   1.0000
   3.000   0.8048   0.00682   0.00223  -0.1023   0.4939   1.0000
   3.500   0.8589   0.00706   0.00241  -0.1020   0.4791   1.0000
   4.000   0.9129   0.00731   0.00261  -0.1016   0.4644   1.0000
   4.500   0.9666   0.00758   0.00283  -0.1013   0.4485   1.0000
   5.000   1.0196   0.00789   0.00308  -0.1008   0.4291   1.0000
   5.500   1.0721   0.00822   0.00335  -0.1003   0.4074   1.0000
   6.000   1.1241   0.00859   0.00365  -0.0997   0.3816   1.0000
   6.500   1.1741   0.00908   0.00403  -0.0987   0.3496   1.0000
   7.000   1.2218   0.00972   0.00451  -0.0975   0.3097   1.0000
   7.500   1.2656   0.01063   0.00516  -0.0956   0.2580   1.0000
   8.000   1.3048   0.01181   0.00602  -0.0931   0.1978   1.0000
   8.500   1.3397   0.01320   0.00707  -0.0899   0.1392   1.0000
   9.000   1.3733   0.01453   0.00816  -0.0865   0.0968   1.0000
   9.500   1.4027   0.01577   0.00927  -0.0823   0.0700   1.0000
  10.000   1.4319   0.01702   0.01044  -0.0783   0.0538   1.0000
  10.500   1.4602   0.01835   0.01175  -0.0744   0.0433   1.0000
  11.000   1.4876   0.01978   0.01321  -0.0706   0.0367   1.0000
  11.500   1.5132   0.02140   0.01488  -0.0670   0.0319   1.0000
  12.000   1.5351   0.02335   0.01688  -0.0632   0.0281   1.0000
  12.500   1.5569   0.02544   0.01905  -0.0599   0.0255   1.0000
  13.000   1.5734   0.02807   0.02179  -0.0566   0.0234   1.0000
  13.500   1.5905   0.03083   0.02467  -0.0538   0.0216   1.0000
  14.000   1.5965   0.03478   0.02874  -0.0509   0.0200   1.0000
  14.500   1.6097   0.03831   0.03241  -0.0489   0.0189   1.0000
  15.000   1.6168   0.04267   0.03691  -0.0472   0.0179   1.0000
