  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.375 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.2272   0.00702   0.00260  -0.0491   0.7626   0.9090
   0.500   0.2911   0.00722   0.00266  -0.0499   0.7289   0.9569
   1.000   0.3694   0.00748   0.00272  -0.0542   0.6925   0.9823
   1.500   0.4571   0.00771   0.00275  -0.0609   0.6541   0.9968
   2.000   0.5147   0.00791   0.00276  -0.0615   0.6189   1.0000
   2.500   0.5622   0.00814   0.00284  -0.0598   0.5864   1.0000
   3.000   0.6098   0.00841   0.00297  -0.0582   0.5553   1.0000
   3.500   0.6573   0.00871   0.00315  -0.0564   0.5247   1.0000
   4.000   0.7048   0.00905   0.00338  -0.0547   0.4935   1.0000
   4.500   0.7523   0.00941   0.00364  -0.0530   0.4610   1.0000
   5.000   0.8000   0.00981   0.00395  -0.0513   0.4262   1.0000
   5.500   0.8475   0.01029   0.00431  -0.0497   0.3866   1.0000
   6.000   0.8942   0.01088   0.00474  -0.0481   0.3387   1.0000
   6.500   0.9395   0.01165   0.00530  -0.0463   0.2822   1.0000
   7.000   0.9825   0.01267   0.00604  -0.0443   0.2197   1.0000
   7.500   1.0235   0.01390   0.00696  -0.0421   0.1589   1.0000
   8.000   1.0627   0.01527   0.00806  -0.0397   0.1122   1.0000
   8.500   1.1018   0.01658   0.00925  -0.0372   0.0840   1.0000
   9.000   1.1388   0.01796   0.01057  -0.0345   0.0676   1.0000
   9.500   1.1726   0.01945   0.01206  -0.0314   0.0571   1.0000
  10.000   1.2042   0.02086   0.01356  -0.0279   0.0502   1.0000
  10.500   1.2276   0.02259   0.01537  -0.0233   0.0451   1.0000
  11.000   1.2464   0.02474   0.01756  -0.0188   0.0411   1.0000
  11.500   1.2694   0.02675   0.01975  -0.0153   0.0380   1.0000
  12.000   1.2862   0.02935   0.02241  -0.0119   0.0353   1.0000
  12.500   1.3005   0.03244   0.02569  -0.0087   0.0333   1.0000
  13.000   1.3165   0.03553   0.02895  -0.0065   0.0313   1.0000
  13.500   1.3265   0.03936   0.03284  -0.0044   0.0297   1.0000
  14.000   1.3354   0.04357   0.03730  -0.0028   0.0283   1.0000
  14.500   1.3431   0.04810   0.04207  -0.0019   0.0271   1.0000
  15.000   1.3483   0.05304   0.04718  -0.0015   0.0260   1.0000
