  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.972 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.500   0.4076   0.00582   0.00142  -0.0770   0.6052   0.7681
   1.000   0.4558   0.00565   0.00156  -0.0748   0.5788   0.9049
   2.000   0.5956   0.00604   0.00180  -0.0805   0.5274   0.9972
   2.500   0.6535   0.00628   0.00191  -0.0810   0.5052   1.0000
   3.000   0.7040   0.00650   0.00204  -0.0798   0.4852   1.0000
   3.500   0.7555   0.00673   0.00219  -0.0789   0.4649   1.0000
   4.000   0.8074   0.00700   0.00238  -0.0781   0.4427   1.0000
   4.500   0.8596   0.00729   0.00259  -0.0773   0.4186   1.0000
   5.000   0.9115   0.00764   0.00283  -0.0766   0.3901   1.0000
   5.500   0.9630   0.00805   0.00312  -0.0758   0.3558   1.0000
   6.000   1.0127   0.00862   0.00351  -0.0748   0.3132   1.0000
   6.500   1.0606   0.00934   0.00400  -0.0736   0.2628   1.0000
   7.000   1.1059   0.01026   0.00463  -0.0720   0.2061   1.0000
   7.500   1.1496   0.01129   0.00538  -0.0701   0.1514   1.0000
   8.500   1.2343   0.01338   0.00706  -0.0661   0.0779   1.0000
   9.000   1.2760   0.01436   0.00793  -0.0640   0.0591   1.0000
   9.500   1.3161   0.01535   0.00887  -0.0617   0.0469   1.0000
  10.000   1.3541   0.01637   0.00987  -0.0590   0.0391   1.0000
  10.500   1.3876   0.01737   0.01090  -0.0556   0.0340   1.0000
  11.000   1.4187   0.01851   0.01209  -0.0520   0.0301   1.0000
  11.500   1.4450   0.01999   0.01362  -0.0480   0.0268   1.0000
  12.000   1.4744   0.02133   0.01505  -0.0448   0.0247   1.0000
  12.500   1.4943   0.02338   0.01717  -0.0409   0.0225   1.0000
  13.000   1.5193   0.02520   0.01911  -0.0379   0.0211   1.0000
  13.500   1.5375   0.02767   0.02168  -0.0349   0.0197   1.0000
  14.000   1.5471   0.03106   0.02522  -0.0318   0.0186   1.0000
  14.500   1.5624   0.03422   0.02852  -0.0297   0.0177   1.0000
  15.000   1.5734   0.03801   0.03245  -0.0281   0.0168   1.0000
