  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.134 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.3960   0.01462   0.00833  -0.1084   0.9535   1.0000
   0.500   0.4763   0.01454   0.00807  -0.1133   0.9356   1.0000
   1.000   0.5589   0.01426   0.00772  -0.1184   0.9193   1.0000
   1.500   0.6369   0.01383   0.00729  -0.1222   0.9024   1.0000
   2.000   0.7021   0.01357   0.00708  -0.1231   0.8786   1.0000
   2.500   0.7650   0.01329   0.00688  -0.1233   0.8527   1.0000
   3.000   0.8214   0.01278   0.00635  -0.1211   0.8122   1.0000
   3.500   0.8752   0.01277   0.00636  -0.1191   0.7718   1.0000
   4.000   0.9272   0.01300   0.00661  -0.1171   0.7285   1.0000
   4.500   0.9770   0.01330   0.00691  -0.1146   0.6748   1.0000
   5.000   1.0225   0.01375   0.00725  -0.1113   0.5962   1.0000
   5.500   1.0628   0.01467   0.00780  -0.1074   0.4747   1.0000
   6.000   1.0839   0.01793   0.00948  -0.1015   0.2010   1.0000
   6.500   1.1069   0.02198   0.01257  -0.0962   0.0842   1.0000
   7.000   1.1406   0.02498   0.01551  -0.0923   0.0604   1.0000
   7.500   1.1817   0.02867   0.01935  -0.0893   0.0511   1.0000
   8.000   1.2281   0.03320   0.02407  -0.0875   0.0441   1.0000
   8.500   1.2728   0.03857   0.03013  -0.0849   0.0415   1.0000
   9.000   1.3031   0.04573   0.03825  -0.0805   0.0412   1.0000
   9.500   1.3194   0.05228   0.04559  -0.0753   0.0390   1.0000
  10.000   1.3047   0.06288   0.05725  -0.0673   0.0421   1.0000
  10.500   1.2571   0.07509   0.07042  -0.0581   0.0514   1.0000
