  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.659 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.4703   0.00698   0.00181  -0.1032   0.6502   0.6100
   0.500   0.5145   0.00642   0.00197  -0.1002   0.6242   0.8833
   1.000   0.5902   0.00653   0.00203  -0.1042   0.5982   1.0000
   1.500   0.6421   0.00678   0.00211  -0.1033   0.5749   1.0000
   2.000   0.6945   0.00705   0.00223  -0.1025   0.5544   1.0000
   2.500   0.7478   0.00730   0.00238  -0.1020   0.5357   1.0000
   3.000   0.8012   0.00756   0.00256  -0.1015   0.5187   1.0000
   3.500   0.8546   0.00784   0.00276  -0.1010   0.5029   1.0000
   4.000   0.9079   0.00813   0.00299  -0.1006   0.4875   1.0000
   4.500   0.9610   0.00843   0.00325  -0.1001   0.4718   1.0000
   5.000   1.0137   0.00874   0.00353  -0.0995   0.4543   1.0000
   5.500   1.0657   0.00906   0.00382  -0.0989   0.4330   1.0000
   6.000   1.1165   0.00946   0.00415  -0.0980   0.4105   1.0000
   6.500   1.1674   0.00984   0.00451  -0.0972   0.3846   1.0000
   7.000   1.2156   0.01038   0.00495  -0.0960   0.3513   1.0000
   7.500   1.2607   0.01112   0.00553  -0.0943   0.3088   1.0000
   8.000   1.3008   0.01218   0.00632  -0.0919   0.2544   1.0000
   8.500   1.3355   0.01355   0.00737  -0.0887   0.1913   1.0000
   9.000   1.3643   0.01515   0.00863  -0.0846   0.1328   1.0000
   9.500   1.3881   0.01670   0.00996  -0.0796   0.0930   1.0000
  10.000   1.4121   0.01831   0.01143  -0.0750   0.0678   1.0000
  10.500   1.4369   0.01991   0.01302  -0.0708   0.0534   1.0000
  11.000   1.4603   0.02168   0.01480  -0.0667   0.0443   1.0000
  11.500   1.4815   0.02369   0.01688  -0.0629   0.0383   1.0000
  12.000   1.4975   0.02622   0.01947  -0.0589   0.0338   1.0000
  12.500   1.5165   0.02870   0.02206  -0.0558   0.0306   1.0000
  13.000   1.5268   0.03208   0.02557  -0.0526   0.0280   1.0000
  13.500   1.5397   0.03549   0.02912  -0.0502   0.0259   1.0000
  14.000   1.5364   0.04069   0.03446  -0.0476   0.0242   1.0000
  14.500   1.5451   0.04506   0.03902  -0.0462   0.0230   1.0000
  15.000   1.5489   0.05019   0.04431  -0.0452   0.0217   1.0000
