  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.451 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0945   0.01345   0.00790  -0.0031   1.0000   0.0227
  -9.500  -1.0501   0.01284   0.00723  -0.0010   1.0000   0.0244
  -9.000  -1.0076   0.01215   0.00654   0.0014   1.0000   0.0272
  -8.500  -0.9651   0.01157   0.00594   0.0039   1.0000   0.0301
  -8.000  -0.9228   0.01107   0.00544   0.0065   1.0000   0.0332
  -6.500  -0.7344   0.00935   0.00387   0.0010   0.9939   0.0581
  -6.000  -0.6695   0.00883   0.00343  -0.0011   0.9895   0.0729
  -5.500  -0.6021   0.00827   0.00301  -0.0039   0.9854   0.0963
  -5.000  -0.5408   0.00772   0.00262  -0.0052   0.9769   0.1288
  -4.500  -0.4840   0.00723   0.00229  -0.0053   0.9635   0.1669
  -4.000  -0.4310   0.00677   0.00200  -0.0046   0.9447   0.2124
  -3.500  -0.3787   0.00637   0.00174  -0.0037   0.9213   0.2616
  -3.000  -0.3260   0.00602   0.00151  -0.0029   0.8920   0.3135
  -2.500  -0.2725   0.00575   0.00133  -0.0022   0.8575   0.3666
  -2.000  -0.2184   0.00555   0.00119  -0.0017   0.8183   0.4193
  -1.500  -0.1642   0.00541   0.00108  -0.0011   0.7739   0.4722
  -1.000  -0.1095   0.00531   0.00100  -0.0007   0.7268   0.5243
  -0.500  -0.0548   0.00525   0.00095  -0.0004   0.6777   0.5762
   0.000  -0.0000   0.00524   0.00094  -0.0000   0.6270   0.6272
   0.500   0.0548   0.00525   0.00095   0.0003   0.5762   0.6777
   1.000   0.1095   0.00531   0.00100   0.0007   0.5240   0.7267
   1.500   0.1642   0.00541   0.00108   0.0011   0.4718   0.7739
   2.000   0.2184   0.00555   0.00119   0.0016   0.4200   0.8180
   2.500   0.2725   0.00575   0.00133   0.0022   0.3665   0.8575
   3.000   0.3260   0.00602   0.00151   0.0029   0.3136   0.8920
   3.500   0.3787   0.00637   0.00174   0.0037   0.2614   0.9213
   4.000   0.4310   0.00677   0.00200   0.0046   0.2123   0.9447
   4.500   0.4840   0.00723   0.00229   0.0053   0.1669   0.9635
   5.000   0.5408   0.00772   0.00262   0.0052   0.1286   0.9768
   6.000   0.6695   0.00883   0.00343   0.0011   0.0729   0.9895
   6.500   0.7345   0.00935   0.00387  -0.0010   0.0581   0.9939
   7.000   0.8024   0.00994   0.00437  -0.0039   0.0459   0.9963
   7.500   0.8691   0.01049   0.00489  -0.0066   0.0387   0.9989
   8.000   0.9227   0.01107   0.00544  -0.0064   0.0333   1.0000
   8.500   0.9651   0.01156   0.00594  -0.0039   0.0301   1.0000
   9.000   1.0076   0.01214   0.00654  -0.0014   0.0272   1.0000
   9.500   1.0501   0.01284   0.00723   0.0010   0.0243   1.0000
  10.000   1.0946   0.01345   0.00790   0.0030   0.0227   1.0000
  10.500   1.1389   0.01423   0.00869   0.0049   0.0209   1.0000
  11.000   1.1835   0.01507   0.00960   0.0066   0.0195   1.0000
  11.500   1.2287   0.01586   0.01043   0.0080   0.0182   1.0000
  12.000   1.2683   0.01714   0.01178   0.0102   0.0167   1.0000
  12.500   1.3114   0.01801   0.01274   0.0118   0.0162   1.0000
  13.000   1.3515   0.01905   0.01387   0.0138   0.0154   1.0000
  13.500   1.3874   0.02029   0.01518   0.0161   0.0146   1.0000
  14.000   1.4051   0.02230   0.01733   0.0209   0.0138   1.0000
  14.500   1.4325   0.02367   0.01881   0.0240   0.0135   1.0000
  15.000   1.4546   0.02551   0.02079   0.0270   0.0130   1.0000
  15.500   1.4719   0.02795   0.02336   0.0295   0.0126   1.0000
  16.000   1.4843   0.03116   0.02672   0.0311   0.0122   1.0000
  16.500   1.4897   0.03556   0.03129   0.0315   0.0119   1.0000
  17.000   1.4822   0.04219   0.03812   0.0300   0.0116   1.0000
  17.500   1.4561   0.05223   0.04843   0.0256   0.0114   1.0000
  18.000   1.4128   0.06567   0.06217   0.0189   0.0112   1.0000
  18.500   1.3609   0.08116   0.07794   0.0111   0.0112   1.0000
  19.000   1.3011   0.09863   0.09568   0.0022   0.0112   1.0000
  19.500   1.2435   0.11640   0.11370  -0.0069   0.0113   1.0000
  20.000   1.1913   0.13399   0.13150  -0.0164   0.0112   1.0000
