  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.546 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   0.000   0.5048   0.00642   0.00187  -0.1221   0.8680   0.5617
   0.500   0.5527   0.00547   0.00179  -0.1197   0.8385   1.0000
   1.000   0.6079   0.00566   0.00179  -0.1192   0.8061   1.0000
   1.500   0.6617   0.00594   0.00183  -0.1184   0.7592   1.0000
   2.000   0.7150   0.00629   0.00194  -0.1176   0.7061   1.0000
   2.500   0.7691   0.00664   0.00213  -0.1171   0.6641   1.0000
   3.000   0.8230   0.00702   0.00236  -0.1165   0.6215   1.0000
   3.500   0.8757   0.00749   0.00265  -0.1158   0.5672   1.0000
   4.000   0.9271   0.00810   0.00300  -0.1149   0.4980   1.0000
   4.500   0.9761   0.00901   0.00350  -0.1137   0.3919   1.0000
   5.000   1.0176   0.01102   0.00450  -0.1117   0.1956   1.0000
   5.500   1.0639   0.01238   0.00540  -0.1103   0.1053   1.0000
   6.000   1.1087   0.01388   0.00655  -0.1086   0.0413   1.0000
   6.500   1.1535   0.01534   0.00801  -0.1065   0.0255   1.0000
   7.000   1.1989   0.01658   0.00936  -0.1047   0.0207   1.0000
   7.500   1.2364   0.01873   0.01171  -0.1014   0.0179   1.0000
   8.000   1.2786   0.02016   0.01327  -0.0990   0.0158   1.0000
   8.500   1.3164   0.02203   0.01530  -0.0961   0.0143   1.0000
   9.000   1.3416   0.02673   0.02028  -0.0913   0.0128   1.0000
   9.500   1.3800   0.02806   0.02186  -0.0885   0.0119   1.0000
  10.000   1.4109   0.03081   0.02490  -0.0848   0.0109   1.0000
  10.500   1.4352   0.03385   0.02827  -0.0804   0.0101   1.0000
  11.000   1.4480   0.03703   0.03173  -0.0745   0.0096   1.0000
  11.500   1.4439   0.04202   0.03710  -0.0672   0.0092   1.0000
  12.000   1.4182   0.04952   0.04516  -0.0594   0.0090   1.0000
  12.500   1.3795   0.05857   0.05476  -0.0541   0.0089   1.0000
  13.000   1.3436   0.06828   0.06491  -0.0529   0.0089   1.0000
  13.500   1.3084   0.07964   0.07665  -0.0557   0.0090   1.0000
  14.000   1.2728   0.09319   0.09054  -0.0621   0.0090   1.0000
  14.500   1.2377   0.10947   0.10714  -0.0720   0.0092   1.0000
