  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     1.903 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0640   0.00701   0.00255  -0.1193   0.9623   0.0168
  -4.500  -0.0079   0.00663   0.00214  -0.1192   0.9509   0.0220
  -4.000   0.0482   0.00630   0.00179  -0.1191   0.9371   0.0295
  -3.500   0.1044   0.00605   0.00152  -0.1190   0.9207   0.0407
  -2.500   0.2174   0.00565   0.00113  -0.1190   0.8794   0.0872
  -2.000   0.2740   0.00554   0.00101  -0.1190   0.8541   0.1134
  -1.500   0.3305   0.00547   0.00094  -0.1191   0.8256   0.1461
  -1.000   0.3871   0.00544   0.00089  -0.1191   0.7951   0.1822
  -0.500   0.4436   0.00542   0.00088  -0.1192   0.7625   0.2279
   0.000   0.5001   0.00542   0.00091  -0.1193   0.7272   0.2917
   0.500   0.5552   0.00558   0.00099  -0.1192   0.6633   0.3597
   1.000   0.6110   0.00567   0.00110  -0.1193   0.6144   0.4454
   1.500   0.6672   0.00548   0.00128  -0.1196   0.5781   0.6503
   2.000   0.7177   0.00496   0.00140  -0.1184   0.5427   1.0000
   2.500   0.7732   0.00529   0.00156  -0.1183   0.4999   1.0000
   3.000   0.8273   0.00580   0.00178  -0.1181   0.4310   1.0000
   3.500   0.8787   0.00671   0.00217  -0.1175   0.3088   1.0000
   4.000   0.9281   0.00789   0.00274  -0.1166   0.1749   1.0000
   4.500   0.9803   0.00861   0.00319  -0.1161   0.1155   1.0000
   5.000   1.0313   0.00943   0.00372  -0.1154   0.0605   1.0000
   5.500   1.0828   0.01014   0.00427  -0.1147   0.0315   1.0000
   6.000   1.1342   0.01080   0.00486  -0.1139   0.0183   1.0000
   6.500   1.1850   0.01151   0.00555  -0.1130   0.0127   1.0000
   7.000   1.2360   0.01209   0.00616  -0.1123   0.0110   1.0000
   7.500   1.2837   0.01311   0.00726  -0.1108   0.0088   1.0000
   8.000   1.3334   0.01372   0.00792  -0.1099   0.0083   1.0000
   8.500   1.3813   0.01452   0.00876  -0.1086   0.0075   1.0000
   9.000   1.4273   0.01545   0.00975  -0.1070   0.0068   1.0000
   9.500   1.4649   0.01730   0.01181  -0.1040   0.0059   1.0000
  10.000   1.5100   0.01809   0.01266  -0.1024   0.0057   1.0000
  10.500   1.5524   0.01907   0.01373  -0.1003   0.0052   1.0000
  11.000   1.5931   0.02010   0.01483  -0.0981   0.0048   1.0000
  11.500   1.6311   0.02124   0.01604  -0.0955   0.0044   1.0000
  12.000   1.6580   0.02312   0.01809  -0.0910   0.0039   1.0000
  12.500   1.6630   0.02601   0.02128  -0.0830   0.0036   1.0000
  13.000   1.6830   0.02767   0.02307  -0.0779   0.0035   1.0000
  13.500   1.7002   0.02971   0.02527  -0.0730   0.0034   1.0000
  14.000   1.7113   0.03241   0.02817  -0.0680   0.0033   1.0000
  14.500   1.7181   0.03576   0.03171  -0.0636   0.0031   1.0000
  15.000   1.7202   0.03988   0.03604  -0.0598   0.0030   1.0000
  15.500   1.7161   0.04513   0.04151  -0.0570   0.0029   1.0000
  16.000   1.7068   0.05162   0.04823  -0.0556   0.0028   1.0000
  16.500   1.6908   0.05972   0.05658  -0.0558   0.0028   1.0000
  17.000   1.6643   0.07033   0.06746  -0.0581   0.0027   1.0000
