  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     5.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0728   0.00573   0.00176  -0.1167   0.8986   0.0129
  -4.500  -0.0156   0.00555   0.00153  -0.1169   0.8767   0.0160
  -4.000   0.0417   0.00538   0.00132  -0.1172   0.8523   0.0216
  -3.500   0.0990   0.00526   0.00114  -0.1174   0.8253   0.0293
  -3.000   0.1564   0.00517   0.00100  -0.1177   0.7967   0.0404
  -2.500   0.2138   0.00508   0.00089  -0.1180   0.7664   0.0604
  -2.000   0.2711   0.00504   0.00081  -0.1182   0.7350   0.0789
  -1.000   0.3856   0.00503   0.00074  -0.1188   0.6690   0.1317
  -0.500   0.4418   0.00521   0.00077  -0.1189   0.6028   0.1602
   0.000   0.4984   0.00533   0.00081  -0.1191   0.5549   0.1928
   0.500   0.5553   0.00538   0.00086  -0.1193   0.5227   0.2397
   1.000   0.6121   0.00545   0.00094  -0.1196   0.4910   0.2877
   1.500   0.6687   0.00553   0.00104  -0.1198   0.4577   0.3454
   2.000   0.7247   0.00570   0.00118  -0.1199   0.4104   0.4135
   2.500   0.7783   0.00622   0.00149  -0.1198   0.3023   0.5152
   3.000   0.8313   0.00664   0.00192  -0.1198   0.1891   0.7401
   3.500   0.8814   0.00663   0.00221  -0.1187   0.1315   1.0000
   4.000   0.9355   0.00714   0.00251  -0.1184   0.0877   1.0000
   4.500   0.9888   0.00772   0.00288  -0.1180   0.0461   1.0000
   5.000   1.0424   0.00821   0.00324  -0.1177   0.0262   1.0000
   5.500   1.0961   0.00863   0.00360  -0.1174   0.0178   1.0000
   6.000   1.1493   0.00909   0.00400  -0.1169   0.0119   1.0000
   6.500   1.2021   0.00956   0.00444  -0.1165   0.0086   1.0000
   7.000   1.2546   0.01002   0.00489  -0.1160   0.0077   1.0000
   7.500   1.3058   0.01061   0.00549  -0.1152   0.0060   1.0000
   8.000   1.3573   0.01109   0.00598  -0.1146   0.0058   1.0000
   8.500   1.4081   0.01161   0.00650  -0.1138   0.0055   1.0000
   9.000   1.4581   0.01218   0.00708  -0.1130   0.0050   1.0000
   9.500   1.5068   0.01282   0.00774  -0.1119   0.0045   1.0000
  10.000   1.5530   0.01373   0.00871  -0.1104   0.0037   1.0000
  10.500   1.6001   0.01440   0.00941  -0.1091   0.0036   1.0000
  11.000   1.6466   0.01506   0.01009  -0.1078   0.0035   1.0000
  11.500   1.6916   0.01580   0.01086  -0.1062   0.0033   1.0000
  12.000   1.7344   0.01666   0.01175  -0.1043   0.0030   1.0000
  12.500   1.7745   0.01766   0.01278  -0.1019   0.0026   1.0000
  13.000   1.8085   0.01908   0.01433  -0.0985   0.0021   1.0000
  13.500   1.8422   0.02024   0.01556  -0.0952   0.0020   1.0000
  14.000   1.8718   0.02139   0.01679  -0.0911   0.0020   1.0000
  14.500   1.8920   0.02271   0.01820  -0.0854   0.0019   1.0000
  15.000   1.9096   0.02432   0.01991  -0.0798   0.0018   1.0000
  15.500   1.9252   0.02626   0.02196  -0.0746   0.0018   1.0000
  16.000   1.9379   0.02860   0.02442  -0.0696   0.0017   1.0000
  16.500   1.9472   0.03142   0.02737  -0.0650   0.0017   1.0000
  17.000   1.9523   0.03486   0.03095  -0.0609   0.0016   1.0000
